chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	57000000	58000000	6283	0.11212	1.5445	0.00834	0.01200	0.01724	0.03528	0.07084	0.18665	0.59019	14.01	19.99	22.02	26.52
chr1	58000000	59000000	6130	0.12782	1.4708	0.00864	0.01286	0.01911	0.04173	0.08873	0.24557	0.70870	12.79	18.25	20.11	24.21
chr1	59000000	60000000	5590	0.10213	1.3855	0.00779	0.01047	0.01407	0.02526	0.04497	0.10337	0.33899	17.24	24.60	27.10	32.63
chr1	60000000	61000000	5813	0.10899	1.5508	0.00827	0.01178	0.01677	0.03371	0.06663	0.17281	0.55575	14.37	20.51	22.60	27.21
chr1	61000000	62000000	5802	0.10870	1.4493	0.00807	0.01123	0.01560	0.02996	0.05677	0.14068	0.46461	15.43	22.01	24.25	29.20
chr1	62000000	63000000	5793	0.10908	1.6349	0.00843	0.01225	0.01777	0.03708	0.07574	0.20282	0.62704	13.62	19.44	21.42	25.79
chr1	63000000	64000000	5836	0.11886	1.4032	0.00824	0.01172	0.01663	0.03326	0.06541	0.16880	0.54521	14.49	20.68	22.78	27.43
chr1	64000000	65000000	5320	0.12360	1.2820	0.00811	0.01133	0.01582	0.03065	0.05856	0.14647	0.48221	15.21	21.71	23.91	28.79
chr1	65000000	66000000	5900	0.12678	1.0776	0.00774	0.01034	0.01381	0.02450	0.04311	0.09767	0.31812	17.61	25.13	27.69	33.34
chr1	66000000	67000000	5934	0.12773	1.0302	0.00766	0.01013	0.01338	0.02326	0.04014	0.08869	0.28455	18.27	26.08	28.73	34.60
chr1	67000000	68000000	5635	0.12801	1.0418	0.00769	0.01021	0.01353	0.02370	0.04119	0.09184	0.29643	18.03	25.73	28.35	34.13
chr1	68000000	69000000	5818	0.10417	0.9790	0.00718	0.00888	0.01100	0.01682	0.02564	0.04781	0.12847	23.89	34.09	37.56	45.22
chr1	69000000	70000000	5611	0.10776	0.8841	0.00708	0.00865	0.01056	0.01572	0.02334	0.04192	0.10708	25.52	36.42	40.12	48.31
chr1	70000000	71000000	5559	0.12446	0.6483	0.00688	0.00816	0.00968	0.01361	0.01910	0.03162	0.07175	29.85	42.60	46.94	NA
chr1	71000000	72000000	4907	0.10294	0.5126	0.00647	0.00723	0.00807	0.01007	0.01255	0.01744	0.03004	46.20	NA	NA	NA
chr1	72000000	73000000	5000	0.07599	0.3662	0.00627	0.00650	0.00688	0.00772	0.00866	0.01029	0.01369	NA	NA	NA	NA
chr1	73000000	74000000	5697	0.10762	0.5631	0.00658	0.00747	0.00849	0.01094	0.01410	0.02057	0.03835	40.13	NA	NA	NA
chr1	74000000	75000000	5062	0.08047	0.5509	0.00635	0.00696	0.00763	0.00917	0.01101	0.01447	0.02278	NA	NA	NA	NA
chr1	75000000	76000000	5576	0.07714	0.9500	0.00674	0.00784	0.00912	0.01234	0.01667	0.02608	0.05430	33.73	48.14	NA	NA
chr1	76000000	77000000	5464	0.10820	0.8358	0.00701	0.00847	0.01024	0.01495	0.02177	0.03802	0.09332	26.88	38.35	42.26	NA
chr1	77000000	78000000	4935	0.11712	0.9440	0.00732	0.00924	0.01166	0.01853	0.02934	0.05768	0.16553	21.88	31.22	34.40	41.42
chr1	78000000	79000000	5903	0.12356	0.6224	0.00682	0.00803	0.00945	0.01307	0.01806	0.02921	0.06400	31.34	44.73	49.28	NA
chr1	79000000	80000000	6858	0.12574	0.7282	0.00704	0.00854	0.01037	0.01527	0.02242	0.03961	0.09889	26.29	37.52	41.33	49.77
chr1	80000000	81000000	7398	0.12188	1.0026	0.00751	0.00972	0.01257	0.02100	0.03486	0.07316	0.22512	19.74	28.17	31.04	37.38
chr1	81000000	82000000	6599	0.10198	1.1225	0.00736	0.00936	0.01188	0.01912	0.03062	0.06119	0.17897	21.31	30.41	33.50	40.34
chr1	82000000	83000000	6553	0.12481	1.0470	0.00764	0.01008	0.01329	0.02299	0.03950	0.08679	0.27735	18.43	26.30	28.98	34.89
chr1	83000000	84000000	6153	0.12264	1.0670	0.00764	0.01008	0.01329	0.02299	0.03951	0.08680	0.27740	18.43	26.30	28.98	34.89
chr1	84000000	85000000	5620	0.11286	0.9955	0.00734	0.00930	0.01177	0.01883	0.02999	0.05946	0.17234	21.58	30.80	33.93	40.86
chr1	85000000	86000000	5880	0.13630	0.9392	0.00761	0.01000	0.01313	0.02255	0.03847	0.08370	0.26562	18.70	26.68	29.39	35.39
chr1	86000000	87000000	6243	0.10496	1.1630	0.00749	0.00967	0.01248	0.02072	0.03423	0.07136	0.21819	19.95	28.47	31.36	37.76
chr1	87000000	88000000	5479	0.10963	1.1014	0.00747	0.00963	0.01240	0.02051	0.03374	0.06996	0.21276	20.12	28.70	31.63	38.08
chr1	88000000	89000000	5233	0.12470	1.1864	0.00793	0.01084	0.01482	0.02752	0.05055	0.12081	0.40021	16.28	23.23	25.60	30.82
chr1	89000000	90000000	5524	0.10597	0.8099	0.00694	0.00831	0.00994	0.01423	0.02033	0.03453	0.08139	28.36	40.47	44.59	NA
chr1	90000000	91000000	5033	0.11679	0.9359	0.00730	0.00919	0.01157	0.01829	0.02880	0.05622	0.15999	22.13	31.59	34.80	41.90
chr1	91000000	92000000	6507	0.14483	0.7342	0.00728	0.00914	0.01147	0.01805	0.02827	0.05479	0.15456	22.40	31.96	35.21	42.40
chr1	92000000	93000000	4809	0.03352	0.6004	0.00603	0.00628	0.00655	0.00710	0.00770	0.00870	0.01065	NA	NA	NA	NA
chr1	93000000	94000000	5253	0.10648	0.7533	0.00686	0.00811	0.00960	0.01343	0.01875	0.03080	0.06910	30.33	43.28	47.69	NA
chr1	94000000	95000000	6168	0.12670	0.8765	0.00733	0.00928	0.01174	0.01875	0.02981	0.05895	0.17041	21.66	30.92	34.06	41.01
chr1	95000000	96000000	5649	0.12349	0.7784	0.00710	0.00871	0.01067	0.01600	0.02392	0.04338	0.11230	25.08	35.78	39.43	47.47
chr1	96000000	97000000	5936	0.12913	0.5358	0.00671	0.00778	0.00901	0.01208	0.01617	0.02500	0.05104	34.73	49.56	NA	NA
chr1	97000000	98000000	5153	0.08590	0.7209	0.00659	0.00749	0.00852	0.01101	0.01422	0.02083	0.03906	39.73	NA	NA	NA
chr1	98000000	99000000	5430	0.12276	0.8807	0.00729	0.00916	0.01151	0.01813	0.02846	0.05528	0.15644	22.30	31.83	35.07	42.22
chr1	99000000	100000000	5886	0.12331	0.9047	0.00734	0.00929	0.01176	0.01880	0.02993	0.05930	0.17173	21.61	30.83	33.97	40.90
chr1	100000000	101000000	5352	0.09456	1.1348	0.00725	0.00906	0.01133	0.01767	0.02746	0.05262	0.14638	22.82	32.57	35.88	43.20
chr1	101000000	102000000	6943	0.12191	0.9540	0.00741	0.00948	0.01212	0.01974	0.03202	0.06509	0.19398	20.74	29.60	32.61	39.27
chr1	102000000	103000000	6969	0.10823	0.7850	0.00693	0.00828	0.00990	0.01412	0.02011	0.03400	0.07963	28.61	40.82	44.98	NA
chr1	103000000	104000000	5128	0.07485	0.4323	0.00626	0.00662	0.00708	0.00809	0.00924	0.01129	0.01573	NA	NA	NA	NA
chr1	104000000	105000000	7724	0.15210	0.5275	0.00689	0.00819	0.00973	0.01372	0.01933	0.03215	0.07349	29.56	42.18	46.47	NA
chr1	105000000	106000000	7122	0.15925	0.6605	0.00727	0.00913	0.01145	0.01799	0.02816	0.05448	0.15339	22.46	32.04	35.31	42.51
chr1	106000000	107000000	6057	0.11135	1.0358	0.00739	0.00941	0.01199	0.01941	0.03127	0.06299	0.18590	21.04	30.02	33.08	39.83
chr1	107000000	108000000	5706	0.12050	1.0220	0.00752	0.00975	0.01264	0.02119	0.03529	0.07441	0.22996	19.60	27.98	30.82	37.11
chr1	108000000	109000000	5207	0.10368	1.3680	0.00780	0.01049	0.01411	0.02538	0.04526	0.10428	0.34227	17.18	24.52	27.01	32.53
chr1	109000000	110000000	5486	0.08792	1.3138	0.00737	0.00936	0.01189	0.01915	0.03069	0.06140	0.17976	21.28	30.36	33.45	40.28
chr1	110000000	111000000	5624	0.13162	1.6321	0.00915	0.01443	0.02268	0.05510	0.12779	0.36851	0.85380	11.17	15.94	17.56	21.14
chr1	111000000	112000000	6220	0.14390	1.3676	0.00883	0.01345	0.02043	0.04651	0.10244	0.28997	0.77370	12.11	17.28	19.04	22.92
chr1	112000000	113000000	5469	0.11008	1.0636	0.00741	0.00948	0.01212	0.01975	0.03202	0.06510	0.19402	20.74	29.60	32.61	39.26
chr1	113000000	114000000	4886	0.10478	0.9994	0.00722	0.00899	0.01119	0.01731	0.02668	0.05055	0.13863	23.26	33.19	36.57	44.03
chr1	114000000	115000000	5092	0.09319	1.0742	0.00714	0.00879	0.01083	0.01639	0.02475	0.04550	0.11998	24.48	34.94	38.49	46.34
chr1	115000000	116000000	6368	0.14419	1.2948	0.00865	0.01288	0.01916	0.04192	0.08927	0.24732	0.71161	12.76	18.21	20.06	24.16
chr1	116000000	117000000	5329	0.08861	1.1560	0.00717	0.00887	0.01097	0.01675	0.02549	0.04742	0.12703	23.98	34.23	37.71	45.41
chr1	117000000	118000000	5903	0.11511	0.9113	0.00723	0.00902	0.01124	0.01745	0.02698	0.05134	0.14159	23.09	32.94	36.30	43.70
chr1	118000000	119000000	6220	0.13746	0.7552	0.00723	0.00903	0.01126	0.01749	0.02707	0.05158	0.14247	23.04	32.87	36.22	43.61
chr1	119000000	120000000	6282	0.10126	0.5177	0.00647	0.00722	0.00805	0.01003	0.01247	0.01730	0.02968	46.55	NA	NA	NA
chr1	120000000	121000000	4286	0.09145	0.3923	0.00637	0.00673	0.00725	0.00842	0.00977	0.01222	0.01770	NA	NA	NA	NA
chr1	121000000	122000000	5515	0.04644	0.0811	0.00607	0.00607	0.00607	0.00607	0.00611	0.00625	0.00650	NA	NA	NA	NA
chr1	122000000	123000000	19033	0.01232	0.0292	0.00587	0.00587	0.00587	0.00587	0.00587	0.00587	0.00587	NA	NA	NA	NA
chr1	123000000	124000000	35006	0.01223	0.0000	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	NA	NA	NA	NA
chr1	124000000	125000000	31409	0.01458	0.0035	0.00588	0.00588	0.00588	0.00588	0.00588	0.00588	0.00588	NA	NA	NA	NA
chr1	125000000	126000000	3518	0.04361	0.0053	0.00606	0.00606	0.00606	0.00606	0.00606	0.00606	0.00606	NA	NA	NA	NA
chr1	143000000	144000000	7675	0.02938	0.0522	0.00597	0.00597	0.00597	0.00597	0.00597	0.00598	0.00607	NA	NA	NA	NA
chr1	144000000	145000000	2866	0.02257	0.1169	0.00593	0.00593	0.00593	0.00595	0.00601	0.00611	0.00627	NA	NA	NA	NA
chr1	145000000	146000000	4620	0.04412	0.3526	0.00606	0.00617	0.00637	0.00679	0.00723	0.00795	0.00930	NA	NA	NA	NA
chr1	146000000	147000000	5258	0.08556	0.4111	0.00633	0.00670	0.00721	0.00835	0.00966	0.01201	0.01726	NA	NA	NA	NA
chr1	147000000	148000000	6901	0.12072	0.3488	0.00658	0.00692	0.00757	0.00904	0.01080	0.01410	0.02190	NA	NA	NA	NA
chr1	148000000	149000000	5982	0.06094	0.4993	0.00617	0.00656	0.00699	0.00791	0.00896	0.01080	0.01473	NA	NA	NA	NA
chr1	149000000	150000000	4860	0.06876	0.5143	0.00623	0.00670	0.00721	0.00834	0.00964	0.01198	0.01719	NA	NA	NA	NA
chr1	150000000	151000000	5419	0.08764	0.7568	0.00665	0.00763	0.00876	0.01153	0.01516	0.02282	0.04466	37.06	NA	NA	NA
chr1	151000000	152000000	5163	0.09788	0.5559	0.00649	0.00727	0.00815	0.01022	0.01282	0.01798	0.03144	44.93	NA	NA	NA
chr1	152000000	153000000	7055	0.11682	0.8171	0.00709	0.00867	0.01060	0.01583	0.02356	0.04249	0.10909	25.34	36.17	39.85	47.98
chr1	153000000	154000000	6125	0.11280	1.0237	0.00739	0.00942	0.01201	0.01946	0.03138	0.06329	0.18703	21.00	29.96	33.01	39.75
chr1	154000000	155000000	5175	0.09860	0.9132	0.00699	0.00844	0.01019	0.01481	0.02150	0.03735	0.09100	27.14	38.73	42.67	NA
chr1	155000000	156000000	4879	0.04849	1.1064	0.00646	0.00721	0.00804	0.01000	0.01243	0.01720	0.02945	46.77	NA	NA	NA
chr1	156000000	157000000	5229	0.09655	1.0306	0.00713	0.00878	0.01080	0.01632	0.02459	0.04511	0.11856	24.59	35.08	38.66	46.54
chr1	157000000	158000000	6429	0.13822	1.4716	0.00895	0.01379	0.02121	0.04945	0.11102	0.31715	0.80570	11.75	16.77	18.48	22.25
chr1	158000000	159000000	6245	0.16545	1.4864	0.00988	0.01679	0.02841	0.07893	0.20074	0.55757	0.94880	9.57	13.66	15.05	18.12
chr1	159000000	160000000	6100	0.10945	1.8205	0.00881	0.01337	0.02025	0.04587	0.10056	0.28397	0.76591	12.19	17.40	19.17	23.08
chr1	160000000	161000000	6380	0.12327	1.5960	0.00879	0.01332	0.02013	0.04541	0.09924	0.27972	0.76021	12.25	17.48	19.26	23.19
chr1	161000000	162000000	6087	0.12867	1.5855	0.00894	0.01377	0.02115	0.04920	0.11029	0.31487	0.80321	11.78	16.81	18.52	22.30
chr1	162000000	163000000	6360	0.13543	1.4949	0.00892	0.01372	0.02104	0.04881	0.10914	0.31125	0.79918	11.83	16.88	18.59	22.39
chr1	163000000	164000000	6645	0.11796	1.8424	0.00917	0.01448	0.02280	0.05558	0.12925	0.37283	0.85723	11.12	15.88	17.49	21.06
chr1	164000000	165000000	6152	0.13214	1.8716	0.00981	0.01656	0.02782	0.07636	0.19281	0.53983	0.94333	9.70	13.84	15.25	18.36
chr1	165000000	166000000	6480	0.10881	1.5142	0.00819	0.01157	0.01632	0.03227	0.06278	0.16021	0.52190	14.75	21.05	23.19	27.92
chr1	166000000	167000000	6240	0.14639	1.7178	0.00994	0.01700	0.02892	0.08119	0.20772	0.57265	0.95310	9.46	13.50	14.88	17.91
chr1	167000000	168000000	5986	0.10202	1.6859	0.00831	0.01190	0.01701	0.03452	0.06880	0.17995	0.57385	14.18	20.24	22.29	26.84
chr1	168000000	169000000	6200	0.11864	1.7952	0.00909	0.01423	0.02221	0.05325	0.12226	0.35185	0.83973	11.35	16.19	17.84	21.48
chr1	169000000	170000000	6418	0.11820	1.1347	0.00769	0.01021	0.01353	0.02371	0.04121	0.09191	0.29667	18.02	25.72	28.34	34.12
chr1	170000000	171000000	5770	0.11565	0.9155	0.00724	0.00906	0.01132	0.01763	0.02738	0.05240	0.14554	22.87	32.63	35.95	43.29
chr1	171000000	172000000	6387	0.12811	0.7995	0.00720	0.00895	0.01112	0.01714	0.02632	0.04959	0.13505	23.47	33.49	36.90	44.43
chr1	172000000	173000000	5241	0.09227	0.7939	0.00675	0.00786	0.00916	0.01241	0.01680	0.02639	0.05523	33.47	47.76	NA	NA
chr1	173000000	174000000	4835	0.11185	0.4620	0.00652	0.00720	0.00803	0.00998	0.01239	0.01714	0.02928	46.94	NA	NA	NA
chr1	174000000	175000000	5613	0.07389	0.7593	0.00650	0.00730	0.00820	0.01033	0.01301	0.01835	0.03240	44.14	NA	NA	NA
chr1	175000000	176000000	6089	0.11704	0.7625	0.00700	0.00845	0.01019	0.01483	0.02153	0.03744	0.09130	27.10	38.68	42.62	NA
chr1	176000000	177000000	4914	0.07700	1.0947	0.00690	0.00821	0.00977	0.01381	0.01951	0.03257	0.07488	29.33	41.86	46.12	NA
chr1	177000000	178000000	5862	0.11990	0.7667	0.00704	0.00855	0.01038	0.01528	0.02244	0.03967	0.09907	26.27	37.49	41.31	49.73
chr1	178000000	179000000	5140	0.09593	0.6989	0.00666	0.00767	0.00882	0.01165	0.01539	0.02330	0.04606	36.50	NA	NA	NA
chr1	179000000	180000000	6473	0.14086	0.6493	0.00705	0.00857	0.01042	0.01538	0.02264	0.04017	0.10085	26.10	37.24	41.03	49.40
chr1	180000000	181000000	5701	0.09953	0.8740	0.00695	0.00834	0.01000	0.01436	0.02058	0.03514	0.08345	28.08	40.07	44.14	NA
chr1	181000000	182000000	5277	0.11232	1.0888	0.00750	0.00970	0.01253	0.02088	0.03459	0.07238	0.22212	19.83	28.30	31.18	37.54
chr1	182000000	183000000	5334	0.13060	1.1321	0.00794	0.01086	0.01485	0.02763	0.05082	0.12168	0.40316	16.24	23.17	25.53	30.74
chr1	183000000	184000000	6158	0.14092	0.9162	0.00764	0.01006	0.01325	0.02290	0.03928	0.08612	0.27481	18.49	26.38	29.07	35.00
chr1	184000000	185000000	5732	0.10758	0.8027	0.00695	0.00833	0.00998	0.01432	0.02051	0.03496	0.08284	28.16	40.18	44.27	NA
chr1	185000000	186000000	5783	0.08875	0.6761	0.00656	0.00744	0.00842	0.01080	0.01385	0.02006	0.03696	40.94	NA	NA	NA
chr1	186000000	187000000	6032	0.09330	0.7141	0.00666	0.00765	0.00879	0.01159	0.01528	0.02306	0.04535	36.78	NA	NA	NA
chr1	187000000	188000000	6798	0.12842	0.7209	0.00705	0.00859	0.01045	0.01545	0.02280	0.04057	0.10224	25.96	37.05	40.82	49.15
chr1	188000000	189000000	6879	0.15911	0.6495	0.00725	0.00906	0.01132	0.01764	0.02739	0.05243	0.14568	22.86	32.62	35.94	43.27
chr1	189000000	190000000	6319	0.14054	0.4482	0.00673	0.00759	0.00868	0.01136	0.01485	0.02215	0.04274	37.90	NA	NA	NA
chr1	190000000	191000000	6480	0.13923	0.3224	0.00672	0.00702	0.00773	0.00936	0.01133	0.01509	0.02424	NA	NA	NA	NA
chr1	191000000	192000000	5978	0.12133	0.5319	0.00664	0.00761	0.00873	0.01146	0.01504	0.02255	0.04388	37.40	NA	NA	NA
chr1	192000000	193000000	5916	0.11009	0.6596	0.00675	0.00786	0.00916	0.01242	0.01682	0.02643	0.05535	33.44	47.72	NA	NA
chr1	193000000	194000000	5645	0.09366	0.6772	0.00661	0.00755	0.00861	0.01121	0.01459	0.02160	0.04119	38.63	NA	NA	NA
chr1	194000000	195000000	6881	0.11472	0.5576	0.00663	0.00759	0.00868	0.01137	0.01486	0.02218	0.04283	37.86	NA	NA	NA
chr1	195000000	196000000	6215	0.13762	0.5194	0.00675	0.00786	0.00916	0.01242	0.01681	0.02641	0.05529	33.45	47.74	NA	NA
chr1	196000000	197000000	5406	0.08130	0.5486	0.00635	0.00697	0.00764	0.00919	0.01105	0.01456	0.02299	NA	NA	NA	NA
chr1	197000000	198000000	4813	0.07323	0.4800	0.00625	0.00670	0.00720	0.00832	0.00962	0.01195	0.01712	NA	NA	NA	NA
chr1	198000000	199000000	5629	0.11322	0.5548	0.00661	0.00755	0.00862	0.01122	0.01460	0.02163	0.04128	38.59	NA	NA	NA
chr1	199000000	200000000	5791	0.11220	0.7506	0.00692	0.00826	0.00986	0.01404	0.01994	0.03361	0.07832	28.80	41.10	45.28	NA
