chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	20000000	21000000	12152	0.07526	1.4207	0.00723	0.00901	0.01123	0.01740	0.02688	0.05107	0.14058	23.14	33.03	36.39	43.81
chr1	21000000	22000000	13312	0.07662	1.5188	0.00737	0.00937	0.01191	0.01918	0.03076	0.06159	0.18050	21.25	30.32	33.41	40.22
chr1	22000000	23000000	13331	0.07856	1.2338	0.00708	0.00865	0.01057	0.01574	0.02339	0.04203	0.10747	25.48	36.37	40.07	48.24
chr1	23000000	24000000	11828	0.07228	1.5306	0.00728	0.00914	0.01147	0.01804	0.02826	0.05475	0.15442	22.40	31.97	35.22	42.41
chr1	24000000	25000000	12710	0.09399	1.2448	0.00740	0.00944	0.01203	0.01952	0.03152	0.06369	0.18860	20.94	29.88	32.92	39.64
chr1	25000000	26000000	11445	0.08447	1.2250	0.00718	0.00890	0.01102	0.01689	0.02579	0.04819	0.12987	23.80	33.96	37.42	45.05
chr1	26000000	27000000	11286	0.06507	0.8210	0.00647	0.00722	0.00805	0.01002	0.01247	0.01729	0.02965	46.57	NA	NA	NA
chr1	27000000	28000000	11017	0.06744	0.6000	0.00630	0.00684	0.00744	0.00878	0.01037	0.01329	0.02007	NA	NA	NA	NA
chr1	28000000	29000000	11152	0.07310	0.9011	0.00664	0.00760	0.00871	0.01142	0.01496	0.02238	0.04339	37.61	NA	NA	NA
chr1	29000000	30000000	12388	0.08495	1.6344	0.00773	0.01030	0.01373	0.02426	0.04254	0.09594	0.31172	17.73	25.30	27.88	33.56
chr1	30000000	31000000	15119	0.09283	1.7548	0.00814	0.01141	0.01599	0.03120	0.05999	0.15111	0.49594	15.05	21.47	23.66	28.49
chr1	31000000	32000000	12315	0.08596	1.3527	0.00738	0.00939	0.01194	0.01928	0.03097	0.06217	0.18275	21.16	30.20	33.27	40.06
chr1	32000000	33000000	10586	0.05359	0.9711	0.00644	0.00717	0.00797	0.00985	0.01217	0.01670	0.02818	48.10	NA	NA	NA
chr1	33000000	34000000	11246	0.06646	1.3451	0.00696	0.00837	0.01005	0.01448	0.02083	0.03574	0.08547	27.81	39.69	43.73	NA
chr1	34000000	35000000	12470	0.08481	1.2526	0.00722	0.00900	0.01121	0.01737	0.02683	0.05092	0.14002	23.18	33.07	36.44	43.87
chr1	35000000	36000000	10454	0.06219	1.1879	0.00674	0.00784	0.00912	0.01234	0.01667	0.02609	0.05432	33.73	48.13	NA	NA
chr1	36000000	37000000	12542	0.06561	0.8716	0.00652	0.00733	0.00824	0.01042	0.01316	0.01866	0.03322	43.50	NA	NA	NA
chr1	37000000	38000000	12595	0.06904	1.7384	0.00742	0.00949	0.01214	0.01981	0.03217	0.06550	0.19556	20.69	29.52	32.52	39.16
chr1	38000000	39000000	12192	0.07422	1.5671	0.00737	0.00936	0.01189	0.01914	0.03067	0.06134	0.17954	21.29	30.38	33.47	40.30
chr1	39000000	40000000	11801	0.06797	1.6099	0.00726	0.00909	0.01137	0.01777	0.02769	0.05321	0.14860	22.70	32.40	35.69	42.98
chr1	40000000	41000000	11804	0.08380	0.9794	0.00687	0.00814	0.00965	0.01355	0.01898	0.03134	0.07085	30.01	42.83	47.19	NA
chr1	41000000	42000000	11635	0.06654	0.8561	0.00651	0.00732	0.00823	0.01040	0.01313	0.01859	0.03303	43.64	NA	NA	NA
chr1	42000000	43000000	12015	0.07678	0.7500	0.00653	0.00735	0.00828	0.01050	0.01330	0.01895	0.03397	42.94	NA	NA	NA
chr1	43000000	44000000	11314	0.07537	0.8310	0.00659	0.00750	0.00854	0.01105	0.01429	0.02098	0.03948	39.51	NA	NA	NA
chr1	44000000	45000000	11606	0.06995	0.6688	0.00638	0.00702	0.00773	0.00938	0.01136	0.01514	0.02436	NA	NA	NA	NA
chr1	45000000	46000000	10415	0.07247	0.6465	0.00638	0.00703	0.00774	0.00939	0.01138	0.01518	0.02446	NA	NA	NA	NA
chr1	46000000	47000000	11480	0.07629	0.6353	0.00640	0.00708	0.00782	0.00956	0.01167	0.01572	0.02576	NA	NA	NA	NA
chr1	47000000	48000000	11908	0.08099	0.9009	0.00674	0.00784	0.00911	0.01232	0.01663	0.02599	0.05403	33.81	48.25	NA	NA
chr1	48000000	49000000	11378	0.07918	0.6780	0.00647	0.00724	0.00808	0.01009	0.01259	0.01752	0.03025	46.00	NA	NA	NA
chr1	49000000	50000000	8533	0.04743	0.4135	0.00608	0.00627	0.00653	0.00707	0.00766	0.00863	0.01053	NA	NA	NA	NA
chr1	50000000	51000000	9567	0.05690	0.1752	0.00614	0.00614	0.00616	0.00642	0.00668	0.00710	0.00787	NA	NA	NA	NA
chr1	51000000	52000000	10510	0.05545	0.3145	0.00613	0.00622	0.00645	0.00692	0.00743	0.00827	0.00988	NA	NA	NA	NA
chr1	52000000	53000000	11362	0.06535	0.7570	0.00641	0.00710	0.00786	0.00963	0.01179	0.01595	0.02633	NA	NA	NA	NA
chr1	53000000	54000000	12979	0.08528	1.3320	0.00733	0.00928	0.01174	0.01875	0.02980	0.05894	0.17036	21.67	30.92	34.06	41.02
chr1	54000000	55000000	13835	0.08739	1.5270	0.00765	0.01008	0.01329	0.02300	0.03953	0.08686	0.27762	18.42	26.29	28.97	34.88
chr1	55000000	56000000	13422	0.07864	1.6213	0.00754	0.00981	0.01276	0.02151	0.03605	0.07660	0.23839	19.37	27.65	30.46	36.68
chr1	56000000	57000000	12311	0.09056	1.3764	0.00751	0.00973	0.01260	0.02107	0.03503	0.07365	0.22700	19.69	28.10	30.96	37.27
chr1	57000000	58000000	12560	0.08952	1.5445	0.00772	0.01029	0.01371	0.02420	0.04240	0.09551	0.31010	17.76	25.34	27.92	33.62
chr1	58000000	59000000	13039	0.08512	1.4708	0.00751	0.00974	0.01262	0.02111	0.03512	0.07390	0.22798	19.66	28.06	30.91	37.22
chr1	59000000	60000000	12780	0.07063	1.3855	0.00709	0.00867	0.01060	0.01582	0.02355	0.04246	0.10900	25.35	36.18	39.86	47.99
chr1	60000000	61000000	11892	0.06668	1.5508	0.00717	0.00886	0.01095	0.01671	0.02540	0.04720	0.12621	24.04	34.31	37.80	45.51
chr1	61000000	62000000	11872	0.07788	1.4493	0.00732	0.00924	0.01166	0.01852	0.02931	0.05759	0.16520	21.89	31.24	34.42	41.45
chr1	62000000	63000000	12106	0.08648	1.6349	0.00777	0.01042	0.01395	0.02493	0.04415	0.10087	0.32987	17.40	24.83	27.35	32.93
chr1	63000000	64000000	12168	0.09008	1.4032	0.00754	0.00980	0.01274	0.02144	0.03589	0.07614	0.23661	19.42	27.71	30.54	36.77
chr1	64000000	65000000	10857	0.09102	1.2820	0.00739	0.00942	0.01199	0.01942	0.03129	0.06306	0.18615	21.03	30.01	33.06	39.81
chr1	65000000	66000000	11169	0.08950	1.0776	0.00708	0.00865	0.01057	0.01575	0.02342	0.04211	0.10775	25.46	36.33	40.03	48.20
chr1	66000000	67000000	12066	0.08628	1.0302	0.00697	0.00838	0.01008	0.01455	0.02096	0.03605	0.08654	27.68	39.50	43.51	NA
chr1	67000000	68000000	12119	0.08641	1.0418	0.00699	0.00842	0.01015	0.01472	0.02131	0.03689	0.08942	27.32	38.99	42.96	NA
chr1	68000000	69000000	12380	0.08240	0.9790	0.00685	0.00809	0.00956	0.01334	0.01859	0.03043	0.06789	30.56	43.61	48.05	NA
chr1	69000000	70000000	11387	0.07770	0.8841	0.00668	0.00770	0.00887	0.01177	0.01561	0.02378	0.04743	35.97	NA	NA	NA
chr1	70000000	71000000	10833	0.07548	0.6483	0.00641	0.00709	0.00785	0.00960	0.01174	0.01587	0.02612	NA	NA	NA	NA
chr1	71000000	72000000	10462	0.06858	0.5126	0.00623	0.00670	0.00720	0.00832	0.00961	0.01193	0.01708	NA	NA	NA	NA
chr1	72000000	73000000	11468	0.07756	0.3662	0.00628	0.00652	0.00691	0.00777	0.00874	0.01042	0.01395	NA	NA	NA	NA
chr1	73000000	74000000	11891	0.08355	0.5631	0.00639	0.00704	0.00776	0.00943	0.01146	0.01533	0.02481	NA	NA	NA	NA
chr1	74000000	75000000	12037	0.06373	0.5509	0.00623	0.00669	0.00719	0.00831	0.00959	0.01189	0.01701	NA	NA	NA	NA
chr1	75000000	76000000	11744	0.08447	0.9500	0.00684	0.00808	0.00954	0.01330	0.01850	0.03022	0.06723	30.68	43.79	48.24	NA
chr1	76000000	77000000	12340	0.08752	0.8358	0.00675	0.00785	0.00914	0.01237	0.01673	0.02623	0.05475	33.61	47.96	NA	NA
chr1	77000000	78000000	10560	0.06986	0.9440	0.00664	0.00760	0.00871	0.01141	0.01495	0.02236	0.04334	37.63	NA	NA	NA
chr1	78000000	79000000	12504	0.08063	0.6224	0.00643	0.00713	0.00791	0.00974	0.01198	0.01632	0.02723	49.17	NA	NA	NA
chr1	79000000	80000000	13909	0.08589	0.7282	0.00660	0.00751	0.00855	0.01108	0.01435	0.02110	0.03980	39.34	NA	NA	NA
chr1	80000000	81000000	13941	0.09130	1.0026	0.00701	0.00848	0.01026	0.01499	0.02185	0.03822	0.09402	26.80	38.24	42.14	NA
chr1	81000000	82000000	12681	0.07913	1.1225	0.00696	0.00837	0.01005	0.01449	0.02084	0.03576	0.08554	27.80	39.68	43.71	NA
chr1	82000000	83000000	12744	0.08103	1.0470	0.00691	0.00823	0.00981	0.01392	0.01971	0.03306	0.07649	29.08	41.49	45.72	NA
chr1	83000000	84000000	11712	0.08556	1.0670	0.00700	0.00846	0.01022	0.01491	0.02169	0.03781	0.09260	26.96	38.47	42.38	NA
chr1	84000000	85000000	11119	0.08633	0.9955	0.00693	0.00828	0.00989	0.01411	0.02010	0.03397	0.07952	28.62	40.85	45.00	NA
chr1	85000000	86000000	11976	0.07861	0.9392	0.00675	0.00786	0.00916	0.01242	0.01681	0.02640	0.05528	33.46	47.75	NA	NA
chr1	86000000	87000000	12359	0.08061	1.1630	0.00704	0.00854	0.01037	0.01525	0.02238	0.03953	0.09859	26.32	37.56	41.38	49.83
chr1	87000000	88000000	11825	0.07449	1.1014	0.00686	0.00813	0.00963	0.01348	0.01886	0.03107	0.06995	30.17	43.06	47.44	NA
chr1	88000000	89000000	10913	0.08046	1.1864	0.00706	0.00860	0.01048	0.01552	0.02293	0.04090	0.10344	25.85	36.89	40.64	48.94
chr1	89000000	90000000	11507	0.07989	0.8099	0.00662	0.00757	0.00866	0.01131	0.01476	0.02195	0.04220	38.15	NA	NA	NA
chr1	90000000	91000000	11095	0.07104	0.9359	0.00664	0.00762	0.00874	0.01148	0.01507	0.02262	0.04410	37.30	NA	NA	NA
chr1	91000000	92000000	12848	0.08448	0.7342	0.00659	0.00749	0.00852	0.01102	0.01423	0.02085	0.03912	39.70	NA	NA	NA
chr1	92000000	93000000	10526	0.06078	0.6004	0.00624	0.00673	0.00725	0.00842	0.00977	0.01222	0.01771	NA	NA	NA	NA
chr1	93000000	94000000	10755	0.08784	0.7533	0.00665	0.00763	0.00875	0.01151	0.01513	0.02275	0.04447	37.15	NA	NA	NA
chr1	94000000	95000000	12222	0.08473	0.8765	0.00676	0.00789	0.00920	0.01250	0.01698	0.02678	0.05641	33.15	47.30	NA	NA
chr1	95000000	96000000	11015	0.07751	0.7784	0.00656	0.00744	0.00842	0.01080	0.01384	0.02005	0.03692	40.97	NA	NA	NA
chr1	96000000	97000000	11937	0.07300	0.5358	0.00628	0.00681	0.00738	0.00867	0.01018	0.01296	0.01933	NA	NA	NA	NA
chr1	97000000	98000000	10951	0.06510	0.7209	0.00638	0.00703	0.00774	0.00938	0.01136	0.01515	0.02438	NA	NA	NA	NA
chr1	98000000	99000000	11749	0.07278	0.8807	0.00661	0.00755	0.00861	0.01121	0.01458	0.02158	0.04114	38.66	NA	NA	NA
chr1	99000000	100000000	12288	0.08203	0.9047	0.00676	0.00788	0.00919	0.01248	0.01694	0.02669	0.05614	33.22	47.41	NA	NA
chr1	100000000	101000000	10920	0.08646	1.1348	0.00710	0.00871	0.01067	0.01600	0.02393	0.04341	0.11239	25.07	35.77	39.41	47.46
chr1	101000000	102000000	12833	0.08880	0.9540	0.00691	0.00824	0.00982	0.01395	0.01978	0.03322	0.07700	29.00	41.38	45.59	NA
chr1	102000000	103000000	14208	0.08797	0.7850	0.00669	0.00772	0.00891	0.01186	0.01578	0.02414	0.04850	35.59	NA	NA	NA
chr1	103000000	104000000	11116	0.07963	0.4323	0.00629	0.00668	0.00717	0.00827	0.00954	0.01180	0.01680	NA	NA	NA	NA
chr1	104000000	105000000	15254	0.09998	0.5275	0.00647	0.00722	0.00807	0.01005	0.01253	0.01740	0.02993	46.30	NA	NA	NA
chr1	105000000	106000000	15405	0.08827	0.6605	0.00654	0.00738	0.00833	0.01061	0.01351	0.01937	0.03509	42.15	NA	NA	NA
chr1	106000000	107000000	13296	0.08154	1.0358	0.00690	0.00822	0.00979	0.01387	0.01961	0.03282	0.07570	29.20	41.67	45.91	NA
chr1	107000000	108000000	12326	0.07959	1.0220	0.00686	0.00811	0.00960	0.01342	0.01873	0.03077	0.06898	30.35	43.31	47.72	NA
chr1	108000000	109000000	10411	0.08482	1.3680	0.00737	0.00938	0.01192	0.01921	0.03084	0.06179	0.18129	21.22	30.28	33.36	40.16
chr1	109000000	110000000	11152	0.08189	1.3138	0.00724	0.00905	0.01130	0.01759	0.02728	0.05214	0.14457	22.92	32.71	36.04	43.39
chr1	110000000	111000000	11527	0.08077	1.6321	0.00761	0.01000	0.01312	0.02252	0.03839	0.08346	0.26470	18.72	26.71	29.43	35.43
chr1	111000000	112000000	12148	0.09335	1.3676	0.00756	0.00986	0.01286	0.02178	0.03666	0.07837	0.24521	19.19	27.39	30.18	36.34
chr1	112000000	113000000	12844	0.08266	1.0636	0.00695	0.00834	0.01000	0.01438	0.02062	0.03523	0.08375	28.04	40.01	44.08	NA
chr1	113000000	114000000	9707	0.05742	0.9994	0.00652	0.00733	0.00824	0.01041	0.01315	0.01865	0.03318	43.53	NA	NA	NA
chr1	114000000	115000000	11019	0.06976	1.0742	0.00676	0.00789	0.00920	0.01251	0.01699	0.02681	0.05652	33.12	47.26	NA	NA
chr1	115000000	116000000	13242	0.08968	1.2948	0.00738	0.00939	0.01195	0.01929	0.03101	0.06227	0.18314	21.14	30.17	33.25	40.03
chr1	116000000	117000000	11170	0.08470	1.1560	0.00710	0.00870	0.01065	0.01595	0.02382	0.04314	0.11145	25.15	35.88	39.54	47.60
chr1	117000000	118000000	11803	0.07700	0.9113	0.00670	0.00774	0.00895	0.01195	0.01594	0.02448	0.04951	35.23	NA	NA	NA
chr1	118000000	119000000	12410	0.07116	0.7552	0.00647	0.00723	0.00808	0.01007	0.01256	0.01746	0.03010	46.15	NA	NA	NA
chr1	119000000	120000000	11812	0.08580	0.5177	0.00635	0.00697	0.00764	0.00919	0.01104	0.01454	0.02293	NA	NA	NA	NA
chr1	120000000	121000000	7728	0.07359	0.3923	0.00625	0.00653	0.00693	0.00780	0.00879	0.01050	0.01413	NA	NA	NA	NA
chr1	121000000	122000000	10511	0.03906	0.0811	0.00603	0.00603	0.00603	0.00603	0.00606	0.00618	0.00638	NA	NA	NA	NA
chr1	122000000	123000000	27609	0.01131	0.0292	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	NA	NA	NA	NA
chr1	123000000	124000000	51293	0.01090	0.0000	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	NA	NA	NA	NA
chr1	124000000	125000000	47284	0.01354	0.0035	0.00587	0.00587	0.00587	0.00587	0.00587	0.00587	0.00587	NA	NA	NA	NA
chr1	125000000	126000000	5780	0.03404	0.0053	0.00600	0.00600	0.00600	0.00600	0.00600	0.00600	0.00600	NA	NA	NA	NA
chr1	143000000	144000000	12549	0.02821	0.0522	0.00596	0.00596	0.00596	0.00596	0.00596	0.00597	0.00606	NA	NA	NA	NA
chr1	144000000	145000000	5429	0.04179	0.1169	0.00604	0.00604	0.00604	0.00609	0.00621	0.00640	0.00672	NA	NA	NA	NA
chr1	145000000	146000000	9165	0.04460	0.3526	0.00606	0.00618	0.00638	0.00680	0.00725	0.00797	0.00935	NA	NA	NA	NA
chr1	146000000	147000000	10511	0.06331	0.4111	0.00618	0.00645	0.00680	0.00757	0.00842	0.00988	0.01289	NA	NA	NA	NA
chr1	147000000	148000000	13093	0.08043	0.3488	0.00630	0.00651	0.00690	0.00775	0.00870	0.01035	0.01382	NA	NA	NA	NA
chr1	148000000	149000000	11033	0.05446	0.4993	0.00612	0.00647	0.00684	0.00765	0.00855	0.01009	0.01330	NA	NA	NA	NA
chr1	149000000	150000000	9176	0.04605	0.5143	0.00608	0.00638	0.00669	0.00737	0.00812	0.00937	0.01192	NA	NA	NA	NA
chr1	150000000	151000000	9927	0.08141	0.7568	0.00658	0.00748	0.00850	0.01096	0.01412	0.02063	0.03851	40.03	NA	NA	NA
chr1	151000000	152000000	10549	0.06989	0.5559	0.00628	0.00680	0.00736	0.00864	0.01014	0.01287	0.01913	NA	NA	NA	NA
chr1	152000000	153000000	12674	0.09653	0.8171	0.00683	0.00805	0.00949	0.01318	0.01827	0.02970	0.06557	31.02	44.26	48.77	NA
chr1	153000000	154000000	12389	0.08491	1.0237	0.00694	0.00831	0.00995	0.01425	0.02036	0.03461	0.08166	28.32	40.41	44.53	NA
chr1	154000000	155000000	10534	0.07585	0.9132	0.00668	0.00771	0.00890	0.01183	0.01572	0.02402	0.04814	35.72	NA	NA	NA
chr1	155000000	156000000	9227	0.06149	1.1064	0.00666	0.00766	0.00880	0.01162	0.01533	0.02318	0.04571	36.64	NA	NA	NA
chr1	156000000	157000000	10904	0.07460	1.0306	0.00679	0.00796	0.00932	0.01279	0.01752	0.02800	0.06019	32.20	45.95	NA	NA
chr1	157000000	158000000	13595	0.09501	1.4716	0.00776	0.01038	0.01387	0.02470	0.04359	0.09913	0.32348	17.51	24.99	27.53	33.15
chr1	158000000	159000000	14355	0.11004	1.4864	0.00817	0.01152	0.01621	0.03191	0.06185	0.15716	0.51335	14.85	21.19	23.34	28.10
chr1	159000000	160000000	11694	0.07949	1.8205	0.00782	0.01054	0.01420	0.02565	0.04590	0.10626	0.34941	17.06	24.35	26.82	32.30
chr1	160000000	161000000	12514	0.08619	1.5960	0.00771	0.01025	0.01363	0.02397	0.04184	0.09380	0.30374	17.88	25.52	28.12	33.85
chr1	161000000	162000000	11451	0.07291	1.5855	0.00735	0.00933	0.01183	0.01899	0.03033	0.06040	0.17594	21.43	30.58	33.70	40.57
chr1	162000000	163000000	12375	0.08771	1.4949	0.00761	0.00999	0.01310	0.02247	0.03827	0.08313	0.26341	18.75	26.75	29.47	35.49
chr1	163000000	164000000	12932	0.08119	1.8424	0.00790	0.01076	0.01464	0.02698	0.04921	0.11657	0.38572	16.49	23.53	25.93	31.22
chr1	164000000	165000000	12543	0.07576	1.8716	0.00776	0.01040	0.01392	0.02482	0.04389	0.10007	0.32695	17.45	24.90	27.43	33.03
chr1	165000000	166000000	13254	0.08732	1.5142	0.00763	0.01003	0.01319	0.02272	0.03885	0.08485	0.27000	18.59	26.54	29.24	35.20
chr1	166000000	167000000	12996	0.08758	1.7178	0.00792	0.01082	0.01477	0.02736	0.05017	0.11960	0.39610	16.34	23.32	25.69	30.93
chr1	167000000	168000000	12363	0.08278	1.6859	0.00774	0.01033	0.01377	0.02440	0.04287	0.09695	0.31547	17.66	25.20	27.76	33.43
chr1	168000000	169000000	12908	0.08697	1.7952	0.00801	0.01108	0.01529	0.02898	0.05424	0.13256	0.43903	15.75	22.48	24.76	29.82
chr1	169000000	170000000	11946	0.08210	1.1347	0.00703	0.00852	0.01033	0.01517	0.02222	0.03912	0.09717	26.47	37.77	41.61	NA
chr1	170000000	171000000	12077	0.08132	0.9155	0.00676	0.00789	0.00920	0.01251	0.01699	0.02680	0.05647	33.13	47.28	NA	NA
chr1	171000000	172000000	12766	0.09472	0.7995	0.00679	0.00795	0.00930	0.01275	0.01744	0.02781	0.05961	32.34	46.14	NA	NA
chr1	172000000	173000000	11216	0.07407	0.7939	0.00654	0.00739	0.00834	0.01062	0.01352	0.01939	0.03515	42.11	NA	NA	NA
chr1	173000000	174000000	10234	0.08074	0.4620	0.00630	0.00676	0.00730	0.00852	0.00994	0.01253	0.01837	NA	NA	NA	NA
chr1	174000000	175000000	10651	0.06319	0.7593	0.00639	0.00705	0.00778	0.00947	0.01153	0.01546	0.02513	NA	NA	NA	NA
chr1	175000000	176000000	13008	0.07760	0.7625	0.00655	0.00740	0.00836	0.01067	0.01361	0.01958	0.03566	41.77	NA	NA	NA
chr1	176000000	177000000	11001	0.06690	1.0947	0.00674	0.00783	0.00910	0.01228	0.01656	0.02585	0.05359	33.94	48.43	NA	NA
chr1	177000000	178000000	12297	0.07486	0.7667	0.00652	0.00734	0.00827	0.01047	0.01326	0.01885	0.03372	43.12	NA	NA	NA
chr1	178000000	179000000	11148	0.07283	0.6989	0.00643	0.00715	0.00794	0.00979	0.01206	0.01649	0.02766	48.68	NA	NA	NA
chr1	179000000	180000000	12550	0.09365	0.6493	0.00658	0.00747	0.00847	0.01091	0.01404	0.02047	0.03806	40.29	NA	NA	NA
chr1	180000000	181000000	11988	0.07933	0.8740	0.00669	0.00772	0.00891	0.01186	0.01577	0.02412	0.04843	35.61	NA	NA	NA
chr1	181000000	182000000	12437	0.08466	1.0888	0.00702	0.00849	0.01028	0.01504	0.02195	0.03846	0.09486	26.71	38.12	42.00	NA
chr1	182000000	183000000	11985	0.07950	1.1321	0.00698	0.00841	0.01013	0.01467	0.02120	0.03663	0.08853	27.43	39.15	43.13	NA
chr1	183000000	184000000	11549	0.09565	0.9162	0.00696	0.00835	0.01003	0.01443	0.02072	0.03547	0.08457	27.93	39.86	43.91	NA
chr1	184000000	185000000	11259	0.07687	0.8027	0.00658	0.00748	0.00849	0.01095	0.01411	0.02061	0.03845	40.07	NA	NA	NA
chr1	185000000	186000000	11874	0.07745	0.6761	0.00646	0.00719	0.00802	0.00995	0.01234	0.01704	0.02902	47.20	NA	NA	NA
chr1	186000000	187000000	11090	0.07579	0.7141	0.00648	0.00725	0.00810	0.01013	0.01265	0.01764	0.03057	45.71	NA	NA	NA
chr1	187000000	188000000	13105	0.08564	0.7209	0.00659	0.00749	0.00851	0.01099	0.01418	0.02075	0.03883	39.86	NA	NA	NA
chr1	188000000	189000000	14292	0.10107	0.6495	0.00665	0.00763	0.00875	0.01151	0.01512	0.02273	0.04439	37.18	NA	NA	NA
chr1	189000000	190000000	14056	0.09952	0.4482	0.00643	0.00698	0.00766	0.00923	0.01112	0.01469	0.02330	NA	NA	NA	NA
chr1	190000000	191000000	12613	0.07933	0.3224	0.00629	0.00644	0.00679	0.00755	0.00839	0.00983	0.01279	NA	NA	NA	NA
chr1	191000000	192000000	11133	0.07157	0.5319	0.00627	0.00678	0.00733	0.00857	0.01003	0.01268	0.01870	NA	NA	NA	NA
chr1	192000000	193000000	11752	0.08368	0.6596	0.00650	0.00728	0.00817	0.01026	0.01289	0.01812	0.03180	44.63	NA	NA	NA
chr1	193000000	194000000	11555	0.07764	0.6772	0.00646	0.00720	0.00803	0.00997	0.01238	0.01711	0.02921	47.01	NA	NA	NA
chr1	194000000	195000000	13549	0.08953	0.5576	0.00643	0.00713	0.00791	0.00974	0.01197	0.01631	0.02722	49.19	NA	NA	NA
chr1	195000000	196000000	12837	0.09422	0.5194	0.00642	0.00711	0.00787	0.00965	0.01182	0.01603	0.02651	NA	NA	NA	NA
chr1	196000000	197000000	11517	0.06845	0.5486	0.00626	0.00676	0.00730	0.00852	0.00995	0.01253	0.01837	NA	NA	NA	NA
chr1	197000000	198000000	10868	0.06393	0.4800	0.00619	0.00657	0.00700	0.00794	0.00900	0.01087	0.01486	NA	NA	NA	NA
chr1	198000000	199000000	11180	0.07087	0.5548	0.00628	0.00681	0.00739	0.00868	0.01021	0.01300	0.01942	NA	NA	NA	NA
chr1	199000000	200000000	11898	0.07998	0.7506	0.00656	0.00743	0.00841	0.01078	0.01380	0.01996	0.03668	41.12	NA	NA	NA
chr1	200000000	201000000	11833	0.08211	1.4170	0.00737	0.00938	0.01193	0.01924	0.03090	0.06197	0.18198	21.19	30.24	33.32	40.11
