chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	53000000	54000000	6573	0.12666	1.3320	0.14953	0.20141	0.26567	0.42676	0.60504	0.81890	0.96487	5.82	11.91	13.98	18.55
chr1	54000000	55000000	7216	0.13992	1.5270	0.16263	0.23533	0.32780	0.55045	0.75457	0.92443	0.99188	4.56	9.33	10.96	14.54
chr1	55000000	56000000	7020	0.11029	1.6213	0.15185	0.20731	0.27642	0.44907	0.63494	0.84426	0.97301	5.54	11.34	13.31	17.67
chr1	56000000	57000000	6765	0.13351	1.3764	0.15386	0.21247	0.28585	0.46839	0.65980	0.86365	0.97851	5.32	10.89	12.78	16.97
chr1	57000000	58000000	6283	0.11212	1.5445	0.15036	0.20352	0.26951	0.43476	0.61591	0.82839	0.96804	5.71	11.70	13.73	18.22
chr1	58000000	59000000	6130	0.12782	1.4708	0.15488	0.21509	0.29065	0.47810	0.67193	0.87256	0.98083	5.22	10.68	12.54	16.64
chr1	59000000	60000000	5590	0.10213	1.3855	0.14178	0.18211	0.23083	0.35283	0.49759	0.70804	0.91516	7.03	14.39	16.90	22.43
chr1	60000000	61000000	5813	0.10899	1.5508	0.14916	0.20049	0.26400	0.42326	0.60025	0.81462	0.96339	5.86	12.00	14.09	18.70
chr1	61000000	62000000	5802	0.10870	1.4493	0.14610	0.19279	0.25004	0.39382	0.55869	0.77496	0.94806	6.29	12.88	15.12	20.07
chr1	62000000	63000000	5793	0.10908	1.6349	0.15168	0.20688	0.27565	0.44748	0.63285	0.84256	0.97250	5.56	11.38	13.35	17.73
chr1	63000000	64000000	5836	0.11886	1.4032	0.14880	0.19958	0.26235	0.41980	0.59547	0.81030	0.96186	5.91	12.10	14.20	18.85
chr1	64000000	65000000	5320	0.12360	1.2820	0.14668	0.19426	0.25269	0.39945	0.56679	0.78306	0.95143	6.21	12.70	14.91	19.79
chr1	65000000	66000000	5900	0.12678	1.0776	0.14101	0.18024	0.22749	0.34566	0.48656	0.69483	0.90752	7.18	14.70	17.26	22.91
chr1	66000000	67000000	5934	0.12773	1.0302	0.13973	0.17712	0.22193	0.33373	0.46798	0.67181	0.89323	7.46	15.26	17.91	23.78
chr1	67000000	68000000	5635	0.12801	1.0418	0.14019	0.17824	0.22393	0.33802	0.47468	0.68023	0.89860	7.36	15.05	17.67	23.46
chr1	68000000	69000000	5818	0.10417	0.9790	0.13196	0.15864	0.18954	0.26460	0.35630	0.51367	0.75613	9.75	19.95	23.42	31.08
chr1	69000000	70000000	5611	0.10776	0.8841	0.13039	0.15501	0.18328	0.25143	0.33453	0.47928	0.71610	10.41	21.31	25.02	33.20
chr1	70000000	71000000	5559	0.12446	0.6483	0.12711	0.14749	0.17050	0.22489	0.29055	0.40717	0.61917	12.18	24.93	29.26	38.84
chr1	71000000	72000000	4907	0.10294	0.5126	0.12049	0.13280	0.14616	0.17620	0.21089	0.27180	0.39443	18.85	38.58	45.29	NA
chr1	72000000	73000000	5000	0.07599	0.3662	0.11711	0.12096	0.12725	0.14067	0.15526	0.17941	0.22602	36.27	NA	NA	NA
chr1	73000000	74000000	5697	0.10762	0.5631	0.12229	0.13674	0.15259	0.18878	0.23120	0.30643	0.45618	16.37	33.51	39.33	NA
chr1	74000000	75000000	5062	0.08047	0.5509	0.11850	0.12850	0.13922	0.16288	0.18968	0.23599	0.32902	22.71	46.48	NA	NA
chr1	75000000	76000000	5576	0.07714	0.9500	0.12493	0.14258	0.16226	0.20809	0.26281	0.36035	0.54705	13.76	28.17	33.07	43.89
chr1	76000000	77000000	5464	0.10820	0.8358	0.12924	0.15236	0.17876	0.24197	0.31885	0.45394	0.68405	10.97	22.44	26.35	34.97
chr1	77000000	78000000	4935	0.11712	0.9440	0.13424	0.16400	0.19884	0.28430	0.38867	0.56283	0.80667	8.93	18.27	21.45	28.46
chr1	78000000	79000000	5903	0.12356	0.6224	0.12620	0.14545	0.16706	0.21785	0.27890	0.38760	0.58987	12.79	26.17	30.72	40.78
chr1	79000000	80000000	6858	0.12574	0.7282	0.12972	0.15346	0.18065	0.24591	0.32538	0.46456	0.69774	10.73	21.95	25.77	34.20
chr1	80000000	81000000	7398	0.12188	1.0026	0.13723	0.17109	0.21127	0.31087	0.43172	0.62410	0.85937	8.05	16.49	19.35	25.69
chr1	81000000	82000000	6599	0.10198	1.1225	0.13498	0.16573	0.20186	0.29074	0.39918	0.57823	0.82095	8.69	17.79	20.89	27.72
chr1	82000000	83000000	6553	0.12481	1.0470	0.13944	0.17642	0.22070	0.33110	0.46384	0.66655	0.88978	7.52	15.39	18.07	23.98
chr1	83000000	84000000	6153	0.12264	1.0670	0.13944	0.17643	0.22071	0.33111	0.46387	0.66659	0.88981	7.52	15.39	18.06	23.98
chr1	84000000	85000000	5620	0.11286	0.9955	0.13462	0.16489	0.20039	0.28760	0.39407	0.57077	0.81412	8.80	18.02	21.16	28.08
chr1	85000000	86000000	5880	0.13630	0.9392	0.13897	0.17528	0.21867	0.32673	0.45696	0.65770	0.88383	7.63	15.61	18.33	24.32
chr1	86000000	87000000	6243	0.10496	1.1630	0.13691	0.17034	0.20994	0.30801	0.42713	0.61780	0.85445	8.14	16.66	19.55	25.95
chr1	87000000	88000000	5479	0.10963	1.1014	0.13666	0.16973	0.20887	0.30573	0.42346	0.61273	0.85040	8.21	16.80	19.72	26.17
chr1	88000000	89000000	5233	0.12470	1.1864	0.14392	0.18740	0.24031	0.37311	0.52827	0.74294	0.93349	6.64	13.59	15.96	21.18
chr1	89000000	90000000	5524	0.10597	0.8099	0.12812	0.14979	0.17439	0.23292	0.30385	0.42930	0.65078	11.57	23.68	27.80	36.90
chr1	90000000	91000000	5033	0.11679	0.9359	0.13393	0.16326	0.19754	0.28155	0.38418	0.55615	0.80025	9.03	18.48	21.70	28.80
chr1	91000000	92000000	6507	0.14483	0.7342	0.13361	0.16251	0.19625	0.27879	0.37966	0.54939	0.79362	9.14	18.70	21.95	29.14
chr1	92000000	93000000	4809	0.03352	0.6004	0.11323	0.11741	0.12172	0.13074	0.14033	0.15582	0.18468	NA	NA	NA	NA
chr1	93000000	94000000	5253	0.10648	0.7533	0.12681	0.14681	0.16936	0.22254	0.28667	0.40066	0.60956	12.37	25.33	29.73	39.46
chr1	94000000	95000000	6168	0.12670	0.8765	0.13452	0.16464	0.19995	0.28667	0.39255	0.56854	0.81206	8.84	18.09	21.24	28.19
chr1	95000000	96000000	5649	0.12349	0.7784	0.13080	0.15594	0.18489	0.25480	0.34011	0.48818	0.72684	10.23	20.94	24.58	32.63
chr1	96000000	97000000	5936	0.12913	0.5358	0.12445	0.14151	0.16048	0.20452	0.25693	0.35035	0.53079	14.17	29.00	34.04	45.18
chr1	97000000	98000000	5153	0.08590	0.7209	0.12243	0.13704	0.15308	0.18975	0.23278	0.30913	0.46091	16.21	33.18	38.95	NA
chr1	98000000	99000000	5430	0.12276	0.8807	0.13372	0.16277	0.19670	0.27975	0.38124	0.55175	0.79595	9.10	18.62	21.86	29.02
chr1	99000000	100000000	5886	0.12331	0.9047	0.13459	0.16481	0.20025	0.28731	0.39359	0.57006	0.81347	8.82	18.04	21.18	28.11
chr1	100000000	101000000	5352	0.09456	1.1348	0.13312	0.16135	0.19424	0.27453	0.37265	0.53881	0.78294	9.31	19.06	22.37	29.69
chr1	101000000	102000000	6943	0.12191	0.9540	0.13575	0.16756	0.20506	0.29759	0.41031	0.59423	0.83504	8.46	17.32	20.33	26.99
chr1	102000000	103000000	6969	0.10823	0.7850	0.12794	0.14939	0.17371	0.23150	0.30151	0.42542	0.64536	11.67	23.89	28.04	37.22
chr1	103000000	104000000	5128	0.07485	0.4323	0.11698	0.12297	0.13041	0.14644	0.16406	0.19364	0.25157	31.21	NA	NA	NA
chr1	104000000	105000000	7724	0.15210	0.5275	0.12730	0.14792	0.17123	0.22640	0.29305	0.41134	0.62525	12.06	24.68	28.97	38.46
chr1	105000000	106000000	7122	0.15925	0.6605	0.13354	0.16235	0.19597	0.27820	0.37868	0.54791	0.79215	9.16	18.75	22.01	29.22
chr1	106000000	107000000	6057	0.11135	1.0358	0.13534	0.16659	0.20336	0.29394	0.40439	0.58576	0.82768	8.58	17.57	20.62	27.37
chr1	107000000	108000000	5706	0.12050	1.0220	0.13745	0.17162	0.21219	0.31284	0.43488	0.62840	0.86267	8.00	16.37	19.22	25.51
chr1	108000000	109000000	5207	0.10368	1.3680	0.14189	0.18240	0.23135	0.35394	0.49930	0.71004	0.91629	7.01	14.35	16.84	22.35
chr1	109000000	110000000	5486	0.08792	1.3138	0.13502	0.16583	0.20203	0.29111	0.39978	0.57910	0.82174	8.68	17.77	20.86	27.68
chr1	110000000	111000000	5624	0.13162	1.6321	0.16268	0.23545	0.32803	0.55088	0.75501	0.92467	0.99192	4.56	9.33	10.95	14.53
chr1	111000000	112000000	6220	0.14390	1.3676	0.15787	0.22284	0.30487	0.50644	0.70593	0.89573	0.98629	4.94	10.11	11.87	15.75
chr1	112000000	113000000	5469	0.11008	1.0636	0.13575	0.16757	0.20507	0.29761	0.41034	0.59427	0.83508	8.46	17.32	20.33	26.98
chr1	113000000	114000000	4886	0.10478	0.9994	0.13263	0.16021	0.19226	0.27033	0.36576	0.52828	0.77196	9.49	19.42	22.80	30.26
chr1	114000000	115000000	5092	0.09319	1.0742	0.13137	0.15726	0.18716	0.25956	0.34799	0.50066	0.74145	9.99	20.44	24.00	31.85
chr1	115000000	116000000	6368	0.14419	1.2948	0.15500	0.21540	0.29123	0.47927	0.67338	0.87360	0.98110	5.21	10.65	12.51	16.60
chr1	116000000	117000000	5329	0.08861	1.1560	0.13186	0.15841	0.18915	0.26376	0.35492	0.51152	0.75375	9.79	20.03	23.51	31.21
chr1	117000000	118000000	5903	0.11511	0.9113	0.13282	0.16065	0.19302	0.27195	0.36842	0.53236	0.77626	9.42	19.28	22.63	30.04
chr1	118000000	119000000	6220	0.13746	0.7552	0.13288	0.16078	0.19325	0.27243	0.36921	0.53356	0.77751	9.40	19.24	22.58	29.97
chr1	119000000	120000000	6282	0.10126	0.5177	0.12041	0.13262	0.14585	0.17561	0.20993	0.27018	0.39150	18.99	38.87	45.63	NA
chr1	120000000	121000000	4286	0.09145	0.3923	0.11887	0.12471	0.13315	0.15151	0.17189	0.20643	0.27482	27.89	NA	NA	NA
chr1	121000000	122000000	5515	0.04644	0.0811	0.11390	0.11390	0.11390	0.11390	0.11455	0.11691	0.12095	NA	NA	NA	NA
chr1	122000000	123000000	19033	0.01232	0.0292	0.11039	0.11039	0.11039	0.11039	0.11039	0.11039	0.11039	NA	NA	NA	NA
chr1	123000000	124000000	35006	0.01223	0.0000	0.11039	0.11039	0.11039	0.11039	0.11039	0.11039	0.11039	NA	NA	NA	NA
chr1	124000000	125000000	31409	0.01458	0.0035	0.11062	0.11062	0.11062	0.11062	0.11062	0.11062	0.11062	NA	NA	NA	NA
chr1	125000000	126000000	3518	0.04361	0.0053	0.11360	0.11360	0.11360	0.11360	0.11360	0.11360	0.11360	NA	NA	NA	NA
chr1	143000000	144000000	7675	0.02938	0.0522	0.11212	0.11212	0.11212	0.11212	0.11212	0.11225	0.11381	NA	NA	NA	NA
chr1	144000000	145000000	2866	0.02257	0.1169	0.11142	0.11142	0.11142	0.11181	0.11287	0.11448	0.11722	NA	NA	NA	NA
chr1	145000000	146000000	4620	0.04412	0.3526	0.11365	0.11553	0.11882	0.12565	0.13281	0.14419	0.16495	NA	NA	NA	NA
chr1	146000000	147000000	5258	0.08556	0.4111	0.11819	0.12433	0.13256	0.15041	0.17019	0.20364	0.26973	28.54	NA	NA	NA
chr1	147000000	148000000	6901	0.12072	0.3488	0.12234	0.12791	0.13826	0.16106	0.18681	0.23119	0.32021	23.39	47.87	NA	NA
chr1	148000000	149000000	5982	0.06094	0.4993	0.11545	0.12201	0.12890	0.14367	0.15982	0.18676	0.23918	33.43	NA	NA	NA
chr1	149000000	150000000	4860	0.06876	0.5143	0.11652	0.12427	0.13247	0.15024	0.16992	0.20321	0.26894	28.65	NA	NA	NA
chr1	150000000	151000000	5419	0.08764	0.7568	0.12344	0.13926	0.15675	0.19703	0.24465	0.32941	0.49582	15.12	30.95	36.33	48.22
chr1	151000000	152000000	5163	0.09788	0.5559	0.12083	0.13353	0.14734	0.17850	0.21458	0.27808	0.40578	18.33	37.52	44.04	NA
chr1	152000000	153000000	7055	0.11682	0.8171	0.13055	0.15537	0.18391	0.25274	0.33670	0.48276	0.72033	10.34	21.16	24.84	32.97
chr1	153000000	154000000	6125	0.11280	1.0237	0.13540	0.16673	0.20360	0.29446	0.40523	0.58697	0.82874	8.57	17.53	20.58	27.32
chr1	154000000	155000000	5175	0.09860	0.9132	0.12903	0.15188	0.17794	0.24027	0.31604	0.44936	0.67801	11.07	22.66	26.60	35.31
chr1	155000000	156000000	4879	0.04849	1.1064	0.12035	0.13249	0.14565	0.17522	0.20931	0.26912	0.38958	19.08	39.06	45.85	NA
chr1	156000000	157000000	5229	0.09655	1.0306	0.13126	0.15702	0.18675	0.25870	0.34657	0.49842	0.73886	10.03	20.53	24.10	31.99
chr1	157000000	158000000	6429	0.13822	1.4716	0.15959	0.22733	0.31311	0.52250	0.72427	0.90714	0.98866	4.79	9.81	11.52	15.29
chr1	158000000	159000000	6245	0.16545	1.4864	0.17344	0.26429	0.38080	0.64317	0.84084	0.96365	0.99744	3.90	7.99	9.38	12.45
chr1	159000000	160000000	6100	0.10945	1.8205	0.15748	0.22183	0.30301	0.50277	0.70165	0.89296	0.98568	4.97	10.18	11.95	15.86
chr1	160000000	161000000	6380	0.12327	1.5960	0.15720	0.22111	0.30168	0.50015	0.69856	0.89093	0.98523	5.00	10.23	12.01	15.94
chr1	161000000	162000000	6087	0.12867	1.5855	0.15945	0.22696	0.31243	0.52119	0.72279	0.90625	0.98849	4.81	9.84	11.55	15.33
chr1	162000000	163000000	6360	0.13543	1.4949	0.15922	0.22637	0.31135	0.51908	0.72042	0.90481	0.98819	4.82	9.87	11.59	15.39
chr1	163000000	164000000	6645	0.11796	1.8424	0.16293	0.23612	0.32925	0.55317	0.75741	0.92595	0.99214	4.54	9.29	10.90	14.47
chr1	164000000	165000000	6152	0.13214	1.8716	0.17241	0.26151	0.37575	0.63491	0.83401	0.96105	0.99715	3.96	8.10	9.51	12.62
chr1	165000000	166000000	6480	0.10881	1.5142	0.14802	0.19760	0.25874	0.41222	0.58490	0.80051	0.95827	6.02	12.32	14.46	19.19
chr1	166000000	167000000	6240	0.14639	1.7178	0.17432	0.26668	0.38515	0.65019	0.84651	0.96574	0.99767	3.86	7.90	9.27	12.31
chr1	167000000	168000000	5986	0.10202	1.6859	0.14979	0.20207	0.26687	0.42927	0.60847	0.82192	0.96590	5.78	11.84	13.90	18.45
chr1	168000000	169000000	6200	0.11864	1.7952	0.16169	0.23286	0.32326	0.54192	0.74553	0.91947	0.99101	4.63	9.48	11.12	14.76
chr1	169000000	170000000	6418	0.11820	1.1347	0.14020	0.17826	0.22397	0.33810	0.47482	0.68039	0.89871	7.35	15.05	17.67	23.45
chr1	170000000	171000000	5770	0.11565	0.9155	0.13307	0.16123	0.19402	0.27408	0.37192	0.53769	0.78179	9.33	19.09	22.41	29.75
chr1	171000000	172000000	6387	0.12811	0.7995	0.13240	0.15967	0.19132	0.26834	0.36248	0.52324	0.76658	9.58	19.60	23.01	30.54
chr1	172000000	173000000	5241	0.09227	0.7939	0.12506	0.14287	0.16275	0.20908	0.26444	0.36312	0.55151	13.65	27.95	32.81	43.55
chr1	173000000	174000000	4835	0.11185	0.4620	0.12127	0.13240	0.14551	0.17493	0.20885	0.26834	0.38817	19.15	39.20	46.02	NA
chr1	174000000	175000000	5613	0.07389	0.7593	0.12105	0.13401	0.14812	0.18001	0.21702	0.28224	0.41325	18.01	36.86	43.27	NA
chr1	175000000	176000000	6089	0.11704	0.7625	0.12906	0.15194	0.17805	0.24049	0.31641	0.44996	0.67881	11.06	22.63	26.57	35.26
chr1	176000000	177000000	4914	0.07700	1.0947	0.12745	0.14826	0.17181	0.22758	0.29500	0.41460	0.62997	11.97	24.49	28.75	38.16
chr1	177000000	178000000	5862	0.11990	0.7667	0.12974	0.15350	0.18071	0.24603	0.32559	0.46490	0.69817	10.72	21.94	25.75	34.18
chr1	178000000	179000000	5140	0.09593	0.6989	0.12367	0.13977	0.15760	0.19873	0.24744	0.33416	0.50386	14.89	30.48	35.78	47.49
chr1	179000000	180000000	6473	0.14086	0.6493	0.12989	0.15384	0.18129	0.24726	0.32762	0.46817	0.70231	10.65	21.79	25.58	33.95
chr1	180000000	181000000	5701	0.09953	0.8740	0.12833	0.15026	0.17518	0.23455	0.30656	0.43377	0.65697	11.45	23.44	27.52	36.53
chr1	181000000	182000000	5277	0.11232	1.0888	0.13709	0.17077	0.21070	0.30964	0.42974	0.62139	0.85727	8.09	16.56	19.44	25.80
chr1	182000000	183000000	5334	0.13060	1.1321	0.14403	0.18764	0.24076	0.37407	0.52970	0.74451	0.93425	6.62	13.56	15.92	21.13
chr1	183000000	184000000	6158	0.14092	0.9162	0.13934	0.17618	0.22026	0.33016	0.46236	0.66466	0.88853	7.54	15.44	18.12	24.05
chr1	184000000	185000000	5732	0.10758	0.8027	0.12826	0.15012	0.17495	0.23407	0.30576	0.43245	0.65515	11.49	23.51	27.60	36.64
chr1	185000000	186000000	5783	0.08875	0.6761	0.12202	0.13613	0.15160	0.18682	0.22803	0.30101	0.44667	16.70	34.19	40.14	NA
chr1	186000000	187000000	6032	0.09330	0.7141	0.12355	0.13951	0.15717	0.19786	0.24602	0.33175	0.49978	15.01	30.71	36.06	47.86
chr1	187000000	188000000	6798	0.12842	0.7209	0.13000	0.15411	0.18175	0.24821	0.32919	0.47071	0.70550	10.59	21.68	25.45	33.78
chr1	188000000	189000000	6879	0.15911	0.6495	0.13308	0.16125	0.19406	0.27415	0.37204	0.53787	0.78198	9.33	19.09	22.41	29.74
chr1	189000000	190000000	6319	0.14054	0.4482	0.12481	0.13852	0.15553	0.19461	0.24070	0.32265	0.48429	15.46	31.65	37.15	49.31
chr1	190000000	191000000	6480	0.13923	0.3224	0.12464	0.12946	0.14075	0.16579	0.19428	0.24371	0.34319	21.71	44.44	NA	NA
chr1	191000000	192000000	5978	0.12133	0.5319	0.12330	0.13896	0.15626	0.19605	0.24305	0.32668	0.49117	15.26	31.23	36.66	48.65
chr1	192000000	193000000	5916	0.11009	0.6596	0.12507	0.14290	0.16280	0.20920	0.26463	0.36345	0.55204	13.64	27.92	32.78	43.51
chr1	193000000	194000000	5645	0.09366	0.6772	0.12283	0.13791	0.15453	0.19261	0.23744	0.31708	0.47471	15.76	32.26	37.87	NA
chr1	194000000	195000000	6881	0.11472	0.5576	0.12312	0.13856	0.15559	0.19472	0.24088	0.32297	0.48483	15.45	31.62	37.11	49.26
chr1	195000000	196000000	6215	0.13762	0.5194	0.12507	0.14289	0.16278	0.20914	0.26454	0.36329	0.55179	13.65	27.93	32.79	43.53
chr1	196000000	197000000	5406	0.08130	0.5486	0.11857	0.12864	0.13944	0.16330	0.19034	0.23709	0.33104	22.56	46.18	NA	NA
chr1	197000000	198000000	4813	0.07323	0.4800	0.11680	0.12422	0.13238	0.15007	0.16967	0.20279	0.26819	28.75	NA	NA	NA
