chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	21000000	22000000	7899	0.10223	1.5188	0.03290	0.04507	0.06147	0.11198	0.19537	0.39347	0.76944	11.32	18.03	20.31	25.35
chr1	22000000	23000000	7586	0.11074	1.2338	0.03171	0.04191	0.05522	0.09445	0.15693	0.30737	0.65376	12.81	20.39	22.97	28.67
chr1	23000000	24000000	6687	0.08865	1.5306	0.03154	0.04148	0.05437	0.09215	0.15195	0.29590	0.63505	13.05	20.78	23.41	29.22
chr1	24000000	25000000	7302	0.11642	1.2448	0.03228	0.04343	0.05819	0.10268	0.17487	0.34817	0.71375	12.04	19.17	21.59	26.95
chr1	25000000	26000000	6532	0.08566	1.2250	0.02962	0.03662	0.04520	0.06840	0.10223	0.18027	0.39712	16.90	26.92	30.32	37.85
chr1	26000000	27000000	6470	0.08445	0.8210	0.02755	0.03171	0.03648	0.04815	0.06330	0.09451	0.17720	25.60	40.76	45.92	NA
chr1	27000000	28000000	6162	0.05952	0.6000	0.02571	0.02762	0.02967	0.03421	0.03943	0.04870	0.06888	NA	NA	NA	NA
chr1	28000000	29000000	6689	0.08933	0.9011	0.02820	0.03321	0.03907	0.05389	0.07391	0.11690	0.23524	21.99	35.02	39.45	49.24
chr1	29000000	30000000	7270	0.11095	1.6344	0.03475	0.05022	0.07207	0.14351	0.26549	0.53385	0.88672	9.65	15.36	17.31	21.60
chr1	30000000	31000000	8260	0.12138	1.7548	0.03717	0.05731	0.08738	0.19189	0.37064	0.69698	0.95705	8.17	13.00	14.65	18.28
chr1	31000000	32000000	6979	0.09951	1.3527	0.03152	0.04143	0.05428	0.09190	0.15141	0.29466	0.63297	13.08	20.83	23.46	29.28
chr1	32000000	33000000	5825	0.04556	0.9711	0.02614	0.02854	0.03116	0.03712	0.04417	0.05717	0.08706	40.95	NA	NA	NA
chr1	33000000	34000000	6332	0.10969	1.3451	0.03242	0.04380	0.05892	0.10473	0.17937	0.35826	0.72709	11.86	18.89	21.29	26.57
chr1	34000000	35000000	7290	0.11610	1.2526	0.03231	0.04351	0.05836	0.10315	0.17590	0.35050	0.71687	12.00	19.10	21.52	26.86
chr1	35000000	36000000	5571	0.02820	1.1879	0.02557	0.02731	0.02918	0.03329	0.03795	0.04614	0.06362	NA	NA	NA	NA
chr1	36000000	37000000	6334	0.07716	0.8716	0.02742	0.03141	0.03596	0.04704	0.06130	0.09040	0.16674	26.49	42.19	47.53	NA
chr1	37000000	38000000	7378	0.10197	1.7384	0.03440	0.04923	0.07000	0.13718	0.25143	0.50770	0.86995	9.92	15.79	17.79	22.21
chr1	38000000	39000000	7046	0.10015	1.5671	0.03300	0.04534	0.06202	0.11356	0.19887	0.40104	0.77775	11.21	17.86	20.12	25.11
chr1	39000000	40000000	7024	0.08798	1.6099	0.03192	0.04247	0.05631	0.09745	0.16343	0.32228	0.67684	12.51	19.92	22.44	28.00
chr1	40000000	41000000	6721	0.10451	0.9794	0.02953	0.03640	0.04479	0.06739	0.10020	0.17561	0.38574	17.15	27.31	30.77	38.40
chr1	41000000	42000000	6540	0.10904	0.8561	0.02900	0.03512	0.04247	0.06180	0.08909	0.15037	0.32228	18.76	29.87	33.65	42.00
chr1	42000000	43000000	5774	0.12564	0.7500	0.02911	0.03537	0.04293	0.06288	0.09122	0.15517	0.33456	18.41	29.32	33.03	41.23
chr1	43000000	44000000	6338	0.09663	0.8310	0.02820	0.03322	0.03910	0.05396	0.07404	0.11716	0.23594	21.96	34.97	39.39	49.16
chr1	44000000	45000000	6492	0.09522	0.6688	0.02726	0.03104	0.03533	0.04568	0.05888	0.08548	0.15435	27.71	44.12	49.71	NA
chr1	45000000	46000000	6039	0.09840	0.6465	0.02726	0.03105	0.03534	0.04570	0.05891	0.08555	0.15453	27.69	44.09	49.67	NA
chr1	46000000	47000000	6485	0.09773	0.6353	0.02718	0.03085	0.03501	0.04499	0.05766	0.08303	0.14824	28.38	45.20	NA	NA
chr1	47000000	48000000	7103	0.10279	0.9009	0.02894	0.03497	0.04220	0.06115	0.08782	0.14752	0.31495	18.98	30.22	34.04	42.49
chr1	48000000	49000000	6527	0.09086	0.6780	0.02714	0.03076	0.03486	0.04467	0.05709	0.08189	0.14541	28.71	45.72	NA	NA
chr1	49000000	50000000	4610	0.06448	0.4135	0.02553	0.02664	0.02811	0.03128	0.03480	0.04080	0.05306	NA	NA	NA	NA
chr1	50000000	51000000	4864	0.07458	0.1752	0.02581	0.02581	0.02590	0.02731	0.02879	0.03116	0.03553	NA	NA	NA	NA
chr1	51000000	52000000	5931	0.04996	0.3145	0.02515	0.02548	0.02629	0.02799	0.02980	0.03273	0.03824	NA	NA	NA	NA
chr1	52000000	53000000	5970	0.06216	0.7570	0.02630	0.02891	0.03177	0.03832	0.04616	0.06083	0.09525	38.17	NA	NA	NA
chr1	53000000	54000000	7315	0.09387	1.3320	0.03089	0.03980	0.05114	0.08351	0.13350	0.25302	0.55735	14.12	22.49	25.34	31.62
chr1	54000000	55000000	8124	0.10926	1.5270	0.03373	0.04734	0.06608	0.12545	0.22530	0.45636	0.83087	10.50	16.71	18.83	23.50
chr1	55000000	56000000	7577	0.10339	1.6213	0.03374	0.04739	0.06618	0.12574	0.22594	0.45766	0.83197	10.48	16.69	18.80	23.46
chr1	56000000	57000000	7617	0.12132	1.3764	0.03381	0.04758	0.06658	0.12693	0.22858	0.46301	0.83643	10.42	16.59	18.69	23.32
chr1	57000000	58000000	7113	0.12202	1.5445	0.03535	0.05193	0.07567	0.15464	0.29014	0.57718	0.91061	9.23	14.69	16.55	20.66
chr1	58000000	59000000	7289	0.11599	1.4708	0.03403	0.04819	0.06783	0.13065	0.23687	0.47953	0.84959	10.23	16.28	18.34	22.90
chr1	59000000	60000000	6396	0.09344	1.3855	0.03117	0.04051	0.05250	0.08711	0.14115	0.27086	0.59119	13.64	21.73	24.47	30.55
chr1	60000000	61000000	6801	0.09346	1.5508	0.03216	0.04311	0.05756	0.10093	0.17104	0.33956	0.70191	12.19	19.41	21.86	27.29
chr1	61000000	62000000	6584	0.09924	1.4493	0.03212	0.04300	0.05734	0.10031	0.16968	0.33648	0.69756	12.24	19.49	21.96	27.41
chr1	62000000	63000000	6815	0.11515	1.6349	0.03528	0.05173	0.07526	0.15336	0.28732	0.57239	0.90819	9.27	14.76	16.63	20.76
chr1	63000000	64000000	6528	0.12160	1.4032	0.03407	0.04830	0.06805	0.13133	0.23839	0.48252	0.85187	10.19	16.23	18.28	22.82
chr1	64000000	65000000	6435	0.10899	1.2820	0.03190	0.04242	0.05621	0.09717	0.16282	0.32089	0.67474	12.53	19.96	22.49	28.06
chr1	65000000	66000000	6330	0.12754	1.0776	0.03185	0.04227	0.05591	0.09636	0.16108	0.31691	0.66868	12.61	20.08	22.63	28.24
chr1	66000000	67000000	6478	0.13075	1.0302	0.03168	0.04184	0.05507	0.09406	0.15610	0.30546	0.65070	12.85	20.46	23.04	28.76
chr1	67000000	68000000	6390	0.12384	1.0418	0.03128	0.04079	0.05304	0.08857	0.14427	0.27810	0.60430	13.46	21.44	24.15	30.14
chr1	68000000	69000000	7046	0.09709	0.9790	0.02907	0.03528	0.04275	0.06246	0.09040	0.15332	0.32984	18.55	29.53	33.27	41.52
chr1	69000000	70000000	6556	0.11011	0.8841	0.02925	0.03571	0.04353	0.06433	0.09409	0.16168	0.35105	17.98	28.63	32.25	40.26
chr1	70000000	71000000	6086	0.10744	0.6483	0.02762	0.03187	0.03674	0.04872	0.06435	0.09667	0.18273	25.16	40.07	45.14	NA
chr1	71000000	72000000	5650	0.09112	0.5126	0.02632	0.02895	0.03184	0.03846	0.04640	0.06128	0.09628	37.86	NA	NA	NA
chr1	72000000	73000000	5597	0.09798	0.3662	0.02646	0.02772	0.02983	0.03453	0.03993	0.04958	0.07072	49.10	NA	NA	NA
chr1	73000000	74000000	6451	0.13744	0.5631	0.02814	0.03307	0.03883	0.05335	0.07290	0.11472	0.22954	22.27	35.47	39.96	49.87
chr1	74000000	75000000	5714	0.09743	0.5509	0.02671	0.02981	0.03326	0.04134	0.05127	0.07050	0.11770	32.84	NA	NA	NA
chr1	75000000	76000000	7023	0.11796	0.9500	0.03018	0.03799	0.04774	0.07474	0.11515	0.21020	0.46722	15.55	24.76	27.90	34.82
chr1	76000000	77000000	7103	0.10995	0.8358	0.02892	0.03492	0.04211	0.06094	0.08741	0.14660	0.31260	19.05	30.33	34.17	42.65
chr1	77000000	78000000	5915	0.09141	0.9440	0.02854	0.03401	0.04048	0.05713	0.08005	0.13026	0.27017	20.49	32.63	36.76	45.88
chr1	78000000	79000000	7115	0.11176	0.6224	0.02762	0.03188	0.03676	0.04876	0.06441	0.09680	0.18307	25.14	40.03	45.10	NA
chr1	79000000	80000000	7448	0.12876	0.7282	0.02909	0.03533	0.04285	0.06269	0.09085	0.15432	0.33240	18.47	29.42	33.14	41.36
chr1	80000000	81000000	8174	0.10340	1.0026	0.02961	0.03659	0.04513	0.06823	0.10188	0.17947	0.39516	16.94	26.98	30.40	37.94
chr1	81000000	82000000	7663	0.11226	1.1225	0.03103	0.04016	0.05183	0.08534	0.13738	0.26206	0.57477	13.87	22.09	24.89	31.06
chr1	82000000	83000000	7226	0.12718	1.0470	0.03156	0.04153	0.05447	0.09243	0.15256	0.29730	0.63738	13.02	20.73	23.36	29.15
chr1	83000000	84000000	6955	0.12802	1.0670	0.03179	0.04213	0.05564	0.09562	0.15947	0.31320	0.66295	12.69	20.20	22.76	28.40
chr1	84000000	85000000	6618	0.10719	0.9955	0.02981	0.03707	0.04603	0.07045	0.10637	0.18983	0.42009	16.43	26.16	29.47	36.78
chr1	85000000	86000000	6478	0.12451	0.9392	0.03051	0.03883	0.04930	0.07873	0.12345	0.22956	0.50951	14.85	23.64	26.64	33.24
chr1	86000000	87000000	7018	0.10893	1.1630	0.03106	0.04023	0.05197	0.08571	0.13815	0.26388	0.57820	13.82	22.01	24.80	30.95
chr1	87000000	88000000	6336	0.09972	1.1014	0.02997	0.03748	0.04678	0.07232	0.11020	0.19869	0.44090	16.03	25.52	28.75	35.88
chr1	88000000	89000000	6452	0.08928	1.1864	0.02969	0.03680	0.04553	0.06920	0.10384	0.18399	0.40613	16.71	26.61	29.98	37.42
chr1	89000000	90000000	5911	0.11687	0.8099	0.02911	0.03537	0.04292	0.06286	0.09118	0.15506	0.33429	18.42	29.34	33.05	41.25
chr1	90000000	91000000	6192	0.09743	0.9359	0.02884	0.03473	0.04177	0.06013	0.08585	0.14310	0.30356	19.33	30.78	34.67	43.28
chr1	91000000	92000000	7614	0.12361	0.7342	0.02889	0.03486	0.04199	0.06066	0.08688	0.14541	0.30952	19.14	30.48	34.34	42.86
chr1	92000000	93000000	5845	0.08664	0.6004	0.02660	0.02957	0.03286	0.04053	0.04989	0.06784	0.11143	34.08	NA	NA	NA
chr1	93000000	94000000	6317	0.09225	0.7533	0.02758	0.03177	0.03658	0.04836	0.06370	0.09532	0.17927	25.43	40.50	45.63	NA
chr1	94000000	95000000	6762	0.11844	0.8765	0.02967	0.03674	0.04541	0.06891	0.10325	0.18262	0.40282	16.78	26.72	30.11	37.58
chr1	95000000	96000000	6487	0.11353	0.7784	0.02872	0.03445	0.04126	0.05894	0.08353	0.13794	0.29019	19.77	31.48	35.46	44.26
chr1	96000000	97000000	6595	0.11415	0.5358	0.02715	0.03081	0.03493	0.04483	0.05736	0.08244	0.14676	28.55	45.47	NA	NA
chr1	97000000	98000000	6269	0.09032	0.7209	0.02733	0.03120	0.03560	0.04626	0.05991	0.08757	0.15959	27.17	43.27	48.75	NA
chr1	98000000	99000000	6875	0.11144	0.8807	0.02930	0.03584	0.04376	0.06489	0.09520	0.16419	0.35736	17.82	28.38	31.97	39.90
chr1	99000000	100000000	7127	0.09875	0.9047	0.02874	0.03448	0.04132	0.05908	0.08381	0.13856	0.29181	19.71	31.39	35.36	44.14
chr1	100000000	101000000	5927	0.09896	1.1348	0.03012	0.03785	0.04747	0.07405	0.11375	0.20694	0.45984	15.68	24.97	28.13	35.11
chr1	101000000	102000000	7793	0.11187	0.9540	0.02982	0.03712	0.04611	0.07065	0.10678	0.19078	0.42234	16.38	26.09	29.39	36.68
chr1	102000000	103000000	7567	0.10142	0.7850	0.02818	0.03316	0.03898	0.05370	0.07356	0.11613	0.23324	22.09	35.18	39.63	49.46
chr1	103000000	104000000	6253	0.10736	0.4323	0.02673	0.02897	0.03186	0.03851	0.04648	0.06142	0.09660	37.77	NA	NA	NA
chr1	104000000	105000000	8727	0.12893	0.5275	0.02757	0.03176	0.03656	0.04832	0.06362	0.09515	0.17885	25.47	40.55	45.69	NA
chr1	105000000	106000000	8277	0.11632	0.6605	0.02805	0.03287	0.03848	0.05256	0.07142	0.11155	0.22128	22.70	36.15	40.73	NA
chr1	106000000	107000000	6931	0.10471	1.0358	0.02990	0.03732	0.04648	0.07157	0.10865	0.19510	0.43253	16.19	25.77	29.04	36.24
chr1	107000000	108000000	6575	0.10364	1.0220	0.02974	0.03692	0.04575	0.06976	0.10498	0.18662	0.41243	16.58	26.41	29.75	37.13
chr1	108000000	109000000	5991	0.10642	1.3680	0.03227	0.04340	0.05814	0.10254	0.17457	0.34751	0.71285	12.05	19.18	21.61	26.97
chr1	109000000	110000000	6579	0.09577	1.3138	0.03095	0.03994	0.05142	0.08425	0.13507	0.25668	0.56447	14.02	22.33	25.15	31.39
chr1	110000000	111000000	6323	0.12820	1.6321	0.03694	0.05663	0.08588	0.18704	0.36038	0.68347	0.95298	8.28	13.19	14.86	18.54
chr1	111000000	112000000	7237	0.12669	1.3676	0.03429	0.04892	0.06933	0.13518	0.24696	0.49917	0.86404	10.01	15.94	17.96	22.41
chr1	112000000	113000000	6542	0.11690	1.0636	0.03095	0.03994	0.05141	0.08422	0.13500	0.25653	0.56418	14.02	22.33	25.16	31.40
chr1	113000000	114000000	5514	0.10396	0.9994	0.02962	0.03662	0.04520	0.06840	0.10223	0.18028	0.39713	16.90	26.92	30.32	37.85
chr1	114000000	115000000	6412	0.09910	1.0742	0.02976	0.03696	0.04583	0.06995	0.10536	0.18748	0.41450	16.54	26.34	29.67	37.04
chr1	115000000	116000000	7200	0.12405	1.2948	0.03339	0.04642	0.06419	0.11987	0.21288	0.43077	0.80786	10.81	17.22	19.40	24.21
chr1	116000000	117000000	5777	0.06971	1.1560	0.02815	0.03310	0.03889	0.05349	0.07316	0.11528	0.23101	22.20	35.35	39.82	49.70
chr1	117000000	118000000	6441	0.10808	0.9113	0.02931	0.03586	0.04381	0.06500	0.09541	0.16467	0.35858	17.79	28.33	31.91	39.83
chr1	118000000	119000000	6400	0.11511	0.7552	0.02864	0.03425	0.04092	0.05814	0.08199	0.13453	0.28132	20.08	31.97	36.02	44.96
chr1	119000000	120000000	6745	0.10668	0.5177	0.02681	0.03003	0.03363	0.04211	0.05260	0.07307	0.12385	31.75	NA	NA	NA
chr1	120000000	121000000	4852	0.08050	0.3923	0.02597	0.02720	0.02900	0.03295	0.03741	0.04521	0.06176	NA	NA	NA	NA
chr1	121000000	122000000	6376	0.04083	0.0811	0.02492	0.02492	0.02492	0.02492	0.02506	0.02556	0.02641	NA	NA	NA	NA
chr1	122000000	123000000	20759	0.01170	0.0292	0.02420	0.02420	0.02420	0.02420	0.02420	0.02420	0.02420	NA	NA	NA	NA
chr1	123000000	124000000	37910	0.01184	0.0000	0.02421	0.02421	0.02421	0.02421	0.02421	0.02421	0.02421	NA	NA	NA	NA
chr1	124000000	125000000	33698	0.01328	0.0035	0.02424	0.02424	0.02424	0.02424	0.02424	0.02424	0.02424	NA	NA	NA	NA
chr1	125000000	126000000	3778	0.03820	0.0053	0.02485	0.02485	0.02485	0.02485	0.02485	0.02485	0.02485	NA	NA	NA	NA
chr1	143000000	144000000	8177	0.02732	0.0522	0.02458	0.02458	0.02458	0.02458	0.02458	0.02461	0.02496	NA	NA	NA	NA
chr1	144000000	145000000	3126	0.02220	0.1169	0.02446	0.02446	0.02446	0.02455	0.02480	0.02518	0.02584	NA	NA	NA	NA
chr1	145000000	146000000	4958	0.04542	0.3526	0.02504	0.02551	0.02633	0.02807	0.02991	0.03290	0.03854	NA	NA	NA	NA
chr1	146000000	147000000	5708	0.07142	0.4111	0.02572	0.02694	0.02859	0.03217	0.03619	0.04314	0.05761	NA	NA	NA	NA
chr1	147000000	148000000	7781	0.11988	0.3488	0.02710	0.02846	0.03103	0.03686	0.04373	0.05637	0.08531	41.63	NA	NA	NA
chr1	148000000	149000000	5813	0.05327	0.4993	0.02524	0.02662	0.02807	0.03121	0.03469	0.04062	0.05272	NA	NA	NA	NA
chr1	149000000	150000000	5317	0.05096	0.5143	0.02522	0.02657	0.02800	0.03108	0.03449	0.04029	0.05208	NA	NA	NA	NA
chr1	150000000	151000000	6336	0.10229	0.7568	0.02805	0.03287	0.03847	0.05256	0.07141	0.11153	0.22121	22.71	36.16	40.73	NA
chr1	151000000	152000000	5727	0.08593	0.5559	0.02637	0.02906	0.03202	0.03883	0.04701	0.06241	0.09884	37.13	NA	NA	NA
chr1	152000000	153000000	7060	0.09655	0.8171	0.02812	0.03303	0.03876	0.05321	0.07262	0.11413	0.22800	22.35	35.59	40.10	NA
chr1	153000000	154000000	6877	0.10330	1.0237	0.02973	0.03690	0.04570	0.06963	0.10472	0.18600	0.41096	16.61	26.46	29.80	37.20
chr1	154000000	155000000	5687	0.11391	0.9132	0.02967	0.03673	0.04539	0.06887	0.10318	0.18246	0.40243	16.79	26.74	30.12	37.59
chr1	155000000	156000000	4797	0.06752	1.1064	0.02782	0.03232	0.03753	0.05045	0.06750	0.10325	0.19970	23.97	38.18	43.01	NA
chr1	156000000	157000000	5828	0.09413	1.0306	0.02918	0.03554	0.04322	0.06358	0.09261	0.15831	0.34254	18.20	28.98	32.65	40.75
chr1	157000000	158000000	7356	0.12744	1.4716	0.03532	0.05185	0.07552	0.15415	0.28906	0.57535	0.90969	9.24	14.72	16.58	20.70
chr1	158000000	159000000	8340	0.12854	1.4864	0.03559	0.05262	0.07716	0.15930	0.30039	0.59426	0.91884	9.07	14.44	16.27	20.30
chr1	159000000	160000000	7306	0.09229	1.8205	0.03370	0.04727	0.06594	0.12502	0.22433	0.45439	0.82918	10.52	16.75	18.87	23.55
chr1	160000000	161000000	7038	0.11371	1.5960	0.03478	0.05031	0.07225	0.14406	0.26671	0.53607	0.88806	9.62	15.33	17.27	21.55
chr1	161000000	162000000	7368	0.09380	1.5855	0.03241	0.04378	0.05888	0.10462	0.17913	0.35772	0.72639	11.87	18.91	21.30	26.59
chr1	162000000	163000000	7086	0.11366	1.4949	0.03397	0.04801	0.06746	0.12956	0.23444	0.47472	0.84585	10.28	16.37	18.44	23.02
chr1	163000000	164000000	7504	0.12114	1.8424	0.03795	0.05970	0.09270	0.20925	0.40665	0.74070	0.96859	7.79	12.41	13.98	17.45
chr1	164000000	165000000	7078	0.10576	1.8716	0.03591	0.05357	0.07920	0.16569	0.31440	0.61672	0.92876	8.86	14.11	15.90	19.85
chr1	165000000	166000000	7476	0.11345	1.5142	0.03410	0.04837	0.06821	0.13179	0.23942	0.48455	0.85340	10.17	16.19	18.24	22.77
chr1	166000000	167000000	7512	0.11741	1.7178	0.03628	0.05466	0.08156	0.17320	0.33072	0.64160	0.93865	8.64	13.76	15.50	19.35
chr1	167000000	168000000	7216	0.10581	1.6859	0.03451	0.04953	0.07062	0.13906	0.25561	0.51559	0.87521	9.83	15.66	17.64	22.02
chr1	168000000	169000000	7602	0.10933	1.7952	0.03582	0.05329	0.07861	0.16382	0.31032	0.61027	0.92601	8.92	14.21	16.00	19.98
chr1	169000000	170000000	7626	0.12981	1.1347	0.03251	0.04405	0.05942	0.10614	0.18247	0.36515	0.73587	11.75	18.72	21.08	26.32
chr1	170000000	171000000	6995	0.12861	0.9155	0.03058	0.03900	0.04963	0.07957	0.12520	0.23364	0.51810	14.71	23.43	26.39	32.94
chr1	171000000	172000000	7123	0.12852	0.7995	0.02964	0.03666	0.04528	0.06858	0.10259	0.18110	0.39912	16.86	26.85	30.25	37.75
chr1	172000000	173000000	5880	0.10970	0.7939	0.02864	0.03424	0.04089	0.05808	0.08188	0.13429	0.28068	20.10	32.01	36.06	45.01
chr1	173000000	174000000	5772	0.09038	0.4620	0.02624	0.02837	0.03089	0.03658	0.04328	0.05555	0.08351	42.37	NA	NA	NA
chr1	174000000	175000000	6035	0.09018	0.7593	0.02752	0.03163	0.03633	0.04784	0.06274	0.09335	0.17426	25.84	41.15	46.36	NA
chr1	175000000	176000000	7415	0.11059	0.7625	0.02848	0.03386	0.04022	0.05652	0.07889	0.12772	0.26354	20.75	33.04	37.22	46.46
chr1	176000000	177000000	6036	0.09678	1.0947	0.02972	0.03687	0.04565	0.06951	0.10447	0.18543	0.40958	16.64	26.50	29.85	37.26
chr1	177000000	178000000	6637	0.10935	0.7667	0.02844	0.03378	0.04009	0.05622	0.07831	0.12644	0.26020	20.88	33.26	37.47	46.76
chr1	178000000	179000000	6058	0.08919	0.6989	0.02717	0.03085	0.03500	0.04497	0.05762	0.08297	0.14807	28.40	45.23	NA	NA
chr1	179000000	180000000	7501	0.14068	0.6493	0.02898	0.03507	0.04238	0.06156	0.08864	0.14935	0.31968	18.84	30.00	33.79	42.18
chr1	180000000	181000000	6971	0.09212	0.8740	0.02821	0.03322	0.03910	0.05397	0.07405	0.11720	0.23603	21.95	34.96	39.38	49.15
chr1	181000000	182000000	6806	0.10676	1.0888	0.03039	0.03854	0.04875	0.07732	0.12051	0.22269	0.49480	15.08	24.02	27.06	33.78
chr1	182000000	183000000	6708	0.09578	1.1321	0.02987	0.03723	0.04632	0.07118	0.10786	0.19327	0.42823	16.27	25.91	29.18	36.43
chr1	183000000	184000000	6722	0.13057	0.9162	0.03070	0.03932	0.05024	0.08116	0.12855	0.24146	0.53425	14.46	23.03	25.95	32.39
chr1	184000000	185000000	6846	0.09207	0.8027	0.02783	0.03234	0.03757	0.05053	0.06767	0.10359	0.20059	23.92	38.09	42.91	NA
chr1	185000000	186000000	7143	0.07059	0.6761	0.02635	0.02901	0.03194	0.03866	0.04672	0.06188	0.09764	37.46	NA	NA	NA
chr1	186000000	187000000	6621	0.09657	0.7141	0.02756	0.03172	0.03649	0.04818	0.06337	0.09465	0.17757	25.57	40.72	45.87	NA
chr1	187000000	188000000	7463	0.12659	0.7209	0.02893	0.03495	0.04216	0.06106	0.08766	0.14716	0.31403	19.00	30.26	34.09	42.55
chr1	188000000	189000000	8145	0.13383	0.6495	0.02869	0.03438	0.04114	0.05867	0.08301	0.13679	0.28719	19.87	31.64	35.65	44.49
chr1	189000000	190000000	8028	0.11098	0.4482	0.02683	0.02938	0.03254	0.03988	0.04878	0.06574	0.10652	35.17	NA	NA	NA
chr1	190000000	191000000	6936	0.12477	0.3224	0.02724	0.02829	0.03075	0.03630	0.04282	0.05472	0.08169	43.16	NA	NA	NA
chr1	191000000	192000000	6272	0.11835	0.5319	0.02726	0.03105	0.03535	0.04571	0.05894	0.08560	0.15465	27.68	44.07	49.65	NA
chr1	192000000	193000000	6579	0.10567	0.6596	0.02762	0.03186	0.03674	0.04871	0.06433	0.09663	0.18263	25.17	40.09	45.16	NA
chr1	193000000	194000000	6625	0.10995	0.6772	0.02790	0.03251	0.03786	0.05119	0.06887	0.10612	0.20715	23.51	37.44	42.17	NA
chr1	194000000	195000000	7728	0.10366	0.5576	0.02695	0.03034	0.03414	0.04318	0.05446	0.07669	0.13263	30.39	48.39	NA	NA
chr1	195000000	196000000	7067	0.15363	0.5194	0.02832	0.03350	0.03959	0.05509	0.07616	0.12176	0.24797	21.40	34.08	38.40	47.92
chr1	196000000	197000000	6581	0.08005	0.5486	0.02616	0.02860	0.03125	0.03730	0.04446	0.05770	0.08824	40.51	NA	NA	NA
chr1	197000000	198000000	5367	0.08896	0.4800	0.02620	0.02848	0.03106	0.03692	0.04384	0.05657	0.08573	41.46	NA	NA	NA
chr1	198000000	199000000	6800	0.08484	0.5548	0.02633	0.02898	0.03188	0.03854	0.04653	0.06152	0.09683	37.70	NA	NA	NA
