chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	53000000	54000000	9107	0.08569	1.3320	0.00734	0.00930	0.01178	0.01886	0.03004	0.05960	0.17289	21.56	30.76	33.90	40.81
chr1	54000000	55000000	9838	0.09786	1.5270	0.00792	0.01081	0.01475	0.02731	0.05004	0.11919	0.39472	16.36	23.35	25.72	30.97
chr1	55000000	56000000	9248	0.08345	1.6213	0.00767	0.01015	0.01342	0.02337	0.04041	0.08951	0.28765	18.21	25.99	28.63	34.47
chr1	56000000	57000000	9064	0.10398	1.3764	0.00782	0.01055	0.01422	0.02573	0.04611	0.10691	0.35173	17.02	24.29	26.76	32.23
chr1	57000000	58000000	9189	0.09905	1.5445	0.00798	0.01098	0.01509	0.02835	0.05266	0.12751	0.42259	15.97	22.79	25.11	30.23
chr1	58000000	59000000	9647	0.09014	1.4708	0.00763	0.01006	0.01323	0.02285	0.03917	0.08578	0.27351	18.52	26.42	29.11	35.05
chr1	59000000	60000000	8986	0.07066	1.3855	0.00709	0.00867	0.01060	0.01583	0.02357	0.04251	0.10915	25.34	36.16	39.84	47.97
chr1	60000000	61000000	8961	0.07453	1.5508	0.00735	0.00933	0.01184	0.01900	0.03037	0.06049	0.17630	21.42	30.56	33.67	40.54
chr1	61000000	62000000	9196	0.07735	1.4493	0.00730	0.00921	0.01160	0.01837	0.02898	0.05669	0.16177	22.05	31.47	34.67	41.74
chr1	62000000	63000000	8640	0.09711	1.6349	0.00807	0.01124	0.01562	0.03003	0.05694	0.14123	0.46629	15.40	21.98	24.22	29.16
chr1	63000000	64000000	8985	0.08942	1.4032	0.00752	0.00976	0.01266	0.02123	0.03540	0.07471	0.23110	19.57	27.93	30.77	37.05
chr1	64000000	65000000	8409	0.09260	1.2820	0.00742	0.00950	0.01215	0.01985	0.03226	0.06576	0.19656	20.65	29.47	32.47	39.09
chr1	65000000	66000000	8132	0.11565	1.0776	0.00754	0.00980	0.01273	0.02144	0.03588	0.07611	0.23648	19.43	27.72	30.54	36.77
chr1	66000000	67000000	8884	0.09620	1.0302	0.00713	0.00876	0.01077	0.01625	0.02445	0.04473	0.11720	24.69	35.23	38.82	46.74
chr1	67000000	68000000	8929	0.09396	1.0418	0.00711	0.00871	0.01068	0.01603	0.02398	0.04354	0.11288	25.03	35.72	39.35	47.38
chr1	68000000	69000000	9199	0.08560	0.9790	0.00689	0.00820	0.00976	0.01380	0.01948	0.03251	0.07468	29.36	41.90	46.17	NA
chr1	69000000	70000000	8077	0.08846	0.8841	0.00682	0.00802	0.00943	0.01304	0.01801	0.02910	0.06364	31.42	44.83	49.40	NA
chr1	70000000	71000000	7753	0.08816	0.6483	0.00652	0.00735	0.00827	0.01049	0.01329	0.01892	0.03389	42.99	NA	NA	NA
chr1	71000000	72000000	7443	0.07521	0.5126	0.00627	0.00679	0.00736	0.00862	0.01011	0.01282	0.01902	NA	NA	NA	NA
chr1	72000000	73000000	7938	0.07766	0.3662	0.00628	0.00652	0.00691	0.00777	0.00874	0.01042	0.01397	NA	NA	NA	NA
chr1	73000000	74000000	8508	0.10662	0.5631	0.00657	0.00746	0.00846	0.01087	0.01397	0.02032	0.03766	40.53	NA	NA	NA
chr1	74000000	75000000	8363	0.07106	0.5509	0.00628	0.00681	0.00738	0.00867	0.01018	0.01296	0.01932	NA	NA	NA	NA
chr1	75000000	76000000	8612	0.10360	0.9500	0.00712	0.00875	0.01075	0.01620	0.02435	0.04448	0.11626	24.76	35.34	38.93	46.87
chr1	76000000	77000000	9036	0.08843	0.8358	0.00676	0.00788	0.00919	0.01248	0.01693	0.02666	0.05606	33.24	47.44	NA	NA
chr1	77000000	78000000	7339	0.07961	0.9440	0.00677	0.00791	0.00924	0.01259	0.01714	0.02714	0.05754	32.85	46.88	NA	NA
chr1	78000000	79000000	9080	0.08854	0.6224	0.00650	0.00729	0.00817	0.01027	0.01290	0.01814	0.03185	44.59	NA	NA	NA
chr1	79000000	80000000	9996	0.09703	0.7282	0.00672	0.00778	0.00902	0.01210	0.01623	0.02512	0.05139	34.61	49.40	NA	NA
chr1	80000000	81000000	10650	0.08103	1.0026	0.00686	0.00811	0.00959	0.01341	0.01872	0.03075	0.06891	30.37	43.33	47.74	NA
chr1	81000000	82000000	9474	0.09372	1.1225	0.00722	0.00898	0.01118	0.01728	0.02663	0.05040	0.13808	23.29	33.23	36.62	44.09
chr1	82000000	83000000	8923	0.10142	1.0470	0.00724	0.00904	0.01128	0.01754	0.02718	0.05187	0.14355	22.98	32.79	36.12	43.49
chr1	83000000	84000000	8522	0.10181	1.0670	0.00727	0.00913	0.01145	0.01799	0.02816	0.05448	0.15340	22.45	32.04	35.31	42.51
chr1	84000000	85000000	8082	0.09612	0.9955	0.00708	0.00864	0.01054	0.01568	0.02327	0.04175	0.10646	25.57	36.49	40.21	48.41
chr1	85000000	86000000	8849	0.09565	0.9392	0.00699	0.00843	0.01016	0.01476	0.02139	0.03708	0.09007	27.25	38.88	42.84	NA
chr1	86000000	87000000	9009	0.08775	1.1630	0.00716	0.00885	0.01094	0.01667	0.02533	0.04702	0.12554	24.09	34.37	37.87	45.60
chr1	87000000	88000000	8376	0.08078	1.1014	0.00697	0.00837	0.01006	0.01452	0.02091	0.03592	0.08611	27.73	39.57	43.60	NA
chr1	88000000	89000000	7700	0.07940	1.1864	0.00704	0.00856	0.01039	0.01531	0.02251	0.03985	0.09971	26.21	37.40	41.21	49.62
chr1	89000000	90000000	8365	0.08367	0.8099	0.00667	0.00767	0.00883	0.01169	0.01545	0.02343	0.04643	36.35	NA	NA	NA
chr1	90000000	91000000	7747	0.08039	0.9359	0.00677	0.00791	0.00924	0.01261	0.01717	0.02721	0.05774	32.80	46.81	NA	NA
chr1	91000000	92000000	9374	0.10244	0.7342	0.00678	0.00794	0.00929	0.01272	0.01739	0.02770	0.05925	32.42	46.27	NA	NA
chr1	92000000	93000000	7731	0.06129	0.6004	0.00625	0.00674	0.00726	0.00845	0.00982	0.01230	0.01788	NA	NA	NA	NA
chr1	93000000	94000000	7700	0.08704	0.7533	0.00664	0.00761	0.00872	0.01144	0.01500	0.02246	0.04364	37.50	NA	NA	NA
chr1	94000000	95000000	9034	0.09180	0.8765	0.00685	0.00810	0.00958	0.01337	0.01864	0.03056	0.06830	30.48	43.49	47.92	NA
chr1	95000000	96000000	7857	0.09851	0.7784	0.00680	0.00798	0.00937	0.01289	0.01772	0.02845	0.06159	31.87	45.48	NA	NA
chr1	96000000	97000000	8419	0.09583	0.5358	0.00645	0.00718	0.00799	0.00990	0.01225	0.01686	0.02858	47.66	NA	NA	NA
chr1	97000000	98000000	7696	0.07021	0.7209	0.00643	0.00714	0.00792	0.00975	0.01200	0.01637	0.02736	49.02	NA	NA	NA
chr1	98000000	99000000	8354	0.08966	0.8807	0.00683	0.00805	0.00948	0.01315	0.01822	0.02958	0.06516	31.10	44.38	48.89	NA
chr1	99000000	100000000	8977	0.08251	0.9047	0.00676	0.00789	0.00921	0.01254	0.01705	0.02693	0.05689	33.02	47.12	NA	NA
chr1	100000000	101000000	7943	0.07200	1.1348	0.00686	0.00811	0.00960	0.01342	0.01874	0.03079	0.06905	30.34	43.30	47.70	NA
chr1	101000000	102000000	9810	0.09055	0.9540	0.00694	0.00830	0.00993	0.01421	0.02028	0.03442	0.08102	28.41	40.54	44.67	NA
chr1	102000000	103000000	10665	0.06916	0.7850	0.00648	0.00724	0.00810	0.01012	0.01265	0.01763	0.03055	45.73	NA	NA	NA
chr1	103000000	104000000	7710	0.08368	0.4323	0.00632	0.00673	0.00726	0.00843	0.00979	0.01225	0.01778	NA	NA	NA	NA
chr1	104000000	105000000	10922	0.11832	0.5275	0.00661	0.00754	0.00861	0.01120	0.01455	0.02153	0.04099	38.73	NA	NA	NA
chr1	105000000	106000000	11196	0.09505	0.6605	0.00660	0.00753	0.00858	0.01115	0.01446	0.02133	0.04046	39.00	NA	NA	NA
chr1	106000000	107000000	9221	0.08817	1.0358	0.00701	0.00847	0.01024	0.01493	0.02174	0.03794	0.09305	26.91	38.40	42.31	NA
chr1	107000000	108000000	8556	0.08454	1.0220	0.00693	0.00829	0.00992	0.01417	0.02020	0.03423	0.08039	28.50	40.67	44.81	NA
chr1	108000000	109000000	7519	0.09053	1.3680	0.00750	0.00970	0.01254	0.02090	0.03463	0.07250	0.22256	19.82	28.28	31.16	37.52
chr1	109000000	110000000	7905	0.07695	1.3138	0.00714	0.00880	0.01084	0.01641	0.02479	0.04560	0.12035	24.45	34.90	38.45	46.29
chr1	110000000	111000000	8297	0.09988	1.6321	0.00815	0.01145	0.01607	0.03144	0.06060	0.15311	0.50174	14.98	21.38	23.55	28.36
chr1	111000000	112000000	9055	0.10032	1.3676	0.00772	0.01028	0.01368	0.02414	0.04224	0.09503	0.30832	17.79	25.39	27.98	33.69
chr1	112000000	113000000	9353	0.08219	1.0636	0.00694	0.00832	0.00997	0.01430	0.02047	0.03486	0.08250	28.21	40.25	44.35	NA
chr1	113000000	114000000	7059	0.08887	0.9994	0.00697	0.00838	0.01008	0.01456	0.02098	0.03609	0.08669	27.66	39.47	43.49	NA
chr1	114000000	115000000	8532	0.07293	1.0742	0.00681	0.00800	0.00940	0.01297	0.01787	0.02880	0.06269	31.62	45.13	49.72	NA
chr1	115000000	116000000	9570	0.10255	1.2948	0.00765	0.01010	0.01333	0.02311	0.03978	0.08760	0.28043	18.36	26.20	28.87	34.76
chr1	116000000	117000000	7963	0.06112	1.1560	0.00670	0.00774	0.00894	0.01194	0.01591	0.02443	0.04935	35.29	NA	NA	NA
chr1	117000000	118000000	8375	0.08511	0.9113	0.00681	0.00799	0.00939	0.01294	0.01780	0.02863	0.06218	31.74	45.29	49.90	NA
chr1	118000000	119000000	8564	0.09267	0.7552	0.00670	0.00776	0.00897	0.01200	0.01603	0.02469	0.05012	35.03	49.99	NA	NA
chr1	119000000	120000000	8556	0.08757	0.5177	0.00637	0.00700	0.00769	0.00928	0.01120	0.01483	0.02362	NA	NA	NA	NA
chr1	120000000	121000000	5664	0.07962	0.3923	0.00629	0.00659	0.00703	0.00800	0.00911	0.01105	0.01524	NA	NA	NA	NA
chr1	121000000	122000000	7295	0.04014	0.0811	0.00603	0.00603	0.00603	0.00603	0.00607	0.00619	0.00640	NA	NA	NA	NA
chr1	122000000	123000000	20694	0.01115	0.0292	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	NA	NA	NA	NA
chr1	123000000	124000000	37608	0.01109	0.0000	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	NA	NA	NA	NA
chr1	124000000	125000000	34428	0.01299	0.0035	0.00587	0.00587	0.00587	0.00587	0.00587	0.00587	0.00587	NA	NA	NA	NA
chr1	125000000	126000000	4206	0.03787	0.0053	0.00602	0.00602	0.00602	0.00602	0.00602	0.00602	0.00602	NA	NA	NA	NA
chr1	143000000	144000000	8853	0.02713	0.0522	0.00595	0.00595	0.00595	0.00595	0.00595	0.00596	0.00605	NA	NA	NA	NA
chr1	144000000	145000000	3773	0.01984	0.1169	0.00591	0.00591	0.00591	0.00593	0.00599	0.00607	0.00621	NA	NA	NA	NA
chr1	145000000	146000000	6392	0.03750	0.3526	0.00602	0.00611	0.00628	0.00662	0.00699	0.00757	0.00865	NA	NA	NA	NA
chr1	146000000	147000000	7351	0.06172	0.4111	0.00617	0.00643	0.00677	0.00751	0.00834	0.00974	0.01262	NA	NA	NA	NA
chr1	147000000	148000000	10141	0.09105	0.3488	0.00637	0.00661	0.00707	0.00806	0.00920	0.01122	0.01558	NA	NA	NA	NA
chr1	148000000	149000000	7757	0.04392	0.4993	0.00606	0.00633	0.00662	0.00724	0.00791	0.00904	0.01129	NA	NA	NA	NA
chr1	149000000	150000000	6569	0.04640	0.5143	0.00608	0.00638	0.00670	0.00738	0.00814	0.00941	0.01198	NA	NA	NA	NA
chr1	150000000	151000000	7750	0.07949	0.7568	0.00656	0.00743	0.00842	0.01079	0.01382	0.02001	0.03680	41.04	NA	NA	NA
chr1	151000000	152000000	7431	0.07343	0.5559	0.00630	0.00686	0.00746	0.00882	0.01044	0.01342	0.02036	NA	NA	NA	NA
chr1	152000000	153000000	9239	0.09214	0.8171	0.00678	0.00793	0.00927	0.01267	0.01730	0.02750	0.05865	32.57	46.48	NA	NA
chr1	153000000	154000000	9367	0.08105	1.0237	0.00688	0.00817	0.00970	0.01365	0.01919	0.03184	0.07247	29.73	42.43	46.75	NA
chr1	154000000	155000000	7480	0.08235	0.9132	0.00677	0.00791	0.00924	0.01261	0.01718	0.02723	0.05782	32.78	46.78	NA	NA
chr1	155000000	156000000	6621	0.05045	1.1064	0.00649	0.00727	0.00815	0.01023	0.01283	0.01799	0.03147	44.91	NA	NA	NA
chr1	156000000	157000000	7917	0.07539	1.0306	0.00680	0.00799	0.00937	0.01290	0.01773	0.02848	0.06169	31.85	45.45	NA	NA
chr1	157000000	158000000	9747	0.10477	1.4716	0.00801	0.01106	0.01525	0.02885	0.05391	0.13150	0.43562	15.79	22.54	24.83	29.90
chr1	158000000	159000000	10605	0.10452	1.4864	0.00803	0.01111	0.01536	0.02919	0.05479	0.13432	0.44465	15.68	22.37	24.65	29.68
chr1	159000000	160000000	9044	0.07861	1.8205	0.00779	0.01047	0.01405	0.02522	0.04485	0.10301	0.33768	17.26	24.63	27.14	32.67
chr1	160000000	161000000	9301	0.09114	1.5960	0.00784	0.01061	0.01434	0.02608	0.04698	0.10960	0.36134	16.87	24.07	26.52	31.93
chr1	161000000	162000000	8812	0.08653	1.5855	0.00770	0.01024	0.01360	0.02389	0.04164	0.09320	0.30149	17.93	25.58	28.19	33.94
chr1	162000000	163000000	9246	0.09523	1.4949	0.00780	0.01049	0.01410	0.02535	0.04518	0.10403	0.34138	17.20	24.54	27.04	32.55
chr1	163000000	164000000	9551	0.09822	1.8424	0.00846	0.01233	0.01794	0.03766	0.07736	0.20817	0.63845	13.51	19.28	21.24	25.57
chr1	164000000	165000000	9210	0.09107	1.8716	0.00826	0.01177	0.01674	0.03363	0.06641	0.17209	0.55387	14.39	20.54	22.63	27.25
chr1	165000000	166000000	9420	0.09777	1.5142	0.00789	0.01075	0.01462	0.02693	0.04907	0.11615	0.38428	16.51	23.56	25.96	31.26
chr1	166000000	167000000	9053	0.10286	1.7178	0.00839	0.01213	0.01752	0.03624	0.07344	0.19525	0.61022	13.80	19.69	21.69	26.12
chr1	167000000	168000000	8988	0.08452	1.6859	0.00779	0.01046	0.01404	0.02517	0.04475	0.10269	0.33650	17.28	24.66	27.17	32.71
chr1	168000000	169000000	9760	0.09219	1.7952	0.00818	0.01154	0.01625	0.03202	0.06213	0.15808	0.51595	14.82	21.14	23.30	28.05
chr1	169000000	170000000	8764	0.11327	1.1347	0.00760	0.00996	0.01304	0.02229	0.03785	0.08187	0.25862	18.86	26.91	29.65	35.70
chr1	170000000	171000000	8800	0.09921	0.9155	0.00701	0.00847	0.01024	0.01494	0.02175	0.03797	0.09316	26.89	38.38	42.29	NA
chr1	171000000	172000000	9053	0.10402	0.7995	0.00690	0.00821	0.00977	0.01383	0.01954	0.03264	0.07511	29.29	41.80	46.06	NA
chr1	172000000	173000000	7848	0.08402	0.7939	0.00665	0.00764	0.00877	0.01156	0.01522	0.02294	0.04501	36.92	NA	NA	NA
chr1	173000000	174000000	7267	0.08142	0.4620	0.00630	0.00677	0.00732	0.00855	0.00999	0.01261	0.01856	NA	NA	NA	NA
chr1	174000000	175000000	7693	0.07583	0.7593	0.00653	0.00735	0.00828	0.01049	0.01329	0.01893	0.03393	42.97	NA	NA	NA
chr1	175000000	176000000	9291	0.08495	0.7625	0.00663	0.00758	0.00867	0.01134	0.01481	0.02207	0.04252	38.00	NA	NA	NA
chr1	176000000	177000000	7244	0.07991	1.0947	0.00694	0.00832	0.00997	0.01429	0.02045	0.03483	0.08239	28.22	40.27	44.37	NA
chr1	177000000	178000000	8702	0.08862	0.7667	0.00667	0.00769	0.00885	0.01173	0.01553	0.02361	0.04694	36.16	NA	NA	NA
chr1	178000000	179000000	8356	0.07159	0.6989	0.00642	0.00712	0.00789	0.00970	0.01191	0.01619	0.02692	49.55	NA	NA	NA
chr1	179000000	180000000	9567	0.11006	0.6493	0.00673	0.00783	0.00909	0.01227	0.01654	0.02580	0.05346	33.98	48.49	NA	NA
chr1	180000000	181000000	9020	0.07570	0.8740	0.00664	0.00761	0.00873	0.01146	0.01504	0.02255	0.04389	37.39	NA	NA	NA
chr1	181000000	182000000	9021	0.08548	1.0888	0.00703	0.00853	0.01034	0.01518	0.02224	0.03919	0.09739	26.44	37.73	41.57	NA
chr1	182000000	183000000	9075	0.08041	1.1321	0.00700	0.00845	0.01019	0.01483	0.02153	0.03742	0.09126	27.11	38.69	42.62	NA
chr1	183000000	184000000	8699	0.11132	0.9162	0.00718	0.00890	0.01103	0.01689	0.02579	0.04821	0.12995	23.79	33.95	37.41	45.04
chr1	184000000	185000000	8686	0.07782	0.8027	0.00659	0.00750	0.00853	0.01104	0.01428	0.02095	0.03938	39.56	NA	NA	NA
chr1	185000000	186000000	8500	0.06381	0.6761	0.00633	0.00692	0.00756	0.00902	0.01076	0.01401	0.02171	NA	NA	NA	NA
chr1	186000000	187000000	8677	0.07673	0.7141	0.00649	0.00727	0.00814	0.01020	0.01278	0.01790	0.03122	45.13	NA	NA	NA
chr1	187000000	188000000	9477	0.10699	0.7209	0.00681	0.00801	0.00942	0.01300	0.01793	0.02893	0.06310	31.53	45.00	49.58	NA
chr1	188000000	189000000	10922	0.10280	0.6495	0.00666	0.00766	0.00881	0.01165	0.01538	0.02329	0.04602	36.52	NA	NA	NA
chr1	189000000	190000000	10949	0.08832	0.4482	0.00635	0.00683	0.00742	0.00874	0.01030	0.01317	0.01980	NA	NA	NA	NA
chr1	190000000	191000000	8870	0.10003	0.3224	0.00643	0.00663	0.00709	0.00812	0.00929	0.01137	0.01589	NA	NA	NA	NA
chr1	191000000	192000000	8382	0.09033	0.5319	0.00640	0.00708	0.00782	0.00955	0.01165	0.01570	0.02572	NA	NA	NA	NA
chr1	192000000	193000000	8592	0.08672	0.6596	0.00652	0.00735	0.00827	0.01049	0.01329	0.01892	0.03389	43.00	NA	NA	NA
chr1	193000000	194000000	8221	0.08940	0.6772	0.00657	0.00745	0.00845	0.01087	0.01396	0.02030	0.03759	40.56	NA	NA	NA
chr1	194000000	195000000	9703	0.09713	0.5576	0.00649	0.00727	0.00814	0.01020	0.01277	0.01788	0.03119	45.15	NA	NA	NA
chr1	195000000	196000000	8961	0.12044	0.5194	0.00661	0.00755	0.00862	0.01122	0.01460	0.02162	0.04126	38.60	NA	NA	NA
chr1	196000000	197000000	8674	0.06072	0.5486	0.00620	0.00664	0.00711	0.00815	0.00934	0.01145	0.01608	NA	NA	NA	NA
chr1	197000000	198000000	7711	0.06300	0.4800	0.00618	0.00656	0.00698	0.00790	0.00894	0.01077	0.01466	NA	NA	NA	NA
chr1	198000000	199000000	8027	0.08729	0.5548	0.00641	0.00709	0.00784	0.00958	0.01171	0.01580	0.02595	NA	NA	NA	NA
chr1	199000000	200000000	8782	0.09226	0.7506	0.00669	0.00773	0.00893	0.01191	0.01586	0.02431	0.04900	35.41	NA	NA	NA
chr1	200000000	201000000	8522	0.10317	1.4170	0.00787	0.01069	0.01449	0.02654	0.04810	0.11311	0.37368	16.67	23.79	26.22	31.56
