chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	21000000	22000000	9745	0.08430	1.5188	0.13805	0.17306	0.21475	0.31832	0.44362	0.64017	0.87143	7.85	16.06	18.85	25.02
chr1	22000000	23000000	9842	0.09312	1.2338	0.13495	0.16566	0.20173	0.29047	0.39874	0.57759	0.82037	8.70	17.81	20.91	27.75
chr1	23000000	24000000	8454	0.07781	1.5306	0.13574	0.16754	0.20502	0.29750	0.41016	0.59403	0.83487	8.47	17.33	20.34	27.00
chr1	24000000	25000000	9434	0.09054	1.2448	0.13437	0.16430	0.19936	0.28542	0.39051	0.56554	0.80924	8.88	18.18	21.35	28.33
chr1	25000000	26000000	8242	0.07682	1.2250	0.12974	0.15349	0.18069	0.24601	0.32555	0.46482	0.69807	10.72	21.94	25.76	34.19
chr1	26000000	27000000	7747	0.07202	0.8210	0.12170	0.13544	0.15047	0.18460	0.22443	0.29487	0.43580	17.10	35.01	41.10	NA
chr1	27000000	28000000	7660	0.04780	0.6000	0.11503	0.12115	0.12755	0.14121	0.15608	0.18073	0.22837	35.72	NA	NA	NA
chr1	28000000	29000000	7681	0.07459	0.9011	0.12353	0.13947	0.15709	0.19772	0.24579	0.33135	0.49910	15.03	30.75	36.10	47.92
chr1	29000000	30000000	9297	0.09162	1.6344	0.14369	0.18681	0.23926	0.37086	0.52491	0.73925	0.93167	6.68	13.68	16.06	21.31
chr1	30000000	31000000	10988	0.10364	1.7548	0.15250	0.20898	0.27947	0.45535	0.64312	0.85081	0.97494	5.47	11.19	13.13	17.43
chr1	31000000	32000000	8935	0.08999	1.3527	0.13658	0.16954	0.20854	0.30503	0.42233	0.61115	0.84913	8.23	16.84	19.77	26.24
chr1	32000000	33000000	8129	0.04679	0.9711	0.11857	0.12865	0.13944	0.16331	0.19036	0.23713	0.33111	22.56	46.17	NA	NA
chr1	33000000	34000000	8518	0.07924	1.3451	0.13273	0.16045	0.19266	0.27118	0.36716	0.53043	0.77423	9.45	19.34	22.71	30.14
chr1	34000000	35000000	9506	0.09118	1.2526	0.13475	0.16519	0.20091	0.28873	0.39591	0.57346	0.81660	8.76	17.94	21.06	27.95
chr1	35000000	36000000	7906	0.05385	1.1879	0.12265	0.13752	0.15387	0.19131	0.23533	0.31349	0.46848	15.96	32.67	38.35	NA
chr1	36000000	37000000	9097	0.06549	0.8716	0.12121	0.13436	0.14869	0.18112	0.21881	0.28528	0.41871	17.78	36.39	42.72	NA
chr1	37000000	38000000	8964	0.08055	1.7384	0.14098	0.18018	0.22738	0.34542	0.48618	0.69437	0.90725	7.19	14.71	17.27	22.93
chr1	38000000	39000000	8511	0.08509	1.5671	0.13939	0.17630	0.22048	0.33061	0.46308	0.66558	0.88914	7.53	15.41	18.09	24.02
chr1	39000000	40000000	8462	0.07567	1.6099	0.13637	0.16905	0.20767	0.30316	0.41932	0.60695	0.84571	8.28	16.96	19.91	26.42
chr1	40000000	41000000	8637	0.08995	0.9794	0.12848	0.15061	0.17578	0.23578	0.30860	0.43714	0.66158	11.37	23.27	27.32	36.26
chr1	41000000	42000000	8268	0.08867	0.8561	0.12563	0.14416	0.16491	0.21346	0.27166	0.37536	0.57092	13.20	27.02	31.72	42.11
chr1	42000000	43000000	8346	0.08621	0.7500	0.12305	0.13840	0.15533	0.19420	0.24004	0.32152	0.48236	15.52	31.77	37.30	49.50
chr1	43000000	44000000	8080	0.08736	0.8310	0.12486	0.14243	0.16202	0.20761	0.26201	0.35900	0.54488	13.82	28.28	33.19	44.06
chr1	44000000	45000000	8103	0.08316	0.6688	0.12100	0.13391	0.14796	0.17969	0.21650	0.28135	0.41165	18.08	37.00	43.43	NA
chr1	45000000	46000000	7126	0.08500	0.6465	0.12087	0.13361	0.14748	0.17876	0.21500	0.27879	0.40705	18.28	37.40	43.91	NA
chr1	46000000	47000000	7940	0.08412	0.6353	0.12053	0.13287	0.14627	0.17641	0.21122	0.27237	0.39547	18.80	38.48	45.17	NA
chr1	47000000	48000000	8442	0.09934	0.9009	0.12891	0.15160	0.17747	0.23929	0.31441	0.44669	0.67447	11.14	22.79	26.76	35.51
chr1	48000000	49000000	8237	0.07862	0.6780	0.12046	0.13273	0.14604	0.17596	0.21050	0.27114	0.39323	18.91	38.70	45.43	NA
chr1	49000000	50000000	5615	0.05804	0.4135	0.11514	0.11918	0.12447	0.13565	0.14767	0.16733	0.20465	42.46	NA	NA	NA
chr1	50000000	51000000	6501	0.05238	0.1752	0.11453	0.11453	0.11481	0.11869	0.12269	0.12891	0.13987	NA	NA	NA	NA
chr1	51000000	52000000	7242	0.03609	0.3145	0.11281	0.11376	0.11611	0.12094	0.12594	0.13378	0.14775	NA	NA	NA	NA
chr1	52000000	53000000	8001	0.05496	0.7570	0.11779	0.12698	0.13677	0.15827	0.18243	0.22388	0.30677	24.53	NA	NA	NA
chr1	53000000	54000000	9107	0.08569	1.3320	0.13465	0.16496	0.20051	0.28786	0.39450	0.57140	0.81471	8.80	18.00	21.13	28.05
chr1	54000000	55000000	9838	0.09786	1.5270	0.14374	0.18693	0.23947	0.37133	0.52560	0.74002	0.93205	6.67	13.66	16.04	21.28
chr1	55000000	56000000	9248	0.08345	1.6213	0.13985	0.17741	0.22245	0.33486	0.46975	0.67404	0.89467	7.43	15.20	17.85	23.69
chr1	56000000	57000000	9064	0.10398	1.3764	0.14223	0.18323	0.23284	0.35713	0.50417	0.71574	0.91943	6.94	14.21	16.69	22.15
chr1	57000000	58000000	9189	0.09905	1.5445	0.14469	0.18928	0.24370	0.38035	0.53900	0.75454	0.93900	6.51	13.33	15.65	20.78
chr1	58000000	59000000	9647	0.09014	1.4708	0.13929	0.17605	0.22004	0.32968	0.46161	0.66370	0.88788	7.55	15.46	18.15	24.09
chr1	59000000	60000000	8986	0.07066	1.3855	0.13056	0.15538	0.18393	0.25278	0.33677	0.48287	0.72046	10.34	21.16	24.84	32.97
chr1	60000000	61000000	8961	0.07453	1.5508	0.13483	0.16539	0.20127	0.28948	0.39713	0.57525	0.81825	8.74	17.88	20.99	27.86
chr1	61000000	62000000	9196	0.07735	1.4493	0.13403	0.16350	0.19796	0.28244	0.38563	0.55831	0.80235	9.00	18.41	21.61	28.69
chr1	62000000	63000000	8640	0.09711	1.6349	0.14615	0.19293	0.25029	0.39436	0.55946	0.77574	0.94839	6.28	12.86	15.10	20.04
chr1	63000000	64000000	8985	0.08942	1.4032	0.13750	0.17174	0.21241	0.31330	0.43562	0.62940	0.86343	7.99	16.34	19.19	25.47
chr1	64000000	65000000	8409	0.09260	1.2820	0.13588	0.16787	0.20560	0.29873	0.41216	0.59687	0.83729	8.42	17.24	20.24	26.87
chr1	65000000	66000000	8132	0.11565	1.0776	0.13773	0.17231	0.21341	0.31546	0.43906	0.63406	0.86693	7.92	16.22	19.04	25.27
chr1	66000000	67000000	8884	0.09620	1.0302	0.13116	0.15679	0.18635	0.25786	0.34518	0.49622	0.73631	10.07	20.62	24.20	32.12
chr1	67000000	68000000	8929	0.09396	1.0418	0.13084	0.15604	0.18507	0.25517	0.34072	0.48916	0.72801	10.21	20.90	24.53	32.56
chr1	68000000	69000000	9199	0.08560	0.9790	0.12743	0.14821	0.17173	0.22741	0.29472	0.41413	0.62930	11.98	24.52	28.78	38.20
chr1	69000000	70000000	8077	0.08846	0.8841	0.12616	0.14535	0.16689	0.21750	0.27833	0.38664	0.58841	12.82	26.23	30.80	40.88
chr1	70000000	71000000	7753	0.08816	0.6483	0.12138	0.13473	0.14930	0.18232	0.22074	0.28857	0.42460	17.54	35.90	42.14	NA
chr1	71000000	72000000	7443	0.07521	0.5126	0.11723	0.12578	0.13486	0.15468	0.17682	0.21458	0.28971	26.19	NA	NA	NA
chr1	72000000	73000000	7938	0.07766	0.3662	0.11730	0.12124	0.12770	0.14148	0.15648	0.18138	0.22953	35.45	NA	NA	NA
chr1	73000000	74000000	8508	0.10662	0.5631	0.12216	0.13644	0.15210	0.18781	0.22963	0.30375	0.45147	16.53	33.84	39.73	NA
chr1	74000000	75000000	8363	0.07106	0.5509	0.11734	0.12601	0.13523	0.15537	0.17790	0.21636	0.29298	25.85	NA	NA	NA
chr1	75000000	76000000	8612	0.10360	0.9500	0.13109	0.15663	0.18607	0.25728	0.34422	0.49471	0.73455	10.10	20.68	24.27	32.22
chr1	76000000	77000000	9036	0.08843	0.8358	0.12517	0.14313	0.16318	0.20995	0.26587	0.36555	0.55541	13.56	27.76	32.59	43.25
chr1	77000000	78000000	7339	0.07961	0.9440	0.12537	0.14358	0.16393	0.21148	0.26840	0.36984	0.56223	13.40	27.43	32.20	42.74
chr1	78000000	79000000	9080	0.08854	0.6224	0.12092	0.13374	0.14768	0.17915	0.21563	0.27986	0.40899	18.19	37.23	43.71	NA
chr1	79000000	80000000	9996	0.09703	0.7282	0.12450	0.14163	0.16068	0.20491	0.25758	0.35145	0.53259	14.12	28.90	33.93	45.04
chr1	80000000	81000000	10650	0.08103	1.0026	0.12679	0.14676	0.16928	0.22238	0.28639	0.40020	0.60888	12.39	25.36	29.76	39.51
chr1	81000000	82000000	9474	0.09372	1.1225	0.13260	0.16013	0.19211	0.27003	0.36526	0.52751	0.77114	9.50	19.45	22.83	30.30
chr1	82000000	83000000	8923	0.10142	1.0470	0.13294	0.16094	0.19352	0.27301	0.37017	0.53503	0.77904	9.37	19.18	22.52	29.89
chr1	83000000	84000000	8522	0.10181	1.0670	0.13354	0.16235	0.19597	0.27820	0.37868	0.54792	0.79215	9.16	18.75	22.01	29.21
chr1	84000000	85000000	8082	0.09612	0.9955	0.13034	0.15489	0.18309	0.25103	0.33386	0.47822	0.71479	10.43	21.35	25.07	33.27
chr1	85000000	86000000	8849	0.09565	0.9392	0.12895	0.15169	0.17761	0.23959	0.31491	0.44751	0.67556	11.12	22.75	26.71	35.45
chr1	86000000	87000000	9009	0.08775	1.1630	0.13176	0.15817	0.18873	0.26289	0.35348	0.50927	0.75123	9.83	20.11	23.61	31.34
chr1	87000000	88000000	8376	0.08078	1.1014	0.12858	0.15084	0.17617	0.23660	0.30996	0.43937	0.66463	11.31	23.16	27.18	36.08
chr1	88000000	89000000	7700	0.07940	1.1864	0.12979	0.15362	0.18092	0.24647	0.32632	0.46607	0.69966	10.69	21.88	25.69	34.10
chr1	89000000	90000000	8365	0.08367	0.8099	0.12373	0.13991	0.15783	0.19918	0.24818	0.33543	0.50599	14.83	30.35	35.63	47.30
chr1	90000000	91000000	7747	0.08039	0.9359	0.12540	0.14364	0.16403	0.21169	0.26873	0.37041	0.56312	13.38	27.39	32.15	42.68
chr1	91000000	92000000	9374	0.10244	0.7342	0.12560	0.14409	0.16479	0.21322	0.27126	0.37468	0.56986	13.23	27.07	31.78	42.18
chr1	92000000	93000000	7731	0.06129	0.6004	0.11679	0.12486	0.13340	0.15196	0.17258	0.20758	0.27692	27.64	NA	NA	NA
chr1	93000000	94000000	7700	0.08704	0.7533	0.12326	0.13887	0.15611	0.19575	0.24256	0.32584	0.48974	15.30	31.31	36.76	48.79
chr1	94000000	95000000	9034	0.09180	0.8765	0.12672	0.14660	0.16901	0.22183	0.28548	0.39868	0.60661	12.43	25.45	29.88	39.65
chr1	95000000	96000000	7857	0.09851	0.7784	0.12590	0.14477	0.16592	0.21553	0.27507	0.38113	0.57992	13.00	26.61	31.24	41.47
chr1	96000000	97000000	8419	0.09583	0.5358	0.12013	0.13202	0.14489	0.17374	0.20694	0.26510	0.38228	19.45	39.80	46.72	NA
chr1	97000000	98000000	7696	0.07021	0.7209	0.11982	0.13134	0.14378	0.17160	0.20353	0.25932	0.37175	20.00	40.93	48.05	NA
chr1	98000000	99000000	8354	0.08966	0.8807	0.12635	0.14577	0.16760	0.21894	0.28071	0.39065	0.59452	12.69	25.97	30.48	40.46
chr1	99000000	100000000	8977	0.08251	0.9047	0.12529	0.14338	0.16360	0.21081	0.26729	0.36797	0.55925	13.47	27.57	32.37	42.96
chr1	100000000	101000000	7943	0.07200	1.1348	0.12680	0.14680	0.16934	0.22250	0.28660	0.40055	0.60939	12.38	25.33	29.74	39.47
chr1	101000000	102000000	9810	0.09055	0.9540	0.12809	0.14971	0.17426	0.23263	0.30337	0.42851	0.64968	11.59	23.72	27.85	36.96
chr1	102000000	103000000	10665	0.06916	0.7850	0.12062	0.13307	0.14660	0.17704	0.21224	0.27410	0.39859	18.66	38.18	44.82	NA
chr1	103000000	104000000	7710	0.08368	0.4323	0.11798	0.12477	0.13326	0.15170	0.17218	0.20692	0.27571	27.78	NA	NA	NA
chr1	104000000	105000000	10922	0.11832	0.5275	0.12279	0.13783	0.15439	0.19234	0.23701	0.31635	0.47344	15.80	32.34	37.96	NA
chr1	105000000	106000000	11196	0.09505	0.6605	0.12269	0.13762	0.15404	0.19164	0.23586	0.31439	0.47004	15.91	32.56	38.23	NA
chr1	106000000	107000000	9221	0.08817	1.0358	0.12922	0.15230	0.17866	0.24177	0.31852	0.45340	0.68334	10.98	22.47	26.38	35.01
chr1	107000000	108000000	8556	0.08454	1.0220	0.12802	0.14957	0.17401	0.23212	0.30253	0.42712	0.64774	11.63	23.80	27.93	37.08
chr1	108000000	109000000	7519	0.09053	1.3680	0.13711	0.17082	0.21078	0.30982	0.43004	0.62180	0.85758	8.09	16.55	19.43	25.78
chr1	109000000	110000000	7905	0.07695	1.3138	0.13139	0.15732	0.18726	0.25979	0.34836	0.50124	0.74212	9.98	20.42	23.97	31.82
chr1	110000000	111000000	8297	0.09988	1.6321	0.14734	0.19590	0.25566	0.40572	0.57573	0.79178	0.95492	6.11	12.51	14.68	19.49
chr1	111000000	112000000	9055	0.10032	1.3676	0.14064	0.17934	0.22589	0.34223	0.48125	0.68835	0.90362	7.26	14.86	17.44	23.15
chr1	112000000	113000000	9353	0.08219	1.0636	0.12823	0.15004	0.17482	0.23380	0.30531	0.43171	0.65413	11.51	23.55	27.65	36.70
chr1	113000000	114000000	7059	0.08887	0.9994	0.12864	0.15097	0.17639	0.23705	0.31069	0.44059	0.66628	11.28	23.09	27.11	35.98
chr1	114000000	115000000	8532	0.07293	1.0742	0.12604	0.14508	0.16645	0.21660	0.27683	0.38411	0.58453	12.90	26.41	31.00	41.14
chr1	115000000	116000000	9570	0.10255	1.2948	0.13956	0.17672	0.22123	0.33223	0.46562	0.66882	0.89128	7.49	15.33	18.00	23.89
chr1	116000000	117000000	7963	0.06112	1.1560	0.12419	0.14094	0.15954	0.20261	0.25380	0.34502	0.52199	14.40	29.47	34.59	45.91
chr1	117000000	118000000	8375	0.08511	0.9113	0.12598	0.14494	0.16620	0.21610	0.27602	0.38273	0.58239	12.95	26.50	31.11	41.29
chr1	118000000	119000000	8564	0.09267	0.7552	0.12431	0.14120	0.15997	0.20349	0.25524	0.34747	0.52604	14.29	29.25	34.34	45.57
chr1	119000000	120000000	8556	0.08757	0.5177	0.11876	0.12906	0.14010	0.16457	0.19234	0.24046	0.33722	22.12	45.27	NA	NA
chr1	120000000	121000000	5664	0.07962	0.3923	0.11752	0.12251	0.12968	0.14509	0.16200	0.19029	0.24553	32.24	NA	NA	NA
chr1	121000000	122000000	7295	0.04014	0.0811	0.11323	0.11323	0.11323	0.11323	0.11379	0.11582	0.11926	NA	NA	NA	NA
chr1	122000000	123000000	20694	0.01115	0.0292	0.11028	0.11028	0.11028	0.11028	0.11028	0.11028	0.11028	NA	NA	NA	NA
chr1	123000000	124000000	37608	0.01109	0.0000	0.11027	0.11027	0.11027	0.11027	0.11027	0.11027	0.11027	NA	NA	NA	NA
chr1	124000000	125000000	34428	0.01299	0.0035	0.11046	0.11046	0.11046	0.11046	0.11046	0.11046	0.11046	NA	NA	NA	NA
chr1	125000000	126000000	4206	0.03787	0.0053	0.11299	0.11299	0.11299	0.11299	0.11299	0.11299	0.11299	NA	NA	NA	NA
chr1	143000000	144000000	8853	0.02713	0.0522	0.11189	0.11189	0.11189	0.11189	0.11189	0.11201	0.11344	NA	NA	NA	NA
chr1	144000000	145000000	3773	0.01984	0.1169	0.11115	0.11115	0.11115	0.11148	0.11241	0.11382	0.11621	NA	NA	NA	NA
chr1	145000000	146000000	6392	0.03750	0.3526	0.11296	0.11454	0.11730	0.12300	0.12893	0.13829	0.15514	NA	NA	NA	NA
chr1	146000000	147000000	7351	0.06172	0.4111	0.11554	0.11980	0.12543	0.13739	0.15028	0.17147	0.21193	40.07	NA	NA	NA
chr1	147000000	148000000	10141	0.09105	0.3488	0.11882	0.12283	0.13019	0.14603	0.16344	0.19262	0.24973	31.52	NA	NA	NA
chr1	148000000	149000000	7757	0.04392	0.4993	0.11363	0.11822	0.12298	0.13298	0.14367	0.16103	0.19368	46.80	NA	NA	NA
chr1	149000000	150000000	6569	0.04640	0.5143	0.11403	0.11906	0.12428	0.13531	0.14716	0.16652	0.20324	42.96	NA	NA	NA
chr1	150000000	151000000	7750	0.07949	0.7568	0.12199	0.13606	0.15149	0.18660	0.22767	0.30040	0.44559	16.74	34.27	40.23	NA
chr1	151000000	152000000	7431	0.07343	0.5559	0.11771	0.12680	0.13649	0.15773	0.18159	0.22248	0.30421	24.76	NA	NA	NA
chr1	152000000	153000000	9239	0.09214	0.8171	0.12552	0.14391	0.16449	0.21261	0.27026	0.37299	0.56720	13.29	27.20	31.93	42.38
chr1	153000000	154000000	9367	0.08105	1.0237	0.12719	0.14767	0.17080	0.22551	0.29158	0.40889	0.62170	12.13	24.83	29.14	38.68
chr1	154000000	155000000	7480	0.08235	0.9132	0.12541	0.14366	0.16407	0.21176	0.26886	0.37063	0.56347	13.37	27.37	32.13	42.65
chr1	155000000	156000000	6621	0.05045	1.1064	0.12083	0.13354	0.14736	0.17854	0.21464	0.27819	0.40597	18.32	37.50	44.02	NA
chr1	156000000	157000000	7917	0.07539	1.0306	0.12592	0.14480	0.16597	0.21563	0.27524	0.38142	0.58036	12.99	26.59	31.22	41.44
chr1	157000000	158000000	9747	0.10477	1.4716	0.14513	0.19037	0.24567	0.38454	0.54517	0.76105	0.94198	6.44	13.19	15.48	20.55
chr1	158000000	159000000	10605	0.10452	1.4864	0.14543	0.19112	0.24703	0.38743	0.54940	0.76546	0.94395	6.40	13.09	15.37	20.40
chr1	159000000	160000000	9044	0.07861	1.8205	0.14173	0.18199	0.23062	0.35238	0.49691	0.70723	0.91471	7.04	14.41	16.92	22.46
chr1	160000000	161000000	9301	0.09114	1.5960	0.14258	0.18407	0.23434	0.36034	0.50905	0.72139	0.92248	6.88	14.08	16.53	21.94
chr1	161000000	162000000	8812	0.08653	1.5855	0.14038	0.17871	0.22477	0.33982	0.47749	0.68372	0.90078	7.31	14.97	17.57	23.32
chr1	162000000	163000000	9246	0.09523	1.4949	0.14186	0.18232	0.23121	0.35364	0.49884	0.70950	0.91599	7.02	14.36	16.86	22.37
chr1	163000000	164000000	9551	0.09822	1.8424	0.15210	0.20796	0.27761	0.45153	0.63816	0.84686	0.97378	5.51	11.28	13.24	17.57
chr1	164000000	165000000	9210	0.09107	1.8716	0.14910	0.20033	0.26371	0.42265	0.59940	0.81386	0.96312	5.87	12.02	14.11	18.73
chr1	165000000	166000000	9420	0.09777	1.5142	0.14338	0.18604	0.23788	0.36792	0.52049	0.73434	0.92922	6.74	13.79	16.19	21.48
chr1	166000000	167000000	9053	0.10286	1.7178	0.15107	0.20533	0.27281	0.44161	0.62508	0.83615	0.97053	5.63	11.52	13.53	17.95
chr1	167000000	168000000	8988	0.08452	1.6859	0.14169	0.18189	0.23044	0.35198	0.49630	0.70650	0.91429	7.05	14.43	16.94	22.48
chr1	168000000	169000000	9760	0.09219	1.7952	0.14782	0.19709	0.25783	0.41029	0.58219	0.79796	0.95730	6.04	12.37	14.52	19.28
chr1	169000000	170000000	8764	0.11327	1.1347	0.13868	0.17458	0.21743	0.32408	0.45277	0.65225	0.88006	7.69	15.75	18.49	24.54
chr1	170000000	171000000	8800	0.09921	0.9155	0.12923	0.15232	0.17870	0.24185	0.31866	0.45363	0.68364	10.97	22.46	26.36	34.99
chr1	171000000	172000000	9053	0.10402	0.7995	0.12747	0.14832	0.17190	0.22777	0.29533	0.41515	0.63076	11.95	24.46	28.72	38.11
chr1	172000000	173000000	7848	0.08402	0.7939	0.12349	0.13939	0.15696	0.19745	0.24534	0.33059	0.49782	15.06	30.83	36.19	48.04
chr1	173000000	174000000	7267	0.08142	0.4620	0.11772	0.12541	0.13428	0.15359	0.17512	0.21177	0.28457	26.75	NA	NA	NA
chr1	174000000	175000000	7693	0.07583	0.7593	0.12139	0.13475	0.14933	0.18237	0.22082	0.28871	0.42485	17.53	35.88	42.12	NA
chr1	175000000	176000000	9291	0.08495	0.7625	0.12306	0.13844	0.15539	0.19432	0.24024	0.32187	0.48294	15.50	31.73	37.25	49.44
chr1	176000000	177000000	7244	0.07991	1.0947	0.12822	0.15002	0.17478	0.23371	0.30517	0.43148	0.65382	11.51	23.56	27.66	36.71
chr1	177000000	178000000	8702	0.08862	0.7667	0.12381	0.14009	0.15813	0.19979	0.24917	0.33712	0.50884	14.75	30.19	35.44	47.04
chr1	178000000	179000000	8356	0.07159	0.6989	0.11970	0.13108	0.14337	0.17080	0.20225	0.25716	0.36781	20.22	41.38	48.57	NA
chr1	179000000	180000000	9567	0.11006	0.6493	0.12481	0.14231	0.16181	0.20718	0.26131	0.35780	0.54294	13.86	28.37	33.31	44.21
chr1	180000000	181000000	9020	0.07570	0.8740	0.12330	0.13897	0.15627	0.19607	0.24308	0.32673	0.49126	15.25	31.22	36.65	48.65
chr1	181000000	182000000	9021	0.08548	1.0888	0.12960	0.15317	0.18014	0.24486	0.32365	0.46175	0.69415	10.79	22.08	25.92	34.40
chr1	182000000	183000000	9075	0.08041	1.1321	0.12906	0.15193	0.17803	0.24046	0.31636	0.44987	0.67869	11.06	22.64	26.57	35.27
chr1	183000000	184000000	8699	0.11132	0.9162	0.13206	0.15888	0.18995	0.26545	0.35771	0.51586	0.75855	9.71	19.87	23.32	30.95
chr1	184000000	185000000	8686	0.07782	0.8027	0.12249	0.13717	0.15331	0.19019	0.23351	0.31037	0.46305	16.14	33.03	38.78	NA
chr1	185000000	186000000	8500	0.06381	0.6761	0.11816	0.12777	0.13804	0.16066	0.18619	0.23014	0.31828	23.54	48.19	NA	NA
chr1	186000000	187000000	8677	0.07673	0.7141	0.12078	0.13342	0.14716	0.17813	0.21400	0.27709	0.40398	18.41	37.68	44.24	NA
chr1	187000000	188000000	9477	0.10699	0.7209	0.12609	0.14520	0.16664	0.21699	0.27748	0.38521	0.58620	12.87	26.33	30.91	41.03
chr1	188000000	189000000	10922	0.10280	0.6495	0.12366	0.13976	0.15757	0.19868	0.24736	0.33402	0.50362	14.90	30.49	35.79	47.51
chr1	189000000	190000000	10949	0.08832	0.4482	0.11851	0.12638	0.13582	0.15647	0.17961	0.21920	0.29818	25.33	NA	NA	NA
chr1	190000000	191000000	8870	0.10003	0.3224	0.11986	0.12312	0.13065	0.14687	0.16473	0.19472	0.25353	30.89	NA	NA	NA
chr1	191000000	192000000	8382	0.09033	0.5319	0.11937	0.13037	0.14222	0.16860	0.19875	0.25124	0.35699	20.84	42.66	NA	NA
chr1	192000000	193000000	8592	0.08672	0.6596	0.12138	0.13473	0.14930	0.18231	0.22073	0.28855	0.42456	17.54	35.90	42.15	NA
chr1	193000000	194000000	8221	0.08940	0.6772	0.12215	0.13641	0.15205	0.18772	0.22949	0.30350	0.45104	16.55	33.87	39.76	NA
chr1	194000000	195000000	9703	0.09713	0.5576	0.12077	0.13340	0.14713	0.17809	0.21392	0.27696	0.40376	18.42	37.70	44.26	NA
chr1	195000000	196000000	8961	0.12044	0.5194	0.12284	0.13794	0.15457	0.19270	0.23759	0.31734	0.47515	15.75	32.23	37.83	NA
chr1	196000000	197000000	8674	0.06072	0.5486	0.11605	0.12329	0.13092	0.14737	0.16549	0.19597	0.25579	30.54	NA	NA	NA
chr1	197000000	198000000	7711	0.06300	0.4800	0.11567	0.12194	0.12879	0.14347	0.15952	0.18628	0.23831	33.60	NA	NA	NA
chr1	198000000	199000000	8027	0.08729	0.5548	0.11944	0.13051	0.14245	0.16905	0.19946	0.25243	0.35917	20.71	42.39	49.77	NA
