chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	17000000	18000000	8051	0.11910	2.2922	0.08588	0.14385	0.23106	0.49009	0.75456	0.94620	0.99690	5.07	8.85	10.13	12.97
chr1	18000000	19000000	8608	0.11753	2.6340	0.09214	0.16396	0.27480	0.58586	0.84080	0.97442	0.99903	4.47	7.81	8.94	11.45
chr1	19000000	20000000	7477	0.11637	2.3132	0.08517	0.14165	0.22630	0.47886	0.74272	0.94143	0.99646	5.15	8.99	10.29	13.18
chr1	20000000	21000000	6731	0.11793	1.4207	0.06979	0.09680	0.13276	0.23800	0.38923	0.65001	0.91697	8.26	14.43	16.52	21.15
chr1	21000000	22000000	7899	0.10223	1.5188	0.06794	0.09185	0.12307	0.21274	0.34223	0.58161	0.87732	8.99	15.70	17.98	23.02
chr1	22000000	23000000	7586	0.11074	1.2338	0.06557	0.08571	0.11130	0.18267	0.28514	0.48743	0.80183	10.17	17.76	20.34	26.04
chr1	23000000	24000000	6687	0.08865	1.5306	0.06524	0.08486	0.10969	0.17864	0.27743	0.47384	0.78853	10.37	18.10	20.73	26.54
chr1	24000000	25000000	7302	0.11642	1.2448	0.06672	0.08866	0.11692	0.19692	0.31230	0.53371	0.84235	9.56	16.69	19.12	24.47
chr1	25000000	26000000	6532	0.08566	1.2250	0.06140	0.07533	0.09211	0.13594	0.19614	0.32031	0.58532	13.43	23.44	26.85	34.37
chr1	26000000	27000000	6470	0.08445	0.8210	0.05724	0.06558	0.07504	0.09779	0.12650	0.18277	0.31577	20.34	35.50	40.66	NA
chr1	27000000	28000000	6162	0.05952	0.6000	0.05352	0.05737	0.06149	0.07055	0.08084	0.09885	0.13683	40.01	NA	NA	NA
chr1	28000000	29000000	6689	0.08933	0.9011	0.05854	0.06855	0.08014	0.10879	0.14605	0.22097	0.39728	17.47	30.50	34.93	44.72
chr1	29000000	30000000	7270	0.11095	1.6344	0.07162	0.10178	0.14269	0.26419	0.43647	0.71049	0.94374	7.66	13.38	15.32	19.62
chr1	30000000	31000000	8260	0.12138	1.7548	0.07640	0.11526	0.17024	0.33723	0.55790	0.83133	0.97948	6.49	11.33	12.97	16.61
chr1	31000000	32000000	6979	0.09951	1.3527	0.06520	0.08477	0.10952	0.17820	0.27659	0.47235	0.78703	10.39	18.14	20.77	26.59
chr1	32000000	33000000	5825	0.04556	0.9711	0.05438	0.05923	0.06448	0.07631	0.09010	0.11499	0.16968	32.53	NA	NA	NA
chr1	33000000	34000000	6332	0.10969	1.3451	0.06699	0.08938	0.11829	0.20043	0.31898	0.54468	0.85094	9.43	16.46	18.85	24.13
chr1	34000000	35000000	7290	0.11610	1.2526	0.06678	0.08882	0.11723	0.19773	0.31384	0.53626	0.84437	9.53	16.64	19.05	24.39
chr1	35000000	36000000	5571	0.02820	1.1879	0.05323	0.05676	0.06051	0.06871	0.07794	0.09391	0.12708	43.35	NA	NA	NA
chr1	36000000	37000000	6334	0.07716	0.8716	0.05698	0.06498	0.07402	0.09565	0.12276	0.17557	0.30012	21.05	36.75	42.08	NA
chr1	37000000	38000000	7378	0.10197	1.7384	0.07093	0.09988	0.13888	0.25413	0.41852	0.68846	0.93479	7.88	13.76	15.75	20.17
chr1	38000000	39000000	7046	0.10015	1.5671	0.06814	0.09238	0.12410	0.21540	0.34724	0.58929	0.88234	8.91	15.55	17.81	22.80
chr1	39000000	40000000	7024	0.08798	1.6099	0.06600	0.08680	0.11336	0.18789	0.29510	0.50470	0.81779	9.94	17.35	19.87	25.43
chr1	40000000	41000000	6721	0.10451	0.9794	0.06122	0.07488	0.09131	0.13409	0.19265	0.31341	0.57368	13.63	23.79	27.24	34.88
chr1	41000000	42000000	6540	0.10904	0.8561	0.06016	0.07236	0.08680	0.12368	0.17327	0.27496	0.50471	14.90	26.02	29.80	38.15
chr1	42000000	43000000	5774	0.12564	0.7500	0.06037	0.07286	0.08769	0.12571	0.17702	0.28243	0.51862	14.63	25.54	29.25	37.45
chr1	43000000	44000000	6338	0.09663	0.8310	0.05855	0.06859	0.08019	0.10891	0.14627	0.22142	0.39821	17.44	30.45	34.88	44.65
chr1	44000000	45000000	6492	0.09522	0.6688	0.05665	0.06424	0.07277	0.09303	0.11821	0.16687	0.28116	22.01	38.43	44.01	NA
chr1	45000000	46000000	6039	0.09840	0.6465	0.05665	0.06425	0.07279	0.09307	0.11827	0.16700	0.28143	22.00	38.40	43.98	NA
chr1	46000000	47000000	6485	0.09773	0.6353	0.05648	0.06386	0.07213	0.09170	0.11591	0.16250	0.27163	22.55	39.36	45.08	NA
chr1	47000000	48000000	7103	0.10279	0.9009	0.06003	0.07205	0.08627	0.12247	0.17102	0.27050	0.49627	15.08	26.32	30.14	38.59
chr1	48000000	49000000	6527	0.09086	0.6780	0.05640	0.06368	0.07183	0.09108	0.11484	0.16047	0.26720	22.81	39.82	45.61	NA
chr1	49000000	50000000	4610	0.06448	0.4135	0.05316	0.05540	0.05836	0.06472	0.07172	0.08354	0.10721	NA	NA	NA	NA
chr1	50000000	51000000	4864	0.07458	0.1752	0.05371	0.05371	0.05391	0.05675	0.05973	0.06448	0.07317	NA	NA	NA	NA
chr1	51000000	52000000	5931	0.04996	0.3145	0.05239	0.05305	0.05470	0.05813	0.06176	0.06761	0.07850	NA	NA	NA	NA
chr1	52000000	53000000	5970	0.06216	0.7570	0.05472	0.05997	0.06569	0.07867	0.09395	0.12188	0.18408	30.32	NA	NA	NA
chr1	53000000	54000000	7315	0.09387	1.3320	0.06394	0.08157	0.10353	0.16336	0.24820	0.42057	0.72959	11.22	19.59	22.43	28.72
chr1	54000000	55000000	8124	0.10926	1.5270	0.06959	0.09624	0.13166	0.23512	0.38393	0.64271	0.91325	8.34	14.56	16.67	21.34
chr1	55000000	56000000	7577	0.10339	1.6213	0.06962	0.09633	0.13184	0.23559	0.38479	0.64391	0.91387	8.33	14.54	16.65	21.31
chr1	56000000	57000000	7617	0.12132	1.3764	0.06976	0.09671	0.13258	0.23753	0.38837	0.64883	0.91637	8.28	14.45	16.55	21.18
chr1	57000000	58000000	7113	0.12202	1.5445	0.07280	0.10504	0.14925	0.28160	0.46690	0.74523	0.95620	7.33	12.80	14.65	18.76
chr1	58000000	59000000	7289	0.11599	1.4708	0.07019	0.09787	0.13489	0.24359	0.39944	0.66378	0.92368	8.12	14.18	16.24	20.79
chr1	59000000	60000000	6396	0.09344	1.3855	0.06449	0.08296	0.10613	0.16977	0.26046	0.44322	0.75603	10.84	18.92	21.67	27.74
chr1	60000000	61000000	6801	0.09346	1.5508	0.06648	0.08804	0.11574	0.19392	0.30659	0.52420	0.83459	9.68	16.90	19.36	24.78
chr1	61000000	62000000	6584	0.09924	1.4493	0.06639	0.08782	0.11532	0.19284	0.30454	0.52076	0.83172	9.73	16.98	19.44	24.89
chr1	62000000	63000000	6815	0.11515	1.6349	0.07267	0.10467	0.14851	0.27963	0.46349	0.74150	0.95495	7.37	12.86	14.73	18.85
chr1	63000000	64000000	6528	0.12160	1.4032	0.07027	0.09808	0.13531	0.24469	0.40146	0.66645	0.92494	8.10	14.14	16.19	20.73
chr1	64000000	65000000	6435	0.10899	1.2820	0.06596	0.08670	0.11317	0.18740	0.29417	0.50311	0.81636	9.96	17.38	19.91	25.49
chr1	65000000	66000000	6330	0.12754	1.0776	0.06584	0.08641	0.11262	0.18601	0.29151	0.49853	0.81220	10.02	17.49	20.03	25.65
chr1	66000000	67000000	6478	0.13075	1.0302	0.06552	0.08557	0.11103	0.18200	0.28385	0.48518	0.79968	10.21	17.82	20.40	26.12
chr1	67000000	68000000	6390	0.12384	1.0418	0.06471	0.08352	0.10717	0.17235	0.26539	0.45221	0.76595	10.70	18.67	21.39	27.38
chr1	68000000	69000000	7046	0.09709	0.9790	0.06029	0.07266	0.08735	0.12493	0.17558	0.27956	0.51330	14.73	25.72	29.46	37.71
chr1	69000000	70000000	6556	0.11011	0.8841	0.06065	0.07352	0.08886	0.12842	0.18205	0.29242	0.53686	14.28	24.94	28.56	36.56
chr1	70000000	71000000	6086	0.10744	0.6483	0.05738	0.06589	0.07556	0.09890	0.12844	0.18654	0.32392	19.99	34.90	39.97	NA
chr1	71000000	72000000	5650	0.09112	0.5126	0.05476	0.06006	0.06583	0.07895	0.09443	0.12272	0.18586	30.08	NA	NA	NA
chr1	72000000	73000000	5597	0.09798	0.3662	0.05503	0.05758	0.06181	0.07117	0.08183	0.10055	0.14021	39.01	NA	NA	NA
chr1	73000000	74000000	6451	0.13744	0.5631	0.05842	0.06828	0.07967	0.10776	0.14420	0.21733	0.38965	17.70	30.89	35.38	45.29
chr1	74000000	75000000	5714	0.09743	0.5509	0.05554	0.06177	0.06865	0.08458	0.10379	0.13980	0.22231	26.09	45.54	NA	NA
chr1	75000000	76000000	7023	0.11796	0.9500	0.06251	0.07803	0.09700	0.14754	0.21806	0.36318	0.65268	12.35	21.57	24.70	31.62
chr1	76000000	77000000	7103	0.10995	0.8358	0.05999	0.07196	0.08609	0.12208	0.17030	0.26907	0.49354	15.13	26.42	30.26	38.73
chr1	77000000	78000000	5915	0.09141	0.9440	0.05922	0.07015	0.08291	0.11492	0.15716	0.24295	0.44235	16.28	28.42	32.55	41.67
chr1	78000000	79000000	7115	0.11176	0.6224	0.05738	0.06591	0.07559	0.09896	0.12856	0.18677	0.32442	19.97	34.87	39.93	NA
chr1	79000000	80000000	7448	0.12876	0.7282	0.06033	0.07277	0.08753	0.12535	0.17636	0.28111	0.51619	14.68	25.62	29.34	37.57
chr1	80000000	81000000	8174	0.10340	1.0026	0.06137	0.07525	0.09197	0.13562	0.19554	0.31912	0.58333	13.46	23.50	26.92	34.46
chr1	81000000	82000000	7663	0.11226	1.1225	0.06422	0.08228	0.10485	0.16662	0.25443	0.43213	0.74336	11.02	19.24	22.04	28.21
chr1	82000000	83000000	7226	0.12718	1.0470	0.06528	0.08496	0.10989	0.17913	0.27837	0.47551	0.79021	10.34	18.06	20.68	26.48
chr1	83000000	84000000	6955	0.12802	1.0670	0.06574	0.08614	0.11211	0.18471	0.28904	0.49423	0.80824	10.08	17.60	20.15	25.80
chr1	84000000	85000000	6618	0.10719	0.9955	0.06176	0.07621	0.09371	0.13971	0.20323	0.33426	0.60819	13.05	22.79	26.10	33.41
chr1	85000000	86000000	6478	0.12451	0.9392	0.06317	0.07967	0.10001	0.15479	0.23183	0.38968	0.69002	11.80	20.59	23.58	30.19
chr1	86000000	87000000	7018	0.10893	1.1630	0.06428	0.08242	0.10512	0.16727	0.25568	0.43443	0.74603	10.98	19.17	21.96	28.11
chr1	87000000	88000000	6336	0.09972	1.1014	0.06209	0.07702	0.09516	0.14315	0.20972	0.34697	0.62823	12.73	22.23	25.46	32.59
chr1	88000000	89000000	6452	0.08928	1.1864	0.06154	0.07568	0.09273	0.13742	0.19892	0.32577	0.59439	13.28	23.18	26.55	33.99
chr1	89000000	90000000	5911	0.11687	0.8099	0.06036	0.07285	0.08767	0.12567	0.17694	0.28226	0.51831	14.64	25.55	29.26	37.46
chr1	90000000	91000000	6192	0.09743	0.9359	0.05983	0.07158	0.08543	0.12057	0.16752	0.26354	0.48294	15.36	26.81	30.70	39.30
chr1	91000000	92000000	7614	0.12361	0.7342	0.05994	0.07183	0.08587	0.12157	0.16936	0.26719	0.48995	15.21	26.55	30.40	38.92
chr1	92000000	93000000	5845	0.08664	0.6004	0.05533	0.06130	0.06787	0.08300	0.10114	0.13491	0.21181	27.08	47.27	NA	NA
chr1	93000000	94000000	6317	0.09225	0.7533	0.05729	0.06570	0.07523	0.09821	0.12723	0.18419	0.31883	20.21	35.27	40.40	NA
chr1	94000000	95000000	6762	0.11844	0.8765	0.06149	0.07555	0.09250	0.13688	0.19790	0.32376	0.59107	13.33	23.28	26.66	34.13
chr1	95000000	96000000	6487	0.11353	0.7784	0.05959	0.07102	0.08443	0.11833	0.16340	0.25534	0.46697	15.71	27.42	31.40	40.20
chr1	96000000	97000000	6595	0.11415	0.5358	0.05644	0.06377	0.07197	0.09137	0.11535	0.16144	0.26931	22.68	39.60	45.35	NA
chr1	97000000	98000000	6269	0.09032	0.7209	0.05679	0.06456	0.07331	0.09415	0.12015	0.17057	0.28923	21.59	37.69	43.16	NA
chr1	98000000	99000000	6875	0.11144	0.8807	0.06075	0.07377	0.08931	0.12945	0.18398	0.29624	0.54372	14.16	24.72	28.31	36.24
chr1	99000000	100000000	7127	0.09875	0.9047	0.05962	0.07108	0.08455	0.11860	0.16390	0.25633	0.46892	15.66	27.34	31.31	40.09
chr1	100000000	101000000	5927	0.09896	1.1348	0.06239	0.07774	0.09649	0.14630	0.21570	0.35862	0.64592	12.46	21.75	24.91	31.89
chr1	101000000	102000000	7793	0.11187	0.9540	0.06180	0.07630	0.09386	0.14008	0.20393	0.33563	0.61040	13.02	22.72	26.02	33.32
chr1	102000000	103000000	7567	0.10142	0.7850	0.05850	0.06846	0.07997	0.10842	0.14540	0.21969	0.39461	17.55	30.64	35.09	44.92
chr1	103000000	104000000	6253	0.10736	0.4323	0.05558	0.06009	0.06588	0.07904	0.09457	0.12298	0.18641	30.01	NA	NA	NA
chr1	104000000	105000000	8727	0.12893	0.5275	0.05728	0.06567	0.07519	0.09812	0.12708	0.18390	0.31820	20.23	35.32	40.45	NA
chr1	105000000	106000000	8277	0.11632	0.6605	0.05825	0.06788	0.07898	0.10625	0.14150	0.21201	0.37846	18.04	31.49	36.06	46.17
chr1	106000000	107000000	6931	0.10471	1.0358	0.06196	0.07669	0.09458	0.14176	0.20710	0.34185	0.62025	12.86	22.45	25.71	32.91
chr1	107000000	108000000	6575	0.10364	1.0220	0.06164	0.07592	0.09317	0.13845	0.20086	0.32960	0.60066	13.17	23.00	26.34	33.72
chr1	108000000	109000000	5991	0.10642	1.3680	0.06670	0.08861	0.11682	0.19668	0.31186	0.53298	0.84176	9.57	16.71	19.14	24.50
chr1	109000000	110000000	6579	0.09577	1.3138	0.06405	0.08186	0.10407	0.16468	0.25073	0.42527	0.73526	11.14	19.44	22.27	28.51
chr1	110000000	111000000	6323	0.12820	1.6321	0.07596	0.11398	0.16757	0.33021	0.54697	0.82229	0.97749	6.58	11.49	13.15	16.84
chr1	111000000	112000000	7237	0.12669	1.3676	0.07071	0.09927	0.13766	0.25090	0.41272	0.68110	0.93159	7.95	13.88	15.90	20.35
chr1	112000000	113000000	6542	0.11690	1.0636	0.06405	0.08185	0.10404	0.16463	0.25062	0.42508	0.73503	11.14	19.45	22.28	28.52
chr1	113000000	114000000	5514	0.10396	0.9994	0.06140	0.07533	0.09211	0.13595	0.19615	0.32032	0.58534	13.43	23.44	26.85	34.37
chr1	114000000	115000000	6412	0.09910	1.0742	0.06168	0.07600	0.09332	0.13879	0.20150	0.33086	0.60270	13.14	22.94	26.27	33.64
chr1	115000000	116000000	7200	0.12405	1.2948	0.06892	0.09445	0.12814	0.22592	0.36690	0.61855	0.90010	8.59	15.00	17.18	21.99
chr1	116000000	117000000	5777	0.06971	1.1560	0.05845	0.06835	0.07979	0.10802	0.14468	0.21827	0.39163	17.64	30.79	35.26	45.14
chr1	117000000	118000000	6441	0.10808	0.9113	0.06077	0.07382	0.08940	0.12965	0.18435	0.29698	0.54503	14.13	24.67	28.26	36.18
chr1	118000000	119000000	6400	0.11511	0.7552	0.05943	0.07063	0.08376	0.11682	0.16064	0.24987	0.45617	15.95	27.85	31.89	40.83
chr1	119000000	120000000	6745	0.10668	0.5177	0.05575	0.06222	0.06940	0.08609	0.10633	0.14450	0.23248	25.23	44.04	NA	NA
chr1	120000000	121000000	4852	0.08050	0.3923	0.05404	0.05653	0.06015	0.06804	0.07688	0.09213	0.12361	44.75	NA	NA	NA
chr1	121000000	122000000	6376	0.04083	0.0811	0.05192	0.05192	0.05192	0.05192	0.05220	0.05321	0.05494	NA	NA	NA	NA
chr1	122000000	123000000	20759	0.01170	0.0292	0.05047	0.05047	0.05047	0.05047	0.05047	0.05047	0.05047	NA	NA	NA	NA
chr1	123000000	124000000	37910	0.01184	0.0000	0.05047	0.05047	0.05047	0.05047	0.05047	0.05047	0.05047	NA	NA	NA	NA
chr1	124000000	125000000	33698	0.01328	0.0035	0.05054	0.05054	0.05054	0.05054	0.05054	0.05054	0.05054	NA	NA	NA	NA
chr1	125000000	126000000	3778	0.03820	0.0053	0.05179	0.05179	0.05179	0.05179	0.05179	0.05179	0.05179	NA	NA	NA	NA
chr1	143000000	144000000	8177	0.02732	0.0522	0.05124	0.05124	0.05124	0.05124	0.05124	0.05130	0.05200	NA	NA	NA	NA
chr1	144000000	145000000	3126	0.02220	0.1169	0.05098	0.05098	0.05098	0.05117	0.05168	0.05245	0.05377	NA	NA	NA	NA
chr1	145000000	146000000	4958	0.04542	0.3526	0.05216	0.05311	0.05478	0.05828	0.06198	0.06795	0.07910	NA	NA	NA	NA
chr1	146000000	147000000	5708	0.07142	0.4111	0.05354	0.05601	0.05932	0.06650	0.07447	0.08809	0.11583	48.36	NA	NA	NA
chr1	147000000	148000000	7781	0.11988	0.3488	0.05632	0.05906	0.06421	0.07579	0.08925	0.11349	0.16656	33.08	NA	NA	NA
chr1	148000000	149000000	5813	0.05327	0.4993	0.05257	0.05535	0.05828	0.06458	0.07151	0.08319	0.10655	NA	NA	NA	NA
chr1	149000000	150000000	5317	0.05096	0.5143	0.05252	0.05526	0.05814	0.06432	0.07111	0.08253	0.10533	NA	NA	NA	NA
chr1	150000000	151000000	6336	0.10229	0.7568	0.05825	0.06788	0.07897	0.10624	0.14147	0.21197	0.37837	18.04	31.49	36.07	46.17
chr1	151000000	152000000	5727	0.08593	0.5559	0.05486	0.06028	0.06619	0.07966	0.09559	0.12483	0.19031	29.50	NA	NA	NA
chr1	152000000	153000000	7060	0.09655	0.8171	0.05839	0.06821	0.07954	0.10748	0.14370	0.21634	0.38758	17.76	31.00	35.50	45.45
chr1	153000000	154000000	6877	0.10330	1.0237	0.06162	0.07586	0.09307	0.13821	0.20041	0.32870	0.59920	13.20	23.04	26.39	33.78
chr1	154000000	155000000	5687	0.11391	0.9132	0.06148	0.07553	0.09248	0.13681	0.19778	0.32352	0.59068	13.34	23.29	26.67	34.14
chr1	155000000	156000000	4797	0.06752	1.1064	0.05777	0.06679	0.07711	0.10221	0.13429	0.19790	0.34841	19.05	33.25	38.08	48.75
chr1	156000000	157000000	5828	0.09413	1.0306	0.06050	0.07318	0.08826	0.12702	0.17946	0.28726	0.52750	14.46	25.24	28.91	37.01
chr1	157000000	158000000	7356	0.12744	1.4716	0.07275	0.10490	0.14897	0.28085	0.46560	0.74381	0.95572	7.34	12.82	14.68	18.80
chr1	158000000	159000000	8340	0.12854	1.4864	0.07328	0.10637	0.15195	0.28877	0.47918	0.75836	0.96041	7.20	12.58	14.40	18.44
chr1	159000000	160000000	7306	0.09229	1.8205	0.06954	0.09610	0.13139	0.23440	0.38261	0.64088	0.91229	8.36	14.59	16.71	21.39
chr1	160000000	161000000	7038	0.11371	1.5960	0.07168	0.10195	0.14301	0.26505	0.43801	0.71232	0.94445	7.65	13.35	15.29	19.57
chr1	161000000	162000000	7368	0.09380	1.5855	0.06698	0.08934	0.11822	0.20024	0.31862	0.54410	0.85050	9.43	16.47	18.86	24.15
chr1	162000000	163000000	7086	0.11366	1.4949	0.07007	0.09753	0.13421	0.24182	0.39621	0.65947	0.92162	8.17	14.26	16.33	20.91
chr1	163000000	164000000	7504	0.12114	1.8424	0.07795	0.11975	0.17961	0.36185	0.59491	0.85957	0.98509	6.19	10.81	12.38	15.85
chr1	164000000	165000000	7078	0.10576	1.8716	0.07392	0.10817	0.15562	0.29853	0.49563	0.77518	0.96544	7.04	12.29	14.08	18.02
chr1	165000000	166000000	7476	0.11345	1.5142	0.07032	0.09823	0.13559	0.24545	0.40283	0.66826	0.92579	8.08	14.10	16.15	20.68
chr1	166000000	167000000	7512	0.11741	1.7178	0.07465	0.11025	0.15988	0.30982	0.51430	0.79322	0.97040	6.87	11.99	13.73	17.58
chr1	167000000	168000000	7216	0.10581	1.6859	0.07114	0.10045	0.14002	0.25713	0.42390	0.69519	0.93761	7.81	13.64	15.62	20.00
chr1	168000000	169000000	7602	0.10933	1.7952	0.07373	0.10765	0.15456	0.29569	0.49088	0.77041	0.96405	7.09	12.37	14.17	18.14
chr1	169000000	170000000	7626	0.12981	1.1347	0.06718	0.08986	0.11923	0.20283	0.32353	0.55207	0.85653	9.34	16.30	18.67	23.90
chr1	170000000	171000000	6995	0.12861	0.9155	0.06331	0.08001	0.10063	0.15629	0.23470	0.39514	0.69732	11.69	20.41	23.37	29.92
chr1	171000000	172000000	7123	0.12852	0.7995	0.06143	0.07540	0.09225	0.13627	0.19676	0.32152	0.58735	13.40	23.38	26.78	34.29
chr1	172000000	173000000	5880	0.10970	0.7939	0.05942	0.07061	0.08371	0.11671	0.16044	0.24947	0.45538	15.97	27.88	31.93	40.88
chr1	173000000	174000000	5772	0.09038	0.4620	0.05459	0.05889	0.06393	0.07525	0.08837	0.11194	0.16335	33.66	NA	NA	NA
chr1	174000000	175000000	6035	0.09018	0.7593	0.05717	0.06541	0.07475	0.09719	0.12545	0.18076	0.31140	20.53	35.84	41.05	NA
chr1	175000000	176000000	7415	0.11059	0.7625	0.05910	0.06985	0.08240	0.11377	0.15508	0.23882	0.43400	16.49	28.78	32.96	42.20
chr1	176000000	177000000	6036	0.09678	1.0947	0.06160	0.07581	0.09298	0.13799	0.19998	0.32787	0.59783	13.22	23.08	26.43	33.84
chr1	177000000	178000000	6637	0.10935	0.7667	0.05903	0.06970	0.08213	0.11319	0.15402	0.23673	0.42977	16.59	28.97	33.17	42.47
chr1	178000000	179000000	6058	0.08919	0.6989	0.05647	0.06385	0.07211	0.09166	0.11585	0.16239	0.27138	22.56	39.39	45.11	NA
chr1	179000000	180000000	7501	0.14068	0.6493	0.06011	0.07225	0.08661	0.12325	0.17247	0.27338	0.50172	14.97	26.12	29.92	38.30
chr1	180000000	181000000	6971	0.09212	0.8740	0.05855	0.06859	0.08020	0.10893	0.14630	0.22148	0.39833	17.44	30.45	34.87	44.64
chr1	181000000	182000000	6806	0.10676	1.0888	0.06294	0.07909	0.09896	0.15224	0.22698	0.38039	0.67729	11.98	20.92	23.96	30.68
chr1	182000000	183000000	6708	0.09578	1.1321	0.06189	0.07653	0.09428	0.14105	0.20576	0.33922	0.61611	12.92	22.56	25.84	33.08
chr1	183000000	184000000	6722	0.13057	0.9162	0.06356	0.08064	0.10181	0.15916	0.24018	0.40551	0.71082	11.49	20.06	22.98	29.41
chr1	184000000	185000000	6846	0.09207	0.8027	0.05779	0.06684	0.07719	0.10238	0.13459	0.19849	0.34967	19.00	33.17	37.99	48.64
chr1	185000000	186000000	7143	0.07059	0.6761	0.05481	0.06018	0.06602	0.07933	0.09505	0.12384	0.18822	29.77	NA	NA	NA
chr1	186000000	187000000	6621	0.09657	0.7141	0.05725	0.06560	0.07507	0.09786	0.12663	0.18303	0.31631	20.31	35.46	40.61	NA
chr1	187000000	188000000	7463	0.12659	0.7209	0.06002	0.07202	0.08620	0.12232	0.17074	0.26994	0.49520	15.10	26.36	30.19	38.65
chr1	188000000	189000000	8145	0.13383	0.6495	0.05954	0.07089	0.08421	0.11782	0.16247	0.25349	0.46334	15.79	27.56	31.56	40.41
chr1	189000000	190000000	8028	0.11098	0.4482	0.05579	0.06091	0.06723	0.08172	0.09901	0.13103	0.20348	27.94	48.78	NA	NA
chr1	190000000	191000000	6936	0.12477	0.3224	0.05662	0.05872	0.06365	0.07469	0.08747	0.11036	0.16011	34.29	NA	NA	NA
chr1	191000000	192000000	6272	0.11835	0.5319	0.05666	0.06426	0.07280	0.09309	0.11832	0.16708	0.28162	21.99	38.39	43.96	NA
chr1	192000000	193000000	6579	0.10567	0.6596	0.05737	0.06588	0.07555	0.09888	0.12841	0.18647	0.32377	20.00	34.91	39.98	NA
chr1	193000000	194000000	6625	0.10995	0.6772	0.05794	0.06718	0.07776	0.10362	0.13680	0.20281	0.35892	18.68	32.60	37.34	47.80
chr1	194000000	195000000	7728	0.10366	0.5576	0.05602	0.06284	0.07042	0.08817	0.10987	0.15110	0.24680	24.14	42.15	48.27	NA
chr1	195000000	196000000	7067	0.15363	0.5194	0.05879	0.06915	0.08117	0.11105	0.15014	0.22905	0.41402	17.00	29.69	34.00	43.52
chr1	196000000	197000000	6581	0.08005	0.5486	0.05443	0.05934	0.06466	0.07666	0.09066	0.11599	0.17176	32.19	NA	NA	NA
chr1	197000000	198000000	5367	0.08896	0.4800	0.05451	0.05910	0.06428	0.07591	0.08945	0.11385	0.16731	32.94	NA	NA	NA
chr1	198000000	199000000	6800	0.08484	0.5548	0.05478	0.06011	0.06591	0.07911	0.09468	0.12318	0.18682	29.95	NA	NA	NA
