chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	21000000	22000000	6660	0.11164	1.5188	0.03393	0.04791	0.06724	0.12891	0.23299	0.47183	0.84358	10.31	16.42	18.50	23.09
chr1	22000000	23000000	6642	0.12227	1.2338	0.03271	0.04458	0.06048	0.10915	0.18911	0.37981	0.75375	11.52	18.35	20.67	25.80
chr1	23000000	24000000	5592	0.11157	1.5306	0.03401	0.04814	0.06773	0.13036	0.23622	0.47824	0.84860	10.24	16.31	18.37	22.93
chr1	24000000	25000000	6090	0.12901	1.2448	0.03342	0.04650	0.06435	0.12035	0.21394	0.43299	0.80996	10.78	17.17	19.35	24.15
chr1	25000000	26000000	5172	0.09730	1.2250	0.03054	0.03890	0.04944	0.07910	0.12422	0.23134	0.51328	14.79	23.55	26.53	33.11
chr1	26000000	27000000	5712	0.07135	0.8210	0.02694	0.03031	0.03410	0.04307	0.05429	0.07635	0.13179	30.51	48.59	NA	NA
chr1	27000000	28000000	5299	0.07954	0.6000	0.02636	0.02904	0.03198	0.03874	0.04687	0.06215	0.09826	37.29	NA	NA	NA
chr1	28000000	29000000	5385	0.06317	0.9011	0.02683	0.03008	0.03371	0.04227	0.05288	0.07361	0.12515	31.53	NA	NA	NA
chr1	29000000	30000000	6333	0.12010	1.6344	0.03590	0.05355	0.07916	0.16556	0.31411	0.61626	0.92856	8.87	14.12	15.91	19.85
chr1	30000000	31000000	7797	0.14326	1.7548	0.04047	0.06766	0.11100	0.26987	0.52248	0.84786	0.98824	6.83	10.88	12.26	15.30
chr1	31000000	32000000	6543	0.12635	1.3527	0.03412	0.04844	0.06835	0.13223	0.24039	0.48643	0.85481	10.15	16.16	18.21	22.72
chr1	32000000	33000000	5271	0.05665	0.9711	0.02672	0.02983	0.03329	0.04140	0.05138	0.07070	0.11818	32.75	NA	NA	NA
chr1	33000000	34000000	5755	0.11648	1.3451	0.03307	0.04555	0.06244	0.11478	0.20156	0.40682	0.78391	11.13	17.73	19.97	24.93
chr1	34000000	35000000	6566	0.11690	1.2526	0.03239	0.04370	0.05873	0.10420	0.17821	0.35568	0.72372	11.91	18.96	21.36	26.66
chr1	35000000	36000000	5319	0.09262	1.1879	0.02996	0.03744	0.04672	0.07216	0.10986	0.19791	0.43909	16.06	25.58	28.81	35.96
chr1	36000000	37000000	6230	0.09809	0.8716	0.02851	0.03394	0.04036	0.05686	0.07953	0.12911	0.26717	20.61	32.82	36.97	46.14
chr1	37000000	38000000	6297	0.09244	1.7384	0.03320	0.04591	0.06316	0.11687	0.20620	0.41670	0.79409	11.00	17.51	19.73	24.62
chr1	38000000	39000000	6114	0.10792	1.5671	0.03387	0.04776	0.06693	0.12798	0.23093	0.46772	0.84028	10.36	16.50	18.59	23.20
chr1	39000000	40000000	5688	0.11413	1.6099	0.03495	0.05078	0.07324	0.14709	0.27344	0.54818	0.89513	9.50	15.14	17.05	21.28
chr1	40000000	41000000	6246	0.12099	0.9794	0.03059	0.03904	0.04970	0.07976	0.12561	0.23459	0.52009	14.68	23.38	26.34	32.87
chr1	41000000	42000000	5817	0.11431	0.8561	0.02929	0.03582	0.04373	0.06481	0.09504	0.16383	0.35646	17.84	28.41	32.01	39.95
chr1	42000000	43000000	5459	0.13251	0.7500	0.02945	0.03619	0.04441	0.06646	0.09833	0.17134	0.37519	17.39	27.70	31.20	38.94
chr1	43000000	44000000	5395	0.11408	0.8310	0.02911	0.03537	0.04292	0.06286	0.09118	0.15507	0.33431	18.42	29.34	33.05	41.25
chr1	44000000	45000000	5957	0.10122	0.6688	0.02750	0.03158	0.03625	0.04766	0.06243	0.09270	0.17260	25.98	41.37	46.61	NA
chr1	45000000	46000000	6146	0.09025	0.6465	0.02696	0.03036	0.03417	0.04323	0.05456	0.07689	0.13310	30.32	48.28	NA	NA
chr1	46000000	47000000	6375	0.10074	0.6353	0.02729	0.03111	0.03544	0.04592	0.05930	0.08633	0.15648	27.49	43.77	49.31	NA
chr1	47000000	48000000	6206	0.11781	0.9009	0.02981	0.03708	0.04604	0.07048	0.10644	0.18998	0.42044	16.42	26.15	29.46	36.77
chr1	48000000	49000000	5923	0.09713	0.6780	0.02738	0.03133	0.03582	0.04672	0.06073	0.08924	0.16380	26.77	42.62	48.02	NA
chr1	49000000	50000000	4494	0.05707	0.4135	0.02534	0.02630	0.02758	0.03031	0.03330	0.03832	0.04835	NA	NA	NA	NA
chr1	50000000	51000000	4030	0.05769	0.1752	0.02535	0.02535	0.02543	0.02648	0.02758	0.02930	0.03241	NA	NA	NA	NA
chr1	51000000	52000000	4287	0.04377	0.3145	0.02499	0.02528	0.02598	0.02744	0.02899	0.03146	0.03604	NA	NA	NA	NA
chr1	52000000	53000000	5153	0.07740	0.7570	0.02695	0.03034	0.03414	0.04316	0.05444	0.07665	0.13251	30.40	48.42	NA	NA
chr1	53000000	54000000	6573	0.12666	1.3320	0.03397	0.04802	0.06748	0.12960	0.23453	0.47490	0.84599	10.28	16.37	18.44	23.01
chr1	54000000	55000000	7216	0.13992	1.5270	0.03739	0.05798	0.08886	0.19672	0.38076	0.70985	0.96069	8.06	12.83	14.45	18.04
chr1	55000000	56000000	7020	0.11029	1.6213	0.03457	0.04970	0.07098	0.14017	0.25808	0.52020	0.87821	9.79	15.58	17.56	21.91
chr1	56000000	57000000	6765	0.13351	1.3764	0.03509	0.05120	0.07412	0.14982	0.27948	0.55884	0.90105	9.40	14.97	16.86	21.05
chr1	57000000	58000000	6283	0.11212	1.5445	0.03418	0.04862	0.06872	0.13332	0.24283	0.49120	0.85833	10.10	16.08	18.11	22.61
chr1	58000000	59000000	6130	0.12782	1.4708	0.03536	0.05196	0.07574	0.15484	0.29059	0.57795	0.91099	9.22	14.68	16.54	20.64
chr1	59000000	60000000	5590	0.10213	1.3855	0.03198	0.04263	0.05662	0.09832	0.16533	0.32661	0.68329	12.42	19.78	22.29	27.82
chr1	60000000	61000000	5813	0.10899	1.5508	0.03388	0.04776	0.06694	0.12799	0.23095	0.46777	0.84032	10.36	16.50	18.59	23.20
chr1	61000000	62000000	5802	0.10870	1.4493	0.03309	0.04559	0.06251	0.11499	0.20204	0.40784	0.78498	11.12	17.71	19.95	24.89
chr1	62000000	63000000	5793	0.10908	1.6349	0.03453	0.04958	0.07073	0.13940	0.25636	0.51699	0.87613	9.82	15.64	17.62	21.99
chr1	63000000	64000000	5836	0.11886	1.4032	0.03378	0.04750	0.06641	0.12642	0.22744	0.46071	0.83453	10.44	16.63	18.74	23.38
chr1	64000000	65000000	5320	0.12360	1.2820	0.03324	0.04600	0.06334	0.11741	0.20740	0.41925	0.79665	10.96	17.46	19.67	24.55
chr1	65000000	66000000	5900	0.12678	1.0776	0.03179	0.04212	0.05562	0.09556	0.15933	0.31289	0.66246	12.69	20.21	22.77	28.42
chr1	66000000	67000000	5934	0.12773	1.0302	0.03146	0.04127	0.05397	0.09106	0.14961	0.29048	0.62591	13.17	20.98	23.63	29.49
chr1	67000000	68000000	5635	0.12801	1.0418	0.03158	0.04158	0.05456	0.09266	0.15306	0.29847	0.63931	12.99	20.69	23.31	29.10
chr1	68000000	69000000	5818	0.10417	0.9790	0.02951	0.03634	0.04468	0.06713	0.09967	0.17440	0.38276	17.22	27.42	30.89	38.55
chr1	69000000	70000000	5611	0.10776	0.8841	0.02912	0.03539	0.04296	0.06295	0.09135	0.15547	0.33531	18.39	29.29	33.00	41.18
chr1	70000000	71000000	5559	0.12446	0.6483	0.02830	0.03344	0.03949	0.05485	0.07571	0.12077	0.24538	21.52	34.27	38.60	48.18
chr1	71000000	72000000	4907	0.10294	0.5126	0.02667	0.02972	0.03310	0.04102	0.05074	0.06946	0.11525	33.30	NA	NA	NA
chr1	72000000	73000000	5000	0.07599	0.3662	0.02584	0.02678	0.02833	0.03170	0.03545	0.04190	0.05518	NA	NA	NA	NA
chr1	73000000	74000000	5697	0.10762	0.5631	0.02711	0.03071	0.03476	0.04447	0.05673	0.08119	0.14367	28.92	46.06	NA	NA
chr1	74000000	75000000	5062	0.08047	0.5509	0.02618	0.02865	0.03133	0.03746	0.04472	0.05818	0.08931	40.12	NA	NA	NA
chr1	75000000	76000000	5576	0.07714	0.9500	0.02776	0.03219	0.03729	0.04993	0.06655	0.10126	0.19456	24.31	38.72	43.62	NA
chr1	76000000	77000000	5464	0.10820	0.8358	0.02883	0.03470	0.04172	0.06001	0.08561	0.14256	0.30217	19.37	30.85	34.75	43.38
chr1	77000000	78000000	4935	0.11712	0.9440	0.03008	0.03775	0.04729	0.07360	0.11281	0.20476	0.45489	15.77	25.11	28.29	35.31
chr1	78000000	79000000	5903	0.12356	0.6224	0.02808	0.03292	0.03857	0.05276	0.07180	0.11236	0.22339	22.59	35.97	40.53	NA
chr1	79000000	80000000	6858	0.12574	0.7282	0.02895	0.03499	0.04223	0.06123	0.08798	0.14787	0.31586	18.95	30.18	33.99	42.43
chr1	80000000	81000000	7398	0.12188	1.0026	0.03083	0.03965	0.05085	0.08275	0.13190	0.24928	0.54999	14.23	22.66	25.53	31.86
chr1	81000000	82000000	6599	0.10198	1.1225	0.03026	0.03821	0.04815	0.07577	0.11729	0.21519	0.47836	15.36	24.46	27.55	34.39
chr1	82000000	83000000	6553	0.12481	1.0470	0.03139	0.04108	0.05360	0.09008	0.14750	0.28561	0.61753	13.28	21.15	23.83	29.74
chr1	83000000	84000000	6153	0.12264	1.0670	0.03139	0.04108	0.05361	0.09009	0.14752	0.28564	0.61759	13.28	21.15	23.83	29.74
chr1	84000000	85000000	5620	0.11286	0.9955	0.03017	0.03799	0.04773	0.07471	0.11510	0.21008	0.46694	15.56	24.77	27.91	34.83
chr1	85000000	86000000	5880	0.13630	0.9392	0.03127	0.04077	0.05301	0.08847	0.14405	0.27761	0.60342	13.47	21.46	24.17	30.17
chr1	86000000	87000000	6243	0.10496	1.1630	0.03075	0.03944	0.05046	0.08174	0.12977	0.24431	0.54003	14.38	22.90	25.79	32.19
chr1	87000000	88000000	5479	0.10963	1.1014	0.03069	0.03928	0.05016	0.08094	0.12808	0.24037	0.53204	14.50	23.09	26.01	32.46
chr1	88000000	89000000	5233	0.12470	1.1864	0.03253	0.04409	0.05950	0.10637	0.18299	0.36630	0.73732	11.73	18.69	21.05	26.27
chr1	89000000	90000000	5524	0.10597	0.8099	0.02855	0.03404	0.04053	0.05725	0.08029	0.13077	0.27151	20.44	32.55	36.67	45.77
chr1	90000000	91000000	5033	0.11679	0.9359	0.03000	0.03756	0.04692	0.07268	0.11093	0.20038	0.44483	15.95	25.40	28.62	35.72
chr1	91000000	92000000	6507	0.14483	0.7342	0.02992	0.03736	0.04656	0.07177	0.10906	0.19604	0.43473	16.14	25.71	28.96	36.14
chr1	92000000	93000000	4809	0.03352	0.6004	0.02490	0.02592	0.02697	0.02920	0.03162	0.03560	0.04334	NA	NA	NA	NA
chr1	93000000	94000000	5253	0.10648	0.7533	0.02823	0.03327	0.03918	0.05415	0.07439	0.11793	0.23795	21.86	34.81	39.22	48.95
chr1	94000000	95000000	6168	0.12670	0.8765	0.03015	0.03792	0.04760	0.07440	0.11445	0.20858	0.46356	15.61	24.87	28.01	34.96
chr1	95000000	96000000	5649	0.12349	0.7784	0.02922	0.03563	0.04340	0.06401	0.09345	0.16020	0.34733	18.07	28.78	32.42	40.47
chr1	96000000	97000000	5936	0.12913	0.5358	0.02764	0.03192	0.03682	0.04890	0.06468	0.09736	0.18450	25.03	39.86	44.90	NA
chr1	97000000	98000000	5153	0.08590	0.7209	0.02714	0.03078	0.03489	0.04474	0.05721	0.08214	0.14602	28.64	45.61	NA	NA
chr1	98000000	99000000	5430	0.12276	0.8807	0.02995	0.03743	0.04669	0.07208	0.10971	0.19755	0.43825	16.08	25.60	28.84	36.00
chr1	99000000	100000000	5886	0.12331	0.9047	0.03017	0.03797	0.04769	0.07461	0.11489	0.20960	0.46587	15.57	24.80	27.94	34.87
chr1	100000000	101000000	5352	0.09456	1.1348	0.02980	0.03705	0.04599	0.07036	0.10619	0.18940	0.41908	16.45	26.19	29.51	36.83
chr1	101000000	102000000	6943	0.12191	0.9540	0.03046	0.03870	0.04906	0.07811	0.12216	0.22654	0.50308	14.95	23.81	26.82	33.47
chr1	102000000	103000000	6969	0.10823	0.7850	0.02851	0.03393	0.04035	0.05682	0.07947	0.12898	0.26684	20.62	32.84	36.99	46.17
chr1	103000000	104000000	5128	0.07485	0.4323	0.02581	0.02728	0.02912	0.03317	0.03777	0.04583	0.06299	NA	NA	NA	NA
chr1	104000000	105000000	7724	0.15210	0.5275	0.02835	0.03356	0.03968	0.05529	0.07656	0.12262	0.25020	21.31	33.93	38.22	47.70
chr1	105000000	106000000	7122	0.15925	0.6605	0.02990	0.03732	0.04648	0.07157	0.10865	0.19510	0.43254	16.18	25.77	29.04	36.24
chr1	106000000	107000000	6057	0.11135	1.0358	0.03035	0.03844	0.04857	0.07686	0.11956	0.22046	0.48996	15.16	24.15	27.20	33.95
chr1	107000000	108000000	5706	0.12050	1.0220	0.03089	0.03979	0.05112	0.08345	0.13338	0.25274	0.55680	14.13	22.50	25.35	31.64
chr1	108000000	109000000	5207	0.10368	1.3680	0.03201	0.04271	0.05678	0.09875	0.16628	0.32875	0.68644	12.38	19.72	22.22	27.73
chr1	109000000	110000000	5486	0.08792	1.3138	0.03027	0.03824	0.04820	0.07590	0.11755	0.21579	0.47970	15.34	24.42	27.51	34.34
chr1	110000000	111000000	5624	0.13162	1.6321	0.03740	0.05802	0.08895	0.19699	0.38133	0.71056	0.96089	8.05	12.82	14.44	18.03
chr1	111000000	112000000	6220	0.14390	1.3676	0.03614	0.05424	0.08064	0.17027	0.32438	0.63209	0.93499	8.73	13.90	15.66	19.54
chr1	112000000	113000000	5469	0.11008	1.0636	0.03046	0.03870	0.04906	0.07812	0.12217	0.22657	0.50315	14.95	23.81	26.82	33.47
chr1	113000000	114000000	4886	0.10478	0.9994	0.02968	0.03675	0.04544	0.06899	0.10341	0.18299	0.40371	16.76	26.69	30.07	37.53
chr1	114000000	115000000	5092	0.09319	1.0742	0.02936	0.03598	0.04402	0.06552	0.09645	0.16703	0.36449	17.65	28.10	31.65	39.51
chr1	115000000	116000000	6368	0.14419	1.2948	0.03539	0.05205	0.07594	0.15546	0.29195	0.58024	0.91213	9.20	14.65	16.50	20.59
chr1	116000000	117000000	5329	0.08861	1.1560	0.02948	0.03628	0.04457	0.06686	0.09913	0.17317	0.37972	17.29	27.53	31.01	38.71
chr1	117000000	118000000	5903	0.11511	0.9113	0.02972	0.03687	0.04565	0.06951	0.10448	0.18545	0.40964	16.64	26.50	29.85	37.26
chr1	118000000	119000000	6220	0.13746	0.7552	0.02974	0.03690	0.04572	0.06967	0.10479	0.18619	0.41139	16.60	26.44	29.79	37.18
chr1	119000000	120000000	6282	0.10126	0.5177	0.02665	0.02967	0.03302	0.04086	0.05046	0.06894	0.11401	33.55	NA	NA	NA
chr1	120000000	121000000	4286	0.09145	0.3923	0.02627	0.02771	0.02981	0.03448	0.03986	0.04945	0.07045	49.28	NA	NA	NA
chr1	121000000	122000000	5515	0.04644	0.0811	0.02506	0.02506	0.02506	0.02506	0.02522	0.02580	0.02678	NA	NA	NA	NA
chr1	122000000	123000000	19033	0.01232	0.0292	0.02422	0.02422	0.02422	0.02422	0.02422	0.02422	0.02422	NA	NA	NA	NA
chr1	123000000	124000000	35006	0.01223	0.0000	0.02422	0.02422	0.02422	0.02422	0.02422	0.02422	0.02422	NA	NA	NA	NA
chr1	124000000	125000000	31409	0.01458	0.0035	0.02427	0.02427	0.02427	0.02427	0.02427	0.02427	0.02427	NA	NA	NA	NA
chr1	125000000	126000000	3518	0.04361	0.0053	0.02499	0.02499	0.02499	0.02499	0.02499	0.02499	0.02499	NA	NA	NA	NA
chr1	143000000	144000000	7675	0.02938	0.0522	0.02463	0.02463	0.02463	0.02463	0.02463	0.02466	0.02504	NA	NA	NA	NA
chr1	144000000	145000000	2866	0.02257	0.1169	0.02447	0.02447	0.02447	0.02456	0.02481	0.02521	0.02587	NA	NA	NA	NA
chr1	145000000	146000000	4620	0.04412	0.3526	0.02500	0.02546	0.02626	0.02794	0.02972	0.03260	0.03801	NA	NA	NA	NA
chr1	146000000	147000000	5258	0.08556	0.4111	0.02611	0.02761	0.02966	0.03420	0.03940	0.04865	0.06879	NA	NA	NA	NA
chr1	147000000	148000000	6901	0.12072	0.3488	0.02712	0.02850	0.03109	0.03698	0.04393	0.05673	0.08610	41.32	NA	NA	NA
chr1	148000000	149000000	5982	0.06094	0.4993	0.02544	0.02704	0.02874	0.03247	0.03665	0.04391	0.05915	NA	NA	NA	NA
chr1	149000000	150000000	4860	0.06876	0.5143	0.02570	0.02760	0.02963	0.03415	0.03933	0.04853	0.06853	NA	NA	NA	NA
chr1	150000000	151000000	5419	0.08764	0.7568	0.02739	0.03134	0.03584	0.04678	0.06084	0.08946	0.16436	26.71	42.54	47.92	NA
chr1	151000000	152000000	5163	0.09788	0.5559	0.02675	0.02990	0.03341	0.04165	0.05181	0.07153	0.12016	32.39	NA	NA	NA
chr1	152000000	153000000	7055	0.11682	0.8171	0.02916	0.03548	0.04313	0.06336	0.09217	0.15730	0.33999	18.27	29.09	32.77	40.90
chr1	153000000	154000000	6125	0.11280	1.0237	0.03037	0.03848	0.04864	0.07704	0.11992	0.22132	0.49183	15.13	24.10	27.15	33.88
chr1	154000000	155000000	5175	0.09860	0.9132	0.02878	0.03458	0.04150	0.05949	0.08460	0.14031	0.29634	19.56	31.15	35.09	43.80
chr1	155000000	156000000	4879	0.04849	1.1064	0.02663	0.02964	0.03297	0.04076	0.05028	0.06859	0.11320	33.71	NA	NA	NA
chr1	156000000	157000000	5229	0.09655	1.0306	0.02933	0.03592	0.04391	0.06524	0.09590	0.16579	0.36138	17.72	28.22	31.79	39.68
chr1	157000000	158000000	6429	0.13822	1.4716	0.03659	0.05557	0.08355	0.17955	0.34441	0.66146	0.94578	8.47	13.49	15.20	18.97
chr1	158000000	159000000	6245	0.16545	1.4864	0.04028	0.06703	0.10953	0.26497	0.51375	0.84131	0.98734	6.90	10.98	12.37	15.44
chr1	159000000	160000000	6100	0.10945	1.8205	0.03604	0.05394	0.07999	0.16821	0.31989	0.62524	0.93227	8.79	13.99	15.76	19.68
chr1	160000000	161000000	6380	0.12327	1.5960	0.03596	0.05372	0.07953	0.16675	0.31670	0.62030	0.93025	8.83	14.06	15.84	19.77
chr1	161000000	162000000	6087	0.12867	1.5855	0.03655	0.05546	0.08331	0.17878	0.34275	0.65910	0.94497	8.49	13.52	15.23	19.01
chr1	162000000	163000000	6360	0.13543	1.4949	0.03649	0.05529	0.08292	0.17755	0.34009	0.65530	0.94364	8.52	13.57	15.29	19.08
chr1	163000000	164000000	6645	0.11796	1.8424	0.03747	0.05822	0.08940	0.19846	0.38440	0.71435	0.96192	8.02	12.77	14.38	17.95
chr1	164000000	165000000	6152	0.13214	1.8716	0.04000	0.06614	0.10745	0.25806	0.50122	0.83151	0.98592	6.99	11.13	12.54	15.65
chr1	165000000	166000000	6480	0.10881	1.5142	0.03358	0.04694	0.06526	0.12301	0.21985	0.44523	0.82118	10.63	16.93	19.07	23.80
chr1	166000000	167000000	6240	0.14639	1.7178	0.04051	0.06780	0.11134	0.27100	0.52448	0.84934	0.98844	6.82	10.86	12.23	15.27
chr1	167000000	168000000	5986	0.10202	1.6859	0.03404	0.04821	0.06786	0.13076	0.23711	0.48001	0.84996	10.22	16.28	18.34	22.88
chr1	168000000	169000000	6200	0.11864	1.7952	0.03714	0.05723	0.08721	0.19133	0.36947	0.69546	0.95660	8.18	13.02	14.67	18.31
chr1	169000000	170000000	6418	0.11820	1.1347	0.03158	0.04158	0.05457	0.09269	0.15313	0.29862	0.63957	12.99	20.69	23.31	29.09
chr1	170000000	171000000	5770	0.11565	0.9155	0.02978	0.03702	0.04593	0.07021	0.10589	0.18871	0.41743	16.48	26.25	29.57	36.90
chr1	171000000	172000000	6387	0.12811	0.7995	0.02962	0.03661	0.04518	0.06834	0.10211	0.17999	0.39644	16.92	26.94	30.35	37.88
chr1	172000000	173000000	5241	0.09227	0.7939	0.02779	0.03226	0.03742	0.05021	0.06708	0.10236	0.19739	24.12	38.42	43.28	NA
chr1	173000000	174000000	4835	0.11185	0.4620	0.02686	0.02962	0.03293	0.04068	0.05015	0.06834	0.11260	33.84	NA	NA	NA
chr1	174000000	175000000	5613	0.07389	0.7593	0.02681	0.03002	0.03361	0.04206	0.05252	0.07291	0.12347	31.81	NA	NA	NA
chr1	175000000	176000000	6089	0.11704	0.7625	0.02878	0.03459	0.04152	0.05956	0.08473	0.14061	0.29710	19.54	31.11	35.05	43.74
chr1	176000000	177000000	4914	0.07700	1.0947	0.02838	0.03364	0.03984	0.05565	0.07723	0.12407	0.25401	21.14	33.67	37.93	47.34
chr1	177000000	178000000	5862	0.11990	0.7667	0.02895	0.03500	0.04225	0.06127	0.08805	0.14804	0.31630	18.94	30.16	33.97	42.40
chr1	178000000	179000000	5140	0.09593	0.6989	0.02745	0.03147	0.03607	0.04726	0.06170	0.09122	0.16882	26.31	41.89	47.19	NA
chr1	179000000	180000000	6473	0.14086	0.6493	0.02899	0.03509	0.04241	0.06164	0.08880	0.14970	0.32057	18.81	29.95	33.74	42.12
chr1	180000000	181000000	5701	0.09953	0.8740	0.02860	0.03416	0.04075	0.05775	0.08123	0.13286	0.27696	20.24	32.23	36.30	45.31
chr1	181000000	182000000	5277	0.11232	1.0888	0.03080	0.03956	0.05068	0.08232	0.13098	0.24713	0.54570	14.29	22.76	25.64	32.00
chr1	182000000	183000000	5334	0.13060	1.1321	0.03256	0.04416	0.05964	0.10676	0.18385	0.36821	0.73970	11.70	18.64	21.00	26.21
chr1	183000000	184000000	6158	0.14092	0.9162	0.03136	0.04102	0.05348	0.08973	0.14676	0.28388	0.61452	13.32	21.22	23.90	29.83
chr1	184000000	185000000	5732	0.10758	0.8027	0.02859	0.03412	0.04068	0.05760	0.08095	0.13224	0.27534	20.30	32.32	36.41	45.44
chr1	185000000	186000000	5783	0.08875	0.6761	0.02704	0.03055	0.03450	0.04393	0.05578	0.07930	0.13900	29.51	47.00	NA	NA
chr1	186000000	187000000	6032	0.09330	0.7141	0.02742	0.03141	0.03595	0.04701	0.06126	0.09032	0.16654	26.51	42.22	47.56	NA
chr1	187000000	188000000	6798	0.12842	0.7209	0.02902	0.03516	0.04253	0.06194	0.08938	0.15101	0.32392	18.71	29.80	33.57	41.90
chr1	188000000	189000000	6879	0.15911	0.6495	0.02979	0.03703	0.04594	0.07023	0.10594	0.18883	0.41770	16.48	26.24	29.56	36.89
chr1	189000000	190000000	6319	0.14054	0.4482	0.02773	0.03116	0.03553	0.04610	0.05962	0.08698	0.15812	27.32	43.50	49.01	NA
chr1	190000000	191000000	6480	0.13923	0.3224	0.02769	0.02888	0.03172	0.03823	0.04601	0.06055	0.09462	38.36	NA	NA	NA
chr1	191000000	192000000	5978	0.12133	0.5319	0.02736	0.03127	0.03572	0.04650	0.06034	0.08845	0.16182	26.95	42.92	48.36	NA
chr1	192000000	193000000	5916	0.11009	0.6596	0.02780	0.03227	0.03744	0.05025	0.06714	0.10249	0.19773	24.10	38.38	43.24	NA
chr1	193000000	194000000	5645	0.09366	0.6772	0.02724	0.03100	0.03526	0.04554	0.05862	0.08497	0.15307	27.84	44.34	49.95	NA
chr1	194000000	195000000	6881	0.11472	0.5576	0.02731	0.03117	0.03554	0.04613	0.05968	0.08710	0.15841	27.29	43.46	48.96	NA
chr1	195000000	196000000	6215	0.13762	0.5194	0.02779	0.03227	0.03743	0.05023	0.06711	0.10243	0.19757	24.11	38.40	43.26	NA
chr1	196000000	197000000	5406	0.08130	0.5486	0.02620	0.02868	0.03139	0.03757	0.04491	0.05852	0.09006	39.86	NA	NA	NA
chr1	197000000	198000000	4813	0.07323	0.4800	0.02577	0.02758	0.02961	0.03411	0.03926	0.04841	0.06829	NA	NA	NA	NA
chr1	198000000	199000000	5629	0.11322	0.5548	0.02725	0.03101	0.03528	0.04557	0.05868	0.08508	0.15335	27.81	44.29	49.90	NA
