chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	30000000	31000000	8857	0.11794	1.7548	0.03668	0.05585	0.08415	0.18148	0.34853	0.66725	0.94775	8.42	13.41	15.11	18.85
chr1	31000000	32000000	7457	0.10673	1.3527	0.03220	0.04319	0.05773	0.10139	0.17205	0.34182	0.70506	12.15	19.34	21.79	27.20
chr1	32000000	33000000	6207	0.04623	0.9711	0.02617	0.02862	0.03129	0.03737	0.04457	0.05791	0.08870	40.34	NA	NA	NA
chr1	33000000	34000000	6771	0.10460	1.3451	0.03194	0.04253	0.05642	0.09776	0.16412	0.32383	0.67917	12.48	19.87	22.38	27.94
chr1	34000000	35000000	7767	0.11225	1.2526	0.03198	0.04261	0.05659	0.09822	0.16512	0.32611	0.68255	12.43	19.80	22.31	27.84
chr1	35000000	36000000	6346	0.05052	1.1879	0.02698	0.03041	0.03426	0.04341	0.05487	0.07750	0.13459	30.11	47.95	NA	NA
chr1	36000000	37000000	7318	0.07765	0.8716	0.02745	0.03147	0.03606	0.04724	0.06167	0.09116	0.16868	26.32	41.91	47.22	NA
chr1	37000000	38000000	7665	0.10096	1.7384	0.03427	0.04887	0.06924	0.13490	0.24634	0.49797	0.86319	10.02	15.96	17.98	22.44
chr1	38000000	39000000	7252	0.10504	1.5671	0.03355	0.04685	0.06506	0.12244	0.21860	0.44265	0.81886	10.66	16.98	19.13	23.87
chr1	39000000	40000000	6959	0.08251	1.6099	0.03133	0.04093	0.05332	0.08930	0.14584	0.28176	0.61079	13.37	21.30	23.99	29.95
chr1	40000000	41000000	7527	0.10336	0.9794	0.02946	0.03622	0.04447	0.06661	0.09862	0.17200	0.37684	17.35	27.64	31.13	38.86
chr1	41000000	42000000	7202	0.09329	0.8561	0.02817	0.03314	0.03896	0.05365	0.07346	0.11591	0.23266	22.12	35.22	39.68	49.52
chr1	42000000	43000000	6521	0.11835	0.7500	0.02876	0.03453	0.04142	0.05931	0.08425	0.13954	0.29434	19.63	31.26	35.21	43.95
chr1	43000000	44000000	6689	0.09605	0.8310	0.02818	0.03315	0.03898	0.05369	0.07353	0.11607	0.23308	22.10	35.19	39.64	49.47
chr1	44000000	45000000	6758	0.09291	0.6688	0.02717	0.03084	0.03499	0.04494	0.05757	0.08286	0.14781	28.43	45.27	NA	NA
chr1	45000000	46000000	6758	0.08555	0.6465	0.02678	0.02997	0.03352	0.04187	0.05220	0.07228	0.12196	32.07	NA	NA	NA
chr1	46000000	47000000	7563	0.09225	0.6353	0.02697	0.03040	0.03424	0.04337	0.05480	0.07737	0.13427	30.15	48.02	NA	NA
chr1	47000000	48000000	7565	0.10726	0.9009	0.02919	0.03558	0.04330	0.06378	0.09299	0.15918	0.34474	18.14	28.89	32.55	40.62
chr1	48000000	49000000	7167	0.09364	0.6780	0.02725	0.03101	0.03528	0.04557	0.05867	0.08507	0.15332	27.82	44.30	49.90	NA
chr1	49000000	50000000	5774	0.05723	0.4135	0.02534	0.02631	0.02759	0.03033	0.03333	0.03837	0.04845	NA	NA	NA	NA
chr1	50000000	51000000	5680	0.06150	0.1752	0.02545	0.02545	0.02554	0.02667	0.02784	0.02971	0.03309	NA	NA	NA	NA
chr1	51000000	52000000	6671	0.04335	0.3145	0.02498	0.02526	0.02596	0.02741	0.02893	0.03138	0.03590	NA	NA	NA	NA
chr1	52000000	53000000	6555	0.06896	0.7570	0.02659	0.02954	0.03280	0.04040	0.04967	0.06744	0.11048	34.28	NA	NA	NA
chr1	53000000	54000000	7643	0.09546	1.3320	0.03103	0.04016	0.05182	0.08532	0.13733	0.26196	0.57458	13.88	22.10	24.89	31.07
chr1	54000000	55000000	8739	0.10953	1.5270	0.03376	0.04743	0.06625	0.12596	0.22643	0.45866	0.83281	10.47	16.67	18.78	23.44
chr1	55000000	56000000	7871	0.10368	1.6213	0.03378	0.04749	0.06638	0.12632	0.22723	0.46029	0.83417	10.45	16.64	18.74	23.39
chr1	56000000	57000000	7755	0.12918	1.3764	0.03463	0.04988	0.07135	0.14129	0.26057	0.52482	0.88114	9.74	15.51	17.47	21.81
chr1	57000000	58000000	7766	0.10692	1.5445	0.03359	0.04698	0.06534	0.12325	0.22039	0.44634	0.82216	10.62	16.91	19.05	23.77
chr1	58000000	59000000	7803	0.11143	1.4708	0.03354	0.04682	0.06501	0.12230	0.21827	0.44197	0.81824	10.67	16.99	19.14	23.89
chr1	59000000	60000000	6831	0.09397	1.3855	0.03122	0.04063	0.05274	0.08776	0.14253	0.27406	0.59703	13.56	21.60	24.33	30.37
chr1	60000000	61000000	7298	0.08527	1.5508	0.03131	0.04087	0.05319	0.08897	0.14512	0.28009	0.60784	13.41	21.36	24.07	30.04
chr1	61000000	62000000	7076	0.09727	1.4493	0.03192	0.04248	0.05632	0.09748	0.16352	0.32246	0.67712	12.50	19.91	22.43	28.00
chr1	62000000	63000000	6979	0.11884	1.6349	0.03575	0.05309	0.07817	0.16244	0.30730	0.60546	0.92391	8.96	14.28	16.08	20.07
chr1	63000000	64000000	6971	0.11733	1.4032	0.03362	0.04706	0.06551	0.12376	0.22153	0.44869	0.82424	10.59	16.86	18.99	23.71
chr1	64000000	65000000	6598	0.11073	1.2820	0.03206	0.04283	0.05701	0.09938	0.16766	0.33189	0.69100	12.33	19.63	22.11	27.60
chr1	65000000	66000000	6786	0.13318	1.0776	0.03228	0.04342	0.05817	0.10263	0.17476	0.34793	0.71342	12.04	19.17	21.60	26.96
chr1	66000000	67000000	7022	0.12247	1.0302	0.03109	0.04030	0.05210	0.08606	0.13891	0.26565	0.58153	13.78	21.94	24.72	30.85
chr1	67000000	68000000	6732	0.10832	1.0418	0.03019	0.03802	0.04779	0.07487	0.11543	0.21085	0.46867	15.53	24.72	27.85	34.76
chr1	68000000	69000000	7274	0.09767	0.9790	0.02910	0.03536	0.04291	0.06283	0.09112	0.15495	0.33399	18.43	29.35	33.06	41.27
chr1	69000000	70000000	7034	0.10515	0.8841	0.02897	0.03504	0.04232	0.06144	0.08839	0.14879	0.31824	18.88	30.06	33.87	42.27
chr1	70000000	71000000	6554	0.11417	0.6483	0.02789	0.03248	0.03780	0.05105	0.06861	0.10559	0.20577	23.59	37.57	42.32	NA
chr1	71000000	72000000	6006	0.09151	0.5126	0.02634	0.02898	0.03188	0.03855	0.04654	0.06153	0.09685	37.69	NA	NA	NA
chr1	72000000	73000000	6029	0.08912	0.3662	0.02621	0.02734	0.02921	0.03335	0.03805	0.04631	0.06398	NA	NA	NA	NA
chr1	73000000	74000000	6953	0.12155	0.5631	0.02758	0.03178	0.03659	0.04839	0.06375	0.09542	0.17955	25.41	40.47	45.59	NA
chr1	74000000	75000000	6032	0.09730	0.5509	0.02671	0.02980	0.03324	0.04130	0.05122	0.07039	0.11746	32.88	NA	NA	NA
chr1	75000000	76000000	7075	0.11032	0.9500	0.02970	0.03681	0.04555	0.06926	0.10397	0.18429	0.40684	16.70	26.59	29.95	37.39
chr1	76000000	77000000	7227	0.10515	0.8358	0.02867	0.03432	0.04104	0.05842	0.08253	0.13572	0.28440	19.97	31.80	35.82	44.71
chr1	77000000	78000000	6472	0.09849	0.9440	0.02895	0.03499	0.04224	0.06124	0.08800	0.14791	0.31596	18.95	30.17	33.99	42.42
chr1	78000000	79000000	7399	0.11142	0.6224	0.02761	0.03185	0.03671	0.04865	0.06421	0.09638	0.18199	25.22	40.16	45.25	NA
chr1	79000000	80000000	8222	0.12442	0.7282	0.02889	0.03484	0.04197	0.06060	0.08675	0.14511	0.30876	19.16	30.52	34.38	42.91
chr1	80000000	81000000	8847	0.11479	1.0026	0.03035	0.03844	0.04857	0.07684	0.11952	0.22037	0.48976	15.17	24.15	27.21	33.96
chr1	81000000	82000000	8051	0.11143	1.1225	0.03097	0.04000	0.05152	0.08452	0.13563	0.25799	0.56699	13.98	22.27	25.09	31.31
chr1	82000000	83000000	7845	0.11940	1.0470	0.03100	0.04008	0.05167	0.08492	0.13649	0.25999	0.57083	13.93	22.18	24.99	31.19
chr1	83000000	84000000	7852	0.11337	1.0670	0.03072	0.03935	0.05030	0.08131	0.12885	0.24217	0.53570	14.44	23.00	25.91	32.34
chr1	84000000	85000000	7226	0.10346	0.9955	0.02957	0.03648	0.04495	0.06777	0.10096	0.17736	0.39002	17.06	27.16	30.60	38.19
chr1	85000000	86000000	7299	0.10816	0.9392	0.02950	0.03632	0.04464	0.06701	0.09944	0.17388	0.38147	17.25	27.47	30.94	38.62
chr1	86000000	87000000	7970	0.09666	1.1630	0.03012	0.03785	0.04746	0.07404	0.11371	0.20685	0.45965	15.68	24.98	28.14	35.12
chr1	87000000	88000000	6723	0.09655	1.1014	0.02975	0.03693	0.04576	0.06977	0.10500	0.18667	0.41255	16.58	26.40	29.74	37.12
chr1	88000000	89000000	6635	0.08484	1.1864	0.02936	0.03599	0.04405	0.06558	0.09657	0.16730	0.36516	17.63	28.07	31.63	39.47
chr1	89000000	90000000	6538	0.10612	0.8099	0.02856	0.03405	0.04057	0.05732	0.08042	0.13108	0.27231	20.41	32.50	36.61	45.70
chr1	90000000	91000000	6503	0.09690	0.9359	0.02881	0.03466	0.04164	0.05982	0.08524	0.14174	0.30005	19.44	30.96	34.88	43.53
chr1	91000000	92000000	7655	0.12455	0.7342	0.02894	0.03496	0.04218	0.06111	0.08776	0.14737	0.31457	18.99	30.24	34.06	42.51
chr1	92000000	93000000	6120	0.06164	0.6004	0.02578	0.02777	0.02991	0.03467	0.04017	0.05000	0.07159	48.54	NA	NA	NA
chr1	93000000	94000000	6708	0.07797	0.7533	0.02696	0.03036	0.03417	0.04323	0.05456	0.07688	0.13309	30.32	48.29	NA	NA
chr1	94000000	95000000	7128	0.11480	0.8765	0.02946	0.03623	0.04448	0.06663	0.09866	0.17209	0.37707	17.35	27.63	31.12	38.84
chr1	95000000	96000000	6984	0.11062	0.7784	0.02858	0.03411	0.04066	0.05754	0.08084	0.13198	0.27468	20.32	32.36	36.45	45.50
chr1	96000000	97000000	7211	0.11353	0.5358	0.02714	0.03076	0.03485	0.04466	0.05707	0.08187	0.14535	28.72	45.73	NA	NA
chr1	97000000	98000000	6773	0.08317	0.7209	0.02703	0.03053	0.03446	0.04383	0.05561	0.07895	0.13816	29.62	47.17	NA	NA
chr1	98000000	99000000	6940	0.10847	0.8807	0.02913	0.03543	0.04303	0.06313	0.09171	0.15627	0.33736	18.34	29.20	32.90	41.06
chr1	99000000	100000000	7385	0.10258	0.9047	0.02895	0.03500	0.04225	0.06126	0.08805	0.14802	0.31626	18.94	30.16	33.97	42.40
chr1	100000000	101000000	6395	0.08615	1.1348	0.02920	0.03558	0.04331	0.06379	0.09302	0.15924	0.34490	18.14	28.88	32.54	40.61
chr1	101000000	102000000	8153	0.11444	0.9540	0.02998	0.03752	0.04685	0.07249	0.11054	0.19948	0.44274	15.99	25.47	28.69	35.81
chr1	102000000	103000000	8233	0.09886	0.7850	0.02806	0.03287	0.03848	0.05258	0.07146	0.11163	0.22149	22.69	36.14	40.71	NA
chr1	103000000	104000000	6489	0.08648	0.4323	0.02613	0.02786	0.03006	0.03497	0.04065	0.05086	0.07340	47.42	NA	NA	NA
chr1	104000000	105000000	9909	0.12303	0.5275	0.02738	0.03132	0.03581	0.04671	0.06071	0.08919	0.16370	26.78	42.64	48.03	NA
chr1	105000000	106000000	8588	0.13178	0.6605	0.02870	0.03438	0.04115	0.05868	0.08303	0.13683	0.28731	19.87	31.64	35.64	44.48
chr1	106000000	107000000	7385	0.10450	1.0358	0.02989	0.03728	0.04642	0.07141	0.10833	0.19437	0.43081	16.22	25.83	29.09	36.31
chr1	107000000	108000000	7182	0.10265	1.0220	0.02968	0.03676	0.04546	0.06904	0.10351	0.18323	0.40428	16.75	26.68	30.05	37.51
chr1	108000000	109000000	6428	0.10386	1.3680	0.03203	0.04276	0.05687	0.09900	0.16682	0.32998	0.68823	12.36	19.68	22.17	27.68
chr1	109000000	110000000	6800	0.09468	1.3138	0.03085	0.03970	0.05096	0.08304	0.13250	0.25069	0.55277	14.19	22.60	25.46	31.77
chr1	110000000	111000000	6952	0.11968	1.6321	0.03583	0.05333	0.07869	0.16409	0.31089	0.61118	0.92640	8.91	14.19	15.99	19.96
chr1	111000000	112000000	7393	0.12489	1.3676	0.03410	0.04839	0.06825	0.13192	0.23971	0.48511	0.85382	10.16	16.18	18.23	22.76
chr1	112000000	113000000	6935	0.10088	1.0636	0.02982	0.03711	0.04609	0.07060	0.10667	0.19053	0.42175	16.40	26.11	29.41	36.71
chr1	113000000	114000000	5970	0.09075	0.9994	0.02879	0.03462	0.04156	0.05965	0.08491	0.14102	0.29817	19.50	31.06	34.98	43.66
chr1	114000000	115000000	6854	0.08771	1.0742	0.02899	0.03509	0.04242	0.06166	0.08883	0.14977	0.32075	18.80	29.95	33.73	42.10
chr1	115000000	116000000	7557	0.12440	1.2948	0.03342	0.04651	0.06437	0.12042	0.21409	0.43330	0.81025	10.78	17.17	19.34	24.14
chr1	116000000	117000000	6448	0.06850	1.1560	0.02807	0.03291	0.03855	0.05274	0.07175	0.11224	0.22309	22.61	36.00	40.55	NA
chr1	117000000	118000000	7245	0.10482	0.9113	0.02912	0.03540	0.04298	0.06300	0.09147	0.15572	0.33596	18.38	29.26	32.97	41.15
chr1	118000000	119000000	6952	0.11540	0.7552	0.02866	0.03429	0.04098	0.05828	0.08226	0.13513	0.28288	20.02	31.88	35.92	44.83
chr1	119000000	120000000	7148	0.10732	0.5177	0.02683	0.03008	0.03370	0.04226	0.05286	0.07357	0.12506	31.55	NA	NA	NA
chr1	120000000	121000000	5302	0.08563	0.3923	0.02611	0.02744	0.02937	0.03366	0.03854	0.04715	0.06569	NA	NA	NA	NA
chr1	121000000	122000000	6717	0.04128	0.0811	0.02493	0.02493	0.02493	0.02493	0.02507	0.02558	0.02644	NA	NA	NA	NA
chr1	122000000	123000000	21833	0.01236	0.0292	0.02422	0.02422	0.02422	0.02422	0.02422	0.02422	0.02422	NA	NA	NA	NA
chr1	123000000	124000000	39820	0.01207	0.0000	0.02421	0.02421	0.02421	0.02421	0.02421	0.02421	0.02421	NA	NA	NA	NA
chr1	124000000	125000000	35788	0.01388	0.0035	0.02426	0.02426	0.02426	0.02426	0.02426	0.02426	0.02426	NA	NA	NA	NA
chr1	125000000	126000000	3995	0.03983	0.0053	0.02489	0.02489	0.02489	0.02489	0.02489	0.02489	0.02489	NA	NA	NA	NA
chr1	143000000	144000000	8807	0.03078	0.0522	0.02467	0.02467	0.02467	0.02467	0.02467	0.02470	0.02510	NA	NA	NA	NA
chr1	144000000	145000000	3635	0.03107	0.1169	0.02467	0.02467	0.02467	0.02480	0.02516	0.02571	0.02665	NA	NA	NA	NA
chr1	145000000	146000000	5790	0.04049	0.3526	0.02491	0.02533	0.02606	0.02758	0.02918	0.03177	0.03657	NA	NA	NA	NA
chr1	146000000	147000000	6384	0.06640	0.4111	0.02558	0.02671	0.02822	0.03149	0.03513	0.04135	0.05411	NA	NA	NA	NA
chr1	147000000	148000000	8853	0.10551	0.3488	0.02667	0.02784	0.03003	0.03490	0.04054	0.05066	0.07298	47.68	NA	NA	NA
chr1	148000000	149000000	6989	0.05206	0.4993	0.02521	0.02655	0.02797	0.03102	0.03440	0.04013	0.05178	NA	NA	NA	NA
chr1	149000000	150000000	5999	0.05314	0.5143	0.02527	0.02669	0.02819	0.03144	0.03505	0.04121	0.05385	NA	NA	NA	NA
chr1	150000000	151000000	6411	0.08110	0.7568	0.02711	0.03069	0.03474	0.04443	0.05666	0.08104	0.14329	28.97	46.13	NA	NA
chr1	151000000	152000000	6421	0.08397	0.5559	0.02631	0.02893	0.03180	0.03838	0.04626	0.06102	0.09569	38.04	NA	NA	NA
chr1	152000000	153000000	7469	0.10621	0.8171	0.02861	0.03417	0.04078	0.05781	0.08136	0.13314	0.27768	20.21	32.18	36.26	45.25
chr1	153000000	154000000	7102	0.10270	1.0237	0.02969	0.03680	0.04552	0.06919	0.10382	0.18395	0.40601	16.71	26.62	29.99	37.43
chr1	154000000	155000000	6234	0.09980	0.9132	0.02885	0.03474	0.04179	0.06017	0.08593	0.14328	0.30402	19.31	30.76	34.65	43.24
chr1	155000000	156000000	5483	0.06000	1.1064	0.02734	0.03123	0.03565	0.04636	0.06008	0.08792	0.16048	27.08	43.13	48.59	NA
chr1	156000000	157000000	6611	0.09010	1.0306	0.02892	0.03492	0.04210	0.06092	0.08737	0.14651	0.31237	19.05	30.34	34.18	42.66
chr1	157000000	158000000	7811	0.12103	1.4716	0.03459	0.04977	0.07113	0.14062	0.25907	0.52205	0.87939	9.77	15.55	17.52	21.87
chr1	158000000	159000000	8479	0.14257	1.4864	0.03728	0.05765	0.08812	0.19431	0.37573	0.70352	0.95893	8.11	12.92	14.55	18.16
chr1	159000000	160000000	7724	0.09249	1.8205	0.03373	0.04734	0.06608	0.12545	0.22529	0.45635	0.83086	10.50	16.71	18.83	23.50
chr1	160000000	161000000	7854	0.10653	1.5960	0.03393	0.04790	0.06724	0.12889	0.23295	0.47176	0.84352	10.31	16.43	18.50	23.09
chr1	161000000	162000000	7748	0.09936	1.5855	0.03303	0.04544	0.06221	0.11413	0.20012	0.40373	0.78063	11.18	17.80	20.05	25.02
chr1	162000000	163000000	7802	0.11067	1.4949	0.03364	0.04710	0.06559	0.12399	0.22204	0.44972	0.82514	10.58	16.84	18.97	23.68
chr1	163000000	164000000	7846	0.11318	1.8424	0.03676	0.05607	0.08465	0.18307	0.35194	0.67200	0.94932	8.38	13.34	15.03	18.76
chr1	164000000	165000000	7547	0.11000	1.8716	0.03653	0.05540	0.08318	0.17836	0.34185	0.65781	0.94452	8.50	13.54	15.25	19.04
chr1	165000000	166000000	8207	0.10672	1.5142	0.03335	0.04631	0.06397	0.11924	0.21148	0.42784	0.80506	10.85	17.28	19.47	24.29
chr1	166000000	167000000	7914	0.10850	1.7178	0.03509	0.05120	0.07413	0.14985	0.27956	0.55898	0.90113	9.40	14.97	16.86	21.05
chr1	167000000	168000000	7482	0.09279	1.6859	0.03292	0.04514	0.06161	0.11238	0.19625	0.39537	0.77155	11.29	17.98	20.26	25.29
chr1	168000000	169000000	7708	0.11276	1.7952	0.03630	0.05471	0.08166	0.17352	0.33140	0.64261	0.93902	8.63	13.75	15.49	19.33
chr1	169000000	170000000	7446	0.13035	1.1347	0.03256	0.04416	0.05965	0.10680	0.18393	0.36839	0.73992	11.70	18.63	20.99	26.20
chr1	170000000	171000000	7147	0.11876	0.9155	0.02997	0.03748	0.04679	0.07234	0.11024	0.19879	0.44114	16.02	25.51	28.74	35.87
chr1	171000000	172000000	7303	0.12261	0.7995	0.02933	0.03591	0.04390	0.06521	0.09583	0.16563	0.36098	17.73	28.24	31.81	39.70
chr1	172000000	173000000	6113	0.11154	0.7939	0.02873	0.03446	0.04128	0.05899	0.08363	0.13817	0.29078	19.75	31.45	35.43	44.22
chr1	173000000	174000000	5954	0.08773	0.4620	0.02617	0.02823	0.03065	0.03611	0.04251	0.05416	0.08048	43.71	NA	NA	NA
chr1	174000000	175000000	6489	0.08713	0.7593	0.02738	0.03132	0.03580	0.04669	0.06068	0.08914	0.16357	26.79	42.66	48.06	NA
chr1	175000000	176000000	7488	0.10904	0.7625	0.02840	0.03369	0.03991	0.05582	0.07756	0.12480	0.25591	21.06	33.54	37.78	47.16
chr1	176000000	177000000	6178	0.10005	1.0947	0.02995	0.03744	0.04670	0.07212	0.10977	0.19770	0.43861	16.07	25.59	28.83	35.98
chr1	177000000	178000000	6876	0.11089	0.7667	0.02852	0.03396	0.04039	0.05693	0.07966	0.12940	0.26793	20.58	32.77	36.91	46.07
chr1	178000000	179000000	6361	0.08114	0.6989	0.02685	0.03012	0.03377	0.04241	0.05312	0.07408	0.12628	31.35	49.93	NA	NA
chr1	179000000	180000000	7830	0.12783	0.6493	0.02844	0.03379	0.04009	0.05623	0.07833	0.12648	0.26031	20.88	33.25	37.46	46.75
chr1	180000000	181000000	7057	0.09091	0.8740	0.02814	0.03308	0.03884	0.05338	0.07295	0.11482	0.22981	22.26	35.45	39.93	49.84
chr1	181000000	182000000	7052	0.10628	1.0888	0.03036	0.03845	0.04859	0.07691	0.11965	0.22068	0.49043	15.16	24.14	27.19	33.94
chr1	182000000	183000000	6865	0.10796	1.1321	0.03077	0.03950	0.05057	0.08202	0.13034	0.24565	0.54274	14.34	22.83	25.72	32.10
chr1	183000000	184000000	6942	0.13484	0.9162	0.03097	0.04001	0.05155	0.08459	0.13578	0.25835	0.56769	13.97	22.25	25.07	31.29
chr1	184000000	185000000	6888	0.09090	0.8027	0.02777	0.03222	0.03734	0.05004	0.06676	0.10169	0.19567	24.24	38.60	43.48	NA
chr1	185000000	186000000	7046	0.08042	0.6761	0.02672	0.02983	0.03330	0.04142	0.05142	0.07077	0.11835	32.71	NA	NA	NA
chr1	186000000	187000000	6825	0.09602	0.7141	0.02754	0.03167	0.03640	0.04799	0.06301	0.09391	0.17568	25.72	40.96	46.14	NA
chr1	187000000	188000000	8022	0.12157	0.7209	0.02870	0.03440	0.04118	0.05874	0.08315	0.13710	0.28799	19.84	31.60	35.60	44.43
chr1	188000000	189000000	8772	0.12440	0.6495	0.02831	0.03346	0.03951	0.05490	0.07581	0.12100	0.24598	21.49	34.22	38.56	48.12
chr1	189000000	190000000	7977	0.12201	0.4482	0.02716	0.03002	0.03361	0.04207	0.05254	0.07295	0.12357	31.80	NA	NA	NA
chr1	190000000	191000000	7698	0.11921	0.3224	0.02708	0.02806	0.03038	0.03559	0.04166	0.05264	0.07721	45.31	NA	NA	NA
chr1	191000000	192000000	7168	0.10646	0.5319	0.02689	0.03021	0.03392	0.04270	0.05364	0.07508	0.12870	30.97	49.32	NA	NA
chr1	192000000	193000000	6653	0.10488	0.6596	0.02759	0.03179	0.03661	0.04844	0.06384	0.09561	0.18002	25.37	40.41	45.52	NA
chr1	193000000	194000000	7383	0.08779	0.6772	0.02701	0.03048	0.03438	0.04368	0.05534	0.07842	0.13684	29.80	47.45	NA	NA
chr1	194000000	195000000	8577	0.10557	0.5576	0.02701	0.03048	0.03438	0.04367	0.05533	0.07840	0.13680	29.80	47.46	NA	NA
chr1	195000000	196000000	7752	0.13703	0.5194	0.02777	0.03222	0.03735	0.05006	0.06680	0.10177	0.19589	24.22	38.58	43.46	NA
chr1	196000000	197000000	6915	0.07757	0.5486	0.02609	0.02843	0.03099	0.03677	0.04359	0.05612	0.08474	41.86	NA	NA	NA
chr1	197000000	198000000	5550	0.07865	0.4800	0.02592	0.02789	0.03010	0.03505	0.04078	0.05108	0.07387	47.15	NA	NA	NA
chr1	198000000	199000000	6644	0.10425	0.5548	0.02695	0.03035	0.03416	0.04320	0.05451	0.07678	0.13284	30.36	48.34	NA	NA
