chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr1	23000000	24000000	6687	0.08865	1.5306	0.00768	0.01018	0.01348	0.02356	0.04085	0.09083	0.29260	18.11	25.84	28.47	34.28
chr1	24000000	25000000	7302	0.11642	1.2448	0.00787	0.01068	0.01447	0.02648	0.04796	0.11267	0.37214	16.70	23.83	26.25	31.61
chr1	25000000	26000000	6532	0.08566	1.2250	0.00720	0.00896	0.01113	0.01715	0.02635	0.04968	0.13538	23.45	33.47	36.87	44.39
chr1	26000000	27000000	6470	0.08445	0.8210	0.00669	0.00773	0.00892	0.01188	0.01581	0.02421	0.04870	35.52	NA	NA	NA
chr1	27000000	28000000	6162	0.05952	0.6000	0.00623	0.00671	0.00722	0.00835	0.00966	0.01202	0.01728	NA	NA	NA	NA
chr1	28000000	29000000	6689	0.08933	0.9011	0.00685	0.00810	0.00957	0.01336	0.01862	0.03051	0.06814	30.51	43.54	47.97	NA
chr1	29000000	30000000	7270	0.11095	1.6344	0.00849	0.01241	0.01813	0.03830	0.07912	0.21398	0.65044	13.38	19.10	21.04	25.34
chr1	30000000	31000000	8260	0.12138	1.7548	0.00909	0.01425	0.02225	0.05343	0.12280	0.35349	0.84118	11.33	16.17	17.81	21.45
chr1	31000000	32000000	6979	0.09951	1.3527	0.00768	0.01017	0.01346	0.02349	0.04069	0.09033	0.29076	18.14	25.89	28.53	34.35
chr1	32000000	33000000	5825	0.04556	0.9711	0.00634	0.00694	0.00759	0.00908	0.01086	0.01421	0.02217	NA	NA	NA	NA
chr1	33000000	34000000	6332	0.10969	1.3451	0.00790	0.01077	0.01466	0.02706	0.04939	0.11716	0.38774	16.46	23.49	25.88	31.16
chr1	34000000	35000000	7290	0.11610	1.2526	0.00788	0.01070	0.01452	0.02661	0.04829	0.11369	0.37573	16.64	23.75	26.17	31.50
chr1	35000000	36000000	5571	0.02820	1.1879	0.00620	0.00663	0.00709	0.00812	0.00929	0.01137	0.01589	NA	NA	NA	NA
chr1	36000000	37000000	6334	0.07716	0.8716	0.00666	0.00765	0.00879	0.01160	0.01529	0.02308	0.04541	36.76	NA	NA	NA
chr1	37000000	38000000	7378	0.10197	1.7384	0.00840	0.01216	0.01758	0.03642	0.07394	0.19688	0.61391	13.76	19.64	21.63	26.05
chr1	38000000	39000000	7046	0.10015	1.5671	0.00805	0.01116	0.01547	0.02955	0.05572	0.13731	0.45410	15.56	22.20	24.46	29.45
chr1	39000000	40000000	7024	0.08798	1.6099	0.00778	0.01043	0.01398	0.02502	0.04438	0.10156	0.33238	17.35	24.76	27.28	32.85
chr1	40000000	41000000	6721	0.10451	0.9794	0.00718	0.00890	0.01102	0.01689	0.02579	0.04820	0.12989	23.80	33.96	37.41	45.05
chr1	41000000	42000000	6540	0.10904	0.8561	0.00705	0.00858	0.01043	0.01542	0.02272	0.04037	0.10156	26.03	37.14	40.92	49.27
chr1	42000000	43000000	5774	0.12564	0.7500	0.00708	0.00864	0.01055	0.01570	0.02331	0.04183	0.10675	25.55	36.46	40.17	48.36
chr1	43000000	44000000	6338	0.09663	0.8310	0.00685	0.00810	0.00958	0.01338	0.01865	0.03058	0.06838	30.46	43.47	47.90	NA
chr1	44000000	45000000	6492	0.09522	0.6688	0.00662	0.00756	0.00863	0.01125	0.01465	0.02174	0.04158	38.44	NA	NA	NA
chr1	45000000	46000000	6039	0.09840	0.6465	0.00662	0.00756	0.00863	0.01126	0.01466	0.02176	0.04164	38.42	NA	NA	NA
chr1	46000000	47000000	6485	0.09773	0.6353	0.00660	0.00751	0.00855	0.01108	0.01434	0.02107	0.03973	39.38	NA	NA	NA
chr1	47000000	48000000	7103	0.10279	0.9009	0.00703	0.00854	0.01036	0.01525	0.02237	0.03951	0.09852	26.33	37.57	41.39	49.84
chr1	48000000	49000000	6527	0.09086	0.6780	0.00659	0.00749	0.00851	0.01099	0.01419	0.02076	0.03888	39.83	NA	NA	NA
chr1	49000000	50000000	4610	0.06448	0.4135	0.00619	0.00646	0.00683	0.00762	0.00850	0.01001	0.01315	NA	NA	NA	NA
chr1	50000000	51000000	4864	0.07458	0.1752	0.00626	0.00626	0.00628	0.00663	0.00700	0.00759	0.00868	NA	NA	NA	NA
chr1	51000000	52000000	5931	0.04996	0.3145	0.00610	0.00618	0.00638	0.00680	0.00725	0.00798	0.00936	NA	NA	NA	NA
chr1	52000000	53000000	5970	0.06216	0.7570	0.00638	0.00703	0.00774	0.00938	0.01137	0.01516	0.02442	NA	NA	NA	NA
chr1	53000000	54000000	7315	0.09387	1.3320	0.00752	0.00976	0.01265	0.02120	0.03533	0.07452	0.23036	19.59	27.96	30.81	37.09
chr1	54000000	55000000	8124	0.10926	1.5270	0.00823	0.01168	0.01654	0.03297	0.06466	0.16635	0.53869	14.56	20.78	22.89	27.57
chr1	55000000	56000000	7577	0.10339	1.6213	0.00823	0.01169	0.01657	0.03306	0.06488	0.16708	0.54064	14.54	20.75	22.86	27.52
chr1	56000000	57000000	7617	0.12132	1.3764	0.00825	0.01174	0.01667	0.03340	0.06580	0.17010	0.54865	14.45	20.62	22.72	27.36
chr1	57000000	58000000	7113	0.12202	1.5445	0.00863	0.01285	0.01909	0.04167	0.08855	0.24499	0.70773	12.80	18.27	20.12	24.23
chr1	58000000	59000000	7289	0.11599	1.4708	0.00830	0.01189	0.01700	0.03449	0.06871	0.17966	0.57313	14.19	20.25	22.31	26.86
chr1	59000000	60000000	6396	0.09344	1.3855	0.00759	0.00994	0.01300	0.02218	0.03760	0.08114	0.25582	18.93	27.01	29.76	35.83
chr1	60000000	61000000	6801	0.09346	1.5508	0.00784	0.01060	0.01431	0.02599	0.04675	0.10891	0.35886	16.91	24.13	26.58	32.01
chr1	61000000	62000000	6584	0.09924	1.4493	0.00783	0.01057	0.01425	0.02582	0.04633	0.10758	0.35412	16.98	24.24	26.70	32.15
chr1	62000000	63000000	6815	0.11515	1.6349	0.00862	0.01280	0.01898	0.04128	0.08745	0.24139	0.70162	12.86	18.36	20.22	24.35
chr1	63000000	64000000	6528	0.12160	1.4032	0.00831	0.01192	0.01706	0.03469	0.06925	0.18143	0.57752	14.14	20.18	22.23	26.77
chr1	64000000	65000000	6435	0.10899	1.2820	0.00777	0.01042	0.01396	0.02494	0.04419	0.10098	0.33026	17.39	24.82	27.34	32.92
chr1	65000000	66000000	6330	0.12754	1.0776	0.00776	0.01038	0.01388	0.02472	0.04365	0.09933	0.32421	17.50	24.97	27.51	33.12
chr1	66000000	67000000	6478	0.13075	1.0302	0.00772	0.01027	0.01367	0.02409	0.04212	0.09465	0.30692	17.82	25.43	28.02	33.74
chr1	67000000	68000000	6390	0.12384	1.0418	0.00762	0.01001	0.01314	0.02258	0.03853	0.08389	0.26634	18.68	26.65	29.37	35.36
chr1	68000000	69000000	7046	0.09709	0.9790	0.00707	0.00862	0.01051	0.01559	0.02308	0.04127	0.10474	25.73	36.72	40.45	48.71
chr1	69000000	70000000	6556	0.11011	0.8841	0.00711	0.00873	0.01070	0.01608	0.02410	0.04383	0.11394	24.94	35.60	39.22	47.22
chr1	70000000	71000000	6086	0.10744	0.6483	0.00671	0.00776	0.00899	0.01203	0.01609	0.02481	0.05047	34.91	49.82	NA	NA
chr1	71000000	72000000	5650	0.09112	0.5126	0.00639	0.00704	0.00776	0.00942	0.01143	0.01528	0.02470	NA	NA	NA	NA
chr1	72000000	73000000	5597	0.09798	0.3662	0.00642	0.00673	0.00726	0.00843	0.00979	0.01225	0.01777	NA	NA	NA	NA
chr1	73000000	74000000	6451	0.13744	0.5631	0.00684	0.00806	0.00951	0.01322	0.01835	0.02988	0.06614	30.90	44.10	48.58	NA
chr1	74000000	75000000	5714	0.09743	0.5509	0.00648	0.00725	0.00811	0.01015	0.01268	0.01771	0.03074	45.56	NA	NA	NA
chr1	75000000	76000000	7023	0.11796	0.9500	0.00734	0.00930	0.01178	0.01884	0.03001	0.05950	0.17250	21.57	30.79	33.92	40.84
chr1	76000000	77000000	7103	0.10995	0.8358	0.00703	0.00853	0.01034	0.01519	0.02226	0.03923	0.09755	26.43	37.71	41.55	NA
chr1	77000000	78000000	5915	0.09141	0.9440	0.00693	0.00830	0.00993	0.01420	0.02027	0.03438	0.08088	28.43	40.57	44.70	NA
chr1	78000000	79000000	7115	0.11176	0.6224	0.00671	0.00777	0.00899	0.01204	0.01610	0.02484	0.05058	34.88	49.77	NA	NA
chr1	79000000	80000000	7448	0.12876	0.7282	0.00707	0.00863	0.01053	0.01565	0.02320	0.04158	0.10583	25.63	36.58	40.30	48.52
chr1	80000000	81000000	8174	0.10340	1.0026	0.00720	0.00895	0.01111	0.01711	0.02626	0.04942	0.13443	23.51	33.55	36.96	44.51
chr1	81000000	82000000	7663	0.11226	1.1225	0.00756	0.00985	0.01283	0.02170	0.03647	0.07784	0.24317	19.25	27.47	30.26	36.44
chr1	82000000	83000000	7226	0.12718	1.0470	0.00769	0.01020	0.01351	0.02364	0.04104	0.09138	0.29470	18.06	25.78	28.40	34.20
chr1	83000000	84000000	6955	0.12802	1.0670	0.00775	0.01035	0.01381	0.02452	0.04315	0.09780	0.31859	17.60	25.12	27.67	33.32
chr1	84000000	85000000	6618	0.10719	0.9955	0.00725	0.00907	0.01134	0.01770	0.02752	0.05276	0.14690	22.79	32.53	35.84	43.15
chr1	85000000	86000000	6478	0.12451	0.9392	0.00742	0.00951	0.01218	0.01991	0.03239	0.06614	0.19803	20.60	29.40	32.39	39.00
chr1	86000000	87000000	7018	0.10893	1.1630	0.00756	0.00987	0.01286	0.02180	0.03671	0.07852	0.24577	19.18	27.37	30.16	36.31
chr1	87000000	88000000	6336	0.09972	1.1014	0.00729	0.00917	0.01153	0.01819	0.02860	0.05566	0.15786	22.24	31.73	34.96	42.09
chr1	88000000	89000000	6452	0.08928	1.1864	0.00722	0.00900	0.01121	0.01737	0.02681	0.05087	0.13983	23.19	33.09	36.46	43.89
chr1	89000000	90000000	5911	0.11687	0.8099	0.00708	0.00864	0.01055	0.01569	0.02329	0.04180	0.10664	25.56	36.47	40.18	48.38
chr1	90000000	91000000	6192	0.09743	0.9359	0.00701	0.00848	0.01026	0.01498	0.02184	0.03818	0.09388	26.82	38.27	42.16	NA
chr1	91000000	92000000	7614	0.12361	0.7342	0.00702	0.00851	0.01031	0.01512	0.02212	0.03887	0.09630	26.56	37.90	41.75	NA
chr1	92000000	93000000	5845	0.08664	0.6004	0.00645	0.00719	0.00801	0.00994	0.01233	0.01701	0.02895	47.28	NA	NA	NA
chr1	93000000	94000000	6317	0.09225	0.7533	0.00670	0.00774	0.00894	0.01194	0.01591	0.02443	0.04936	35.29	NA	NA	NA
chr1	94000000	95000000	6762	0.11844	0.8765	0.00722	0.00898	0.01118	0.01729	0.02664	0.05043	0.13818	23.28	33.23	36.61	44.08
chr1	95000000	96000000	6487	0.11353	0.7784	0.00698	0.00841	0.01013	0.01467	0.02121	0.03664	0.08858	27.43	39.14	43.12	NA
chr1	96000000	97000000	6595	0.11415	0.5358	0.00659	0.00750	0.00853	0.01103	0.01426	0.02091	0.03928	39.61	NA	NA	NA
chr1	97000000	98000000	6269	0.09032	0.7209	0.00663	0.00760	0.00870	0.01140	0.01492	0.02230	0.04319	37.70	NA	NA	NA
chr1	98000000	99000000	6875	0.11144	0.8807	0.00712	0.00876	0.01076	0.01623	0.02440	0.04461	0.11675	24.72	35.28	38.87	46.80
chr1	99000000	100000000	7127	0.09875	0.9047	0.00698	0.00842	0.01014	0.01471	0.02128	0.03683	0.08921	27.35	39.03	43.00	NA
chr1	100000000	101000000	5927	0.09896	1.1348	0.00733	0.00926	0.01171	0.01866	0.02961	0.05840	0.16831	21.76	31.05	34.21	41.18
chr1	101000000	102000000	7793	0.11187	0.9540	0.00725	0.00908	0.01136	0.01775	0.02763	0.05307	0.14806	22.73	32.44	35.74	43.03
chr1	102000000	103000000	7567	0.10142	0.7850	0.00685	0.00809	0.00955	0.01331	0.01852	0.03029	0.06743	30.65	43.73	48.18	NA
chr1	103000000	104000000	6253	0.10736	0.4323	0.00649	0.00704	0.00776	0.00943	0.01145	0.01532	0.02479	NA	NA	NA	NA
chr1	104000000	105000000	8727	0.12893	0.5275	0.00670	0.00774	0.00894	0.01192	0.01589	0.02439	0.04922	35.33	NA	NA	NA
chr1	105000000	106000000	8277	0.11632	0.6605	0.00681	0.00801	0.00942	0.01302	0.01795	0.02898	0.06327	31.50	44.95	49.52	NA
chr1	106000000	107000000	6931	0.10471	1.0358	0.00727	0.00913	0.01145	0.01799	0.02816	0.05448	0.15339	22.46	32.04	35.31	42.51
chr1	107000000	108000000	6575	0.10364	1.0220	0.00723	0.00903	0.01127	0.01751	0.02713	0.05172	0.14299	23.01	32.83	36.17	43.55
chr1	108000000	109000000	5991	0.10642	1.3680	0.00787	0.01067	0.01446	0.02644	0.04787	0.11237	0.37111	16.71	23.85	26.28	31.64
chr1	109000000	110000000	6579	0.09577	1.3138	0.00753	0.00979	0.01272	0.02140	0.03579	0.07586	0.23552	19.45	27.76	30.58	36.82
chr1	110000000	111000000	6323	0.12820	1.6321	0.00904	0.01407	0.02184	0.05185	0.11811	0.33918	0.82810	11.49	16.40	18.06	21.75
chr1	111000000	112000000	7237	0.12669	1.3676	0.00837	0.01208	0.01740	0.03582	0.07232	0.19154	0.60171	13.89	19.82	21.83	26.29
chr1	112000000	113000000	6542	0.11690	1.0636	0.00753	0.00979	0.01272	0.02139	0.03577	0.07580	0.23531	19.46	27.77	30.59	36.83
chr1	113000000	114000000	5514	0.10396	0.9994	0.00720	0.00896	0.01113	0.01715	0.02635	0.04968	0.13539	23.45	33.46	36.87	44.39
chr1	114000000	115000000	6412	0.09910	1.0742	0.00724	0.00904	0.01129	0.01756	0.02723	0.05200	0.14404	22.95	32.75	36.08	43.44
chr1	115000000	116000000	7200	0.12405	1.2948	0.00814	0.01144	0.01604	0.03136	0.06040	0.15246	0.49987	15.00	21.41	23.59	28.40
chr1	116000000	117000000	5777	0.06971	1.1560	0.00684	0.00807	0.00953	0.01326	0.01842	0.03004	0.06665	30.80	43.95	48.42	NA
chr1	117000000	118000000	6441	0.10808	0.9113	0.00713	0.00876	0.01077	0.01626	0.02446	0.04476	0.11730	24.68	35.22	38.81	46.72
chr1	118000000	119000000	6400	0.11511	0.7552	0.00696	0.00836	0.01004	0.01446	0.02079	0.03563	0.08513	27.86	39.75	43.80	NA
chr1	119000000	120000000	6745	0.10668	0.5177	0.00651	0.00731	0.00820	0.01034	0.01303	0.01839	0.03251	44.05	NA	NA	NA
chr1	120000000	121000000	4852	0.08050	0.3923	0.00630	0.00660	0.00705	0.00803	0.00915	0.01113	0.01540	NA	NA	NA	NA
chr1	121000000	122000000	6376	0.04083	0.0811	0.00604	0.00604	0.00604	0.00604	0.00607	0.00620	0.00641	NA	NA	NA	NA
chr1	122000000	123000000	20759	0.01170	0.0292	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	NA	NA	NA	NA
chr1	123000000	124000000	37910	0.01184	0.0000	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	0.00586	NA	NA	NA	NA
chr1	124000000	125000000	33698	0.01328	0.0035	0.00587	0.00587	0.00587	0.00587	0.00587	0.00587	0.00587	NA	NA	NA	NA
chr1	125000000	126000000	3778	0.03820	0.0053	0.00602	0.00602	0.00602	0.00602	0.00602	0.00602	0.00602	NA	NA	NA	NA
chr1	143000000	144000000	8177	0.02732	0.0522	0.00595	0.00595	0.00595	0.00595	0.00595	0.00596	0.00605	NA	NA	NA	NA
chr1	144000000	145000000	3126	0.02220	0.1169	0.00592	0.00592	0.00592	0.00595	0.00601	0.00610	0.00626	NA	NA	NA	NA
chr1	145000000	146000000	4958	0.04542	0.3526	0.00607	0.00618	0.00639	0.00682	0.00728	0.00802	0.00944	NA	NA	NA	NA
chr1	146000000	147000000	5708	0.07142	0.4111	0.00624	0.00654	0.00695	0.00784	0.00885	0.01060	0.01432	NA	NA	NA	NA
chr1	147000000	148000000	7781	0.11988	0.3488	0.00658	0.00692	0.00755	0.00901	0.01075	0.01400	0.02169	NA	NA	NA	NA
chr1	148000000	149000000	5813	0.05327	0.4993	0.00612	0.00646	0.00682	0.00760	0.00847	0.00997	0.01306	NA	NA	NA	NA
chr1	149000000	150000000	5317	0.05096	0.5143	0.00611	0.00645	0.00680	0.00757	0.00842	0.00988	0.01289	NA	NA	NA	NA
chr1	150000000	151000000	6336	0.10229	0.7568	0.00681	0.00801	0.00942	0.01301	0.01795	0.02897	0.06325	31.50	44.95	49.53	NA
chr1	151000000	152000000	5727	0.08593	0.5559	0.00640	0.00707	0.00780	0.00951	0.01159	0.01558	0.02541	NA	NA	NA	NA
chr1	152000000	153000000	7060	0.09655	0.8171	0.00683	0.00805	0.00949	0.01318	0.01828	0.02971	0.06560	31.01	44.25	48.75	NA
chr1	153000000	154000000	6877	0.10330	1.0237	0.00723	0.00902	0.01126	0.01748	0.02705	0.05152	0.14225	23.05	32.89	36.24	43.63
chr1	154000000	155000000	5687	0.11391	0.9132	0.00721	0.00898	0.01118	0.01728	0.02662	0.05038	0.13799	23.29	33.24	36.63	44.10
chr1	155000000	156000000	4797	0.06752	1.1064	0.00676	0.00788	0.00918	0.01247	0.01692	0.02664	0.05599	33.26	47.47	NA	NA
chr1	156000000	157000000	5828	0.09413	1.0306	0.00709	0.00868	0.01062	0.01588	0.02369	0.04280	0.11020	25.25	36.03	39.70	47.80
chr1	157000000	158000000	7356	0.12744	1.4716	0.00863	0.01283	0.01905	0.04152	0.08813	0.24361	0.70540	12.82	18.30	20.16	24.28
chr1	158000000	159000000	8340	0.12854	1.4864	0.00870	0.01303	0.01949	0.04310	0.09261	0.25824	0.72908	12.58	17.95	19.78	23.81
chr1	159000000	160000000	7306	0.09229	1.8205	0.00822	0.01166	0.01650	0.03285	0.06432	0.16525	0.53572	14.59	20.83	22.95	27.63
chr1	160000000	161000000	7038	0.11371	1.5960	0.00849	0.01244	0.01818	0.03847	0.07958	0.21549	0.65348	13.35	19.06	21.00	25.28
chr1	161000000	162000000	7368	0.09380	1.5855	0.00790	0.01077	0.01465	0.02702	0.04931	0.11691	0.38691	16.47	23.51	25.90	31.19
chr1	162000000	163000000	7086	0.11366	1.4949	0.00829	0.01185	0.01691	0.03417	0.06785	0.17684	0.56605	14.26	20.35	22.43	27.00
chr1	163000000	164000000	7504	0.12114	1.8424	0.00929	0.01487	0.02371	0.05918	0.14009	0.40442	0.87995	10.81	15.43	17.00	20.47
chr1	164000000	165000000	7078	0.10576	1.8716	0.00878	0.01328	0.02004	0.04508	0.09829	0.27666	0.75603	12.30	17.55	19.33	23.28
chr1	165000000	166000000	7476	0.11345	1.5142	0.00832	0.01194	0.01710	0.03483	0.06962	0.18264	0.58050	14.11	20.13	22.18	26.71
chr1	166000000	167000000	7512	0.11741	1.7178	0.00887	0.01356	0.02067	0.04743	0.10511	0.29851	0.78433	11.99	17.11	18.85	22.70
chr1	167000000	168000000	7216	0.10581	1.6859	0.00842	0.01224	0.01774	0.03698	0.07547	0.20192	0.62507	13.64	19.47	21.45	25.83
chr1	168000000	169000000	7602	0.10933	1.7952	0.00875	0.01321	0.01988	0.04450	0.09662	0.27126	0.74843	12.38	17.66	19.46	23.43
chr1	169000000	170000000	7626	0.12981	1.1347	0.00793	0.01083	0.01479	0.02745	0.05038	0.12028	0.39841	16.31	23.27	25.64	30.87
chr1	170000000	171000000	6995	0.12861	0.9155	0.00744	0.00955	0.01226	0.02014	0.03290	0.06757	0.20355	20.41	29.13	32.09	38.64
chr1	171000000	172000000	7123	0.12852	0.7995	0.00721	0.00897	0.01115	0.01720	0.02645	0.04994	0.13636	23.39	33.38	36.78	44.28
chr1	172000000	173000000	5880	0.10970	0.7939	0.00696	0.00836	0.01003	0.01445	0.02076	0.03556	0.08488	27.89	39.80	43.85	NA
chr1	173000000	174000000	5772	0.09038	0.4620	0.00637	0.00689	0.00752	0.00895	0.01064	0.01379	0.02120	NA	NA	NA	NA
chr1	174000000	175000000	6035	0.09018	0.7593	0.00668	0.00770	0.00888	0.01180	0.01566	0.02389	0.04777	35.85	NA	NA	NA
chr1	175000000	176000000	7415	0.11059	0.7625	0.00692	0.00826	0.00986	0.01404	0.01995	0.03363	0.07839	28.79	41.08	45.26	NA
chr1	176000000	177000000	6036	0.09678	1.0947	0.00723	0.00902	0.01124	0.01745	0.02698	0.05133	0.14156	23.09	32.95	36.30	43.71
chr1	177000000	178000000	6637	0.10935	0.7667	0.00691	0.00824	0.00983	0.01396	0.01980	0.03326	0.07715	28.98	41.35	45.56	NA
chr1	178000000	179000000	6058	0.08919	0.6989	0.00660	0.00751	0.00855	0.01107	0.01433	0.02105	0.03968	39.40	NA	NA	NA
chr1	179000000	180000000	7501	0.14068	0.6493	0.00704	0.00856	0.01041	0.01536	0.02260	0.04006	0.10047	26.13	37.29	41.09	49.47
chr1	180000000	181000000	6971	0.09212	0.8740	0.00685	0.00810	0.00958	0.01338	0.01866	0.03059	0.06842	30.46	43.46	47.89	NA
chr1	181000000	182000000	6806	0.10676	1.0888	0.00740	0.00944	0.01204	0.01953	0.03154	0.06376	0.18885	20.93	29.87	32.90	39.62
chr1	182000000	183000000	6708	0.09578	1.1321	0.00727	0.00911	0.01141	0.01789	0.02794	0.05388	0.15113	22.57	32.21	35.49	42.73
chr1	183000000	184000000	6722	0.13057	0.9162	0.00747	0.00964	0.01242	0.02057	0.03388	0.07034	0.21425	20.07	28.64	31.55	37.99
chr1	184000000	185000000	6846	0.09207	0.8027	0.00676	0.00788	0.00919	0.01249	0.01696	0.02674	0.05629	33.18	47.35	NA	NA
chr1	185000000	186000000	7143	0.07059	0.6761	0.00639	0.00705	0.00778	0.00947	0.01152	0.01544	0.02508	NA	NA	NA	NA
chr1	186000000	187000000	6621	0.09657	0.7141	0.00669	0.00773	0.00892	0.01189	0.01583	0.02425	0.04882	35.47	NA	NA	NA
chr1	187000000	188000000	7463	0.12659	0.7209	0.00703	0.00854	0.01036	0.01522	0.02233	0.03940	0.09814	26.37	37.63	41.45	49.91
chr1	188000000	189000000	8145	0.13383	0.6495	0.00697	0.00839	0.01010	0.01460	0.02107	0.03630	0.08740	27.57	39.34	43.35	NA
chr1	189000000	190000000	8028	0.11098	0.4482	0.00651	0.00714	0.00793	0.00978	0.01204	0.01645	0.02756	48.79	NA	NA	NA
chr1	190000000	191000000	6936	0.12477	0.3224	0.00661	0.00687	0.00748	0.00887	0.01052	0.01357	0.02071	NA	NA	NA	NA
chr1	191000000	192000000	6272	0.11835	0.5319	0.00662	0.00756	0.00863	0.01126	0.01467	0.02177	0.04167	38.40	NA	NA	NA
chr1	192000000	193000000	6579	0.10567	0.6596	0.00671	0.00776	0.00898	0.01203	0.01608	0.02480	0.05043	34.92	49.84	NA	NA
chr1	193000000	194000000	6625	0.10995	0.6772	0.00678	0.00793	0.00927	0.01266	0.01728	0.02745	0.05847	32.62	46.54	NA	NA
chr1	194000000	195000000	7728	0.10366	0.5576	0.00654	0.00738	0.00833	0.01061	0.01351	0.01936	0.03507	42.16	NA	NA	NA
chr1	195000000	196000000	7067	0.15363	0.5194	0.00688	0.00817	0.00970	0.01367	0.01922	0.03191	0.07268	29.69	42.38	46.69	NA
chr1	196000000	197000000	6581	0.08005	0.5486	0.00635	0.00695	0.00761	0.00913	0.01094	0.01435	0.02249	NA	NA	NA	NA
chr1	197000000	198000000	5367	0.08896	0.4800	0.00636	0.00692	0.00756	0.00903	0.01078	0.01405	0.02180	NA	NA	NA	NA
chr1	198000000	199000000	6800	0.08484	0.5548	0.00639	0.00704	0.00777	0.00944	0.01147	0.01534	0.02485	NA	NA	NA	NA
chr1	199000000	200000000	6822	0.11405	0.7506	0.00694	0.00831	0.00995	0.01425	0.02038	0.03464	0.08178	28.30	40.39	44.50	NA
